frame number,publisher_sent,subscriber_received,latency
14002,1706568311544,1706568311545,1
14003,1706568311551,1706568311552,1
14004,1706568311559,1706568311559,0
14005,1706568311566,1706568311566,0
14006,1706568311573,1706568311574,1
14007,1706568311580,1706568311581,1
14008,1706568311588,1706568311588,0
14009,1706568311595,1706568311595,0
14010,1706568311602,1706568311603,1
14011,1706568311609,1706568311610,1
14012,1706568311616,1706568311617,1
14013,1706568311624,1706568311625,1
14014,1706568311631,1706568311632,1
14015,1706568311638,1706568311639,1
14016,1706568311646,1706568311646,0
14017,1706568311653,1706568311654,1
14018,1706568311660,1706568311661,1
14019,1706568311667,1706568311668,1
14020,1706568311675,1706568311675,0
14021,1706568311682,1706568311683,1
14022,1706568311689,1706568311690,1
14023,1706568311696,1706568311697,1
14024,1706568311704,1706568311705,1
14025,1706568311711,1706568311712,1
14026,1706568311718,1706568311719,1
14027,1706568311726,1706568311726,0
14028,1706568311733,1706568311734,1
14029,1706568311740,1706568311741,1
14030,1706568311748,1706568311748,0
14031,1706568311755,1706568311756,1
14032,1706568311762,1706568311763,1
14033,1706568311770,1706568311770,0
14034,1706568311777,1706568311777,0
14035,1706568311784,1706568311785,1
14036,1706568311791,1706568311792,1
14037,1706568311799,1706568311799,0
14038,1706568311806,1706568311807,1
14039,1706568311813,1706568311814,1
14040,1706568311820,1706568311821,1
14041,1706568311828,1706568311828,0
14042,1706568311835,1706568311836,1
14043,1706568311842,1706568311843,1
14044,1706568311850,1706568311850,0
14045,1706568311857,1706568311858,1
14046,1706568311864,1706568311865,1
14047,1706568311871,1706568311872,1
14048,1706568311879,1706568311879,0
14049,1706568311886,1706568311887,1
14050,1706568311893,1706568311894,1
14051,1706568311901,1706568311901,0
14052,1706568311908,1706568311909,1
14053,1706568311915,1706568311916,1
14054,1706568311923,1706568311923,0
14055,1706568311930,1706568311930,0
14056,1706568311937,1706568311938,1
14057,1706568311944,1706568311946,2
14058,1706568311952,1706568311953,1
14059,1706568311959,1706568311960,1
14060,1706568311967,1706568311967,0
14061,1706568311974,1706568311975,1
14062,1706568311982,1706568311982,0
14063,1706568311989,1706568311989,0
14064,1706568311996,1706568311997,1
14065,1706568312003,1706568312004,1
14066,1706568312011,1706568312011,0
14067,1706568312018,1706568312019,1
14068,1706568312025,1706568312026,1
14069,1706568312032,1706568312033,1
14070,1706568312040,1706568312041,1
14071,1706568312047,1706568312048,1
14072,1706568312054,1706568312055,1
14073,1706568312062,1706568312062,0
14074,1706568312069,1706568312070,1
14075,1706568312076,1706568312077,1
14076,1706568312084,1706568312084,0
14077,1706568312091,1706568312091,0
14078,1706568312098,1706568312099,1
14079,1706568312105,1706568312106,1
14080,1706568312113,1706568312114,1
14081,1706568312120,1706568312121,1
14082,1706568312128,1706568312128,0
14083,1706568312135,1706568312135,0
14084,1706568312142,1706568312143,1
14085,1706568312149,1706568312150,1
14086,1706568312156,1706568312157,1
14087,1706568312164,1706568312165,1
14088,1706568312171,1706568312172,1
14089,1706568312179,1706568312180,1
14090,1706568312186,1706568312187,1
14091,1706568312194,1706568312194,0
14092,1706568312201,1706568312201,0
14093,1706568312208,1706568312209,1
14094,1706568312215,1706568312216,1
14095,1706568312223,1706568312223,0
14096,1706568312230,1706568312230,0
14097,1706568312237,1706568312238,1
14098,1706568312244,1706568312245,1
14099,1706568312252,1706568312253,1
14100,1706568312259,1706568312260,1
14101,1706568312267,1706568312268,1
14102,1706568312274,1706568312275,1
14103,1706568312282,1706568312283,1
14104,1706568312289,1706568312290,1
14105,1706568312297,1706568312297,0
14106,1706568312304,1706568312305,1
14107,1706568312311,1706568312312,1
14108,1706568312318,1706568312319,1
14109,1706568312326,1706568312326,0
14110,1706568312333,1706568312334,1
14111,1706568312340,1706568312341,1
14112,1706568312348,1706568312348,0
14113,1706568312355,1706568312356,1
14114,1706568312362,1706568312363,1
14115,1706568312370,1706568312370,0
14116,1706568312377,1706568312378,1
14117,1706568312384,1706568312385,1
14118,1706568312392,1706568312392,0
14119,1706568312399,1706568312400,1
14120,1706568312406,1706568312407,1
14121,1706568312413,1706568312414,1
14122,1706568312421,1706568312421,0
14123,1706568312428,1706568312429,1
14124,1706568312435,1706568312436,1
14125,1706568312443,1706568312443,0
14126,1706568312450,1706568312450,0
14127,1706568312457,1706568312458,1
14128,1706568312464,1706568312465,1
14129,1706568312471,1706568312472,1
14130,1706568312479,1706568312480,1
14131,1706568312486,1706568312487,1
14132,1706568312493,1706568312494,1
14133,1706568312501,1706568312502,1
14134,1706568312508,1706568312509,1
14135,1706568312515,1706568312516,1
14136,1706568312523,1706568312524,1
14137,1706568312530,1706568312531,1
14138,1706568312538,1706568312539,1
14139,1706568312545,1706568312546,1
14140,1706568312552,1706568312553,1
14141,1706568312560,1706568312561,1
14142,1706568312567,1706568312568,1
14143,1706568312574,1706568312575,1
