frame number,publisher_sent,subscriber_received,latency
5178,1707088021948372,1707088021951007,2635
5179,1707088021967546,1707088021968204,658
5180,1707088021985165,1707088021986224,1059
5181,1707088022002694,1707088022003346,652
5182,1707088022020057,1707088022020739,682
5183,1707088022037384,1707088022037918,534
5184,1707088022054607,1707088022055083,476
5185,1707088022071755,1707088022072252,497
5186,1707088022088932,1707088022089606,674
5187,1707088022106309,1707088022106835,526
5188,1707088022123505,1707088022123997,492
5189,1707088022140666,1707088022141141,475
5190,1707088022157822,1707088022158278,456
5191,1707088022174965,1707088022175498,533
5192,1707088022192156,1707088022192651,495
5193,1707088022209457,1707088022209951,494
5194,1707088022226622,1707088022227087,465
5195,1707088022243766,1707088022244297,531
5196,1707088022261124,1707088022262137,1013
5197,1707088022278760,1707088022279380,620
5198,1707088022295998,1707088022296627,629
5199,1707088022313405,1707088022314023,618
5200,1707088022330694,1707088022331278,584
5201,1707088022347950,1707088022348455,505
5202,1707088022365125,1707088022365735,610
5203,1707088022382472,1707088022383406,934
5204,1707088022399897,1707088022400561,664
5205,1707088022417211,1707088022418084,873
5206,1707088022434691,1707088022435213,522
5207,1707088022451900,1707088022452449,549
5208,1707088022469177,1707088022469838,661
5209,1707088022486520,1707088022486993,473
5210,1707088022503674,1707088022504116,442
5211,1707088022520812,1707088022521483,671
5212,1707088022538014,1707088022538532,518
5213,1707088022555215,1707088022555679,464
5214,1707088022572351,1707088022572817,466
5215,1707088022589571,1707088022590474,903
5216,1707088022607095,1707088022607719,624
5217,1707088022624364,1707088022624951,587
5218,1707088022641604,1707088022642098,494
5219,1707088022658781,1707088022659230,449
5220,1707088022675934,1707088022676451,517
5221,1707088022693117,1707088022693788,671
5222,1707088022710464,1707088022710929,465
5223,1707088022727628,1707088022728122,494
5224,1707088022744820,1707088022745612,792
5225,1707088022762068,1707088022762626,558
5226,1707088022779288,1707088022779779,491
5227,1707088022796469,1707088022796993,524
5228,1707088022813651,1707088022814197,546
5229,1707088022830858,1707088022831391,533
5230,1707088022848083,1707088022848549,466
5231,1707088022865243,1707088022865839,596
5232,1707088022882557,1707088022883103,546
5233,1707088022899790,1707088022900322,532
5234,1707088022916985,1707088022917619,634
5235,1707088022934321,1707088022934815,494
5236,1707088022951493,1707088022952027,534
5237,1707088022968667,1707088022969235,568
5238,1707088022985889,1707088022986370,481
5239,1707088023003052,1707088023003519,467
5240,1707088023020201,1707088023020638,437
5241,1707088023037378,1707088023037854,476
5242,1707088023054540,1707088023055040,500
5243,1707088023071731,1707088023072169,438
5244,1707088023088861,1707088023089520,659
5245,1707088023106048,1707088023106524,476
5246,1707088023123214,1707088023123707,493
5247,1707088023140396,1707088023140907,511
5248,1707088023157599,1707088023158067,468
5249,1707088023174744,1707088023175186,442
5250,1707088023191899,1707088023192632,733
5251,1707088023209494,1707088023210416,922
5252,1707088023227053,1707088023227622,569
5253,1707088023244289,1707088023244772,483
5254,1707088023261590,1707088023262427,837
5255,1707088023279101,1707088023279823,722
5256,1707088023296470,1707088023296989,519
5257,1707088023313651,1707088023314197,546
5258,1707088023330852,1707088023331321,469
5259,1707088023348005,1707088023348531,526
5260,1707088023365175,1707088023365838,663
5261,1707088023382516,1707088023383060,544
5262,1707088023399730,1707088023400182,452
5263,1707088023416876,1707088023417580,704
5264,1707088023434066,1707088023434684,618
5265,1707088023451297,1707088023451790,493
5266,1707088023468458,1707088023468926,468
5267,1707088023485619,1707088023486149,530
5268,1707088023502806,1707088023503302,496
5269,1707088023519956,1707088023520413,457
5270,1707088023537095,1707088023537736,641
5271,1707088023554420,1707088023554928,508
5272,1707088023571636,1707088023572185,549
5273,1707088023588877,1707088023589689,812
5274,1707088023606437,1707088023607343,906
5275,1707088023623851,1707088023624486,635
5276,1707088023641116,1707088023641932,816
5277,1707088023658564,1707088023659073,509
5278,1707088023675742,1707088023676222,480
5279,1707088023692888,1707088023693519,631
5280,1707088023710015,1707088023710651,636
5281,1707088023727205,1707088023727937,732
5282,1707088023744487,1707088023745499,1012
5283,1707088023761807,1707088023762511,704
5284,1707088023779052,1707088023779729,677
5285,1707088023796281,1707088023796931,650
5286,1707088023813494,1707088023814119,625
5287,1707088023830701,1707088023831353,652
5288,1707088023847920,1707088023848538,618
5289,1707088023865110,1707088023865795,685
5290,1707088023882457,1707088023882932,475
5291,1707088023899617,1707088023900136,519
5292,1707088023916807,1707088023917272,465
5293,1707088023933972,1707088023934533,561
5294,1707088023951174,1707088023951684,510
5295,1707088023968344,1707088023968862,518
5296,1707088023985543,1707088023986085,542
5297,1707088024002739,1707088024003330,591
5298,1707088024019988,1707088024020504,516
5299,1707088024037188,1707088024037880,692
5300,1707088024054537,1707088024055007,470
5301,1707088024071684,1707088024072174,490
5302,1707088024088836,1707088024089438,602
5303,1707088024105978,1707088024106457,479
5304,1707088024123129,1707088024123605,476
5305,1707088024140290,1707088024140786,496
5306,1707088024157453,1707088024157921,468
5307,1707088024174597,1707088024175045,448
5308,1707088024191729,1707088024192203,474
5309,1707088024208872,1707088024209452,580
5310,1707088024226031,1707088024226513,482
5311,1707088024243210,1707088024243695,485
5312,1707088024260380,1707088024261106,726
5313,1707088024277687,1707088024278400,713
5314,1707088024295036,1707088024295667,631
5315,1707088024312284,1707088024312840,556
5316,1707088024329495,1707088024329971,476
5317,1707088024346661,1707088024347187,526
5318,1707088024363867,1707088024364426,559
5319,1707088024381075,1707088024381705,630
5320,1707088024398343,1707088024398962,619
5321,1707088024415529,1707088024415940,411
5322,1707088024432658,1707088024433268,610
5323,1707088024449933,1707088024450560,627
5324,1707088024467194,1707088024467682,488
5325,1707088024484353,1707088024484822,469
5326,1707088024501499,1707088024501958,459
5327,1707088024518649,1707088024519219,570
5328,1707088024535844,1707088024536358,514
5329,1707088024553003,1707088024553579,576
5330,1707088024570283,1707088024570747,464
5331,1707088024587432,1707088024587942,510
5332,1707088024604614,1707088024605509,895
5333,1707088024621920,1707088024622514,594
5334,1707088024639165,1707088024639660,495
5335,1707088024656337,1707088024656807,470
5336,1707088024673508,1707088024674148,640
5337,1707088024690757,1707088024691339,582
5338,1707088024708004,1707088024708466,462
5339,1707088024725150,1707088024725717,567
5340,1707088024742446,1707088024743144,698
5341,1707088024759719,1707088024760272,553
5342,1707088024776921,1707088024777566,645
5343,1707088024794150,1707088024794871,721
5344,1707088024811463,1707088024812348,885
5345,1707088024828886,1707088024829651,765
5346,1707088024846371,1707088024846888,517
5347,1707088024863568,1707088024864044,476
5348,1707088024880739,1707088024881477,738
5349,1707088024897975,1707088024898488,513
5350,1707088024915147,1707088024915609,462
5351,1707088024932302,1707088024932808,506
5352,1707088024949483,1707088024949982,499
5353,1707088024966694,1707088024967271,577
5354,1707088024983903,1707088024984381,478
5355,1707088025001051,1707088025001799,748
5356,1707088025018501,1707088025018985,484
5357,1707088025035667,1707088025036189,522
5358,1707088025052859,1707088025053438,579
5359,1707088025070015,1707088025070468,453
5360,1707088025087152,1707088025087676,524
5361,1707088025104294,1707088025104800,506
5362,1707088025121443,1707088025121896,453
5363,1707088025138586,1707088025139092,506
5364,1707088025155773,1707088025156233,460
5365,1707088025172919,1707088025173603,684
5366,1707088025190257,1707088025190850,593
5367,1707088025207508,1707088025207993,485
5368,1707088025224678,1707088025225189,511
5369,1707088025241841,1707088025242334,493
5370,1707088025259011,1707088025259545,534
5371,1707088025276240,1707088025277007,767
5372,1707088025293576,1707088025294146,570
5373,1707088025310822,1707088025311319,497
5374,1707088025328019,1707088025328611,592
5375,1707088025345239,1707088025345967,728
5376,1707088025362634,1707088025363101,467
5377,1707088025379794,1707088025380270,476
5378,1707088025396965,1707088025397644,679
5379,1707088025414318,1707088025414836,518
5380,1707088025431498,1707088025432030,532
5381,1707088025448703,1707088025449428,725
5382,1707088025465992,1707088025466600,608
5383,1707088025483228,1707088025483748,520
5384,1707088025500387,1707088025500861,474
5385,1707088025517545,1707088025518035,490
5386,1707088025534718,1707088025535173,455
5387,1707088025551854,1707088025552374,520
5388,1707088025569021,1707088025569690,669
5389,1707088025586312,1707088025586898,586
5390,1707088025603513,1707088025604271,758
5391,1707088025620843,1707088025621672,829
5392,1707088025638131,1707088025638698,567
5393,1707088025655337,1707088025655860,523
5394,1707088025672523,1707088025672994,471
5395,1707088025689684,1707088025690178,494
5396,1707088025706830,1707088025707313,483
5397,1707088025723976,1707088025724479,503
5398,1707088025741142,1707088025741729,587
5399,1707088025758427,1707088025759023,596
5400,1707088025775666,1707088025776267,601
5401,1707088025792912,1707088025793657,745
5402,1707088025810249,1707088025810754,505
5403,1707088025827428,1707088025827918,490
5404,1707088025844602,1707088025845133,531
5405,1707088025861790,1707088025862272,482
5406,1707088025878921,1707088025879427,506
5407,1707088025896072,1707088025896531,459
5408,1707088025913218,1707088025913839,621
5409,1707088025930477,1707088025930981,504
5410,1707088025947629,1707088025948135,506
5411,1707088025964791,1707088025965250,459
5412,1707088025981929,1707088025982423,494
5413,1707088025999098,1707088025999778,680
5414,1707088026016446,1707088026017541,1095
5415,1707088026033930,1707088026034519,589
5416,1707088026051167,1707088026051695,528
5417,1707088026068389,1707088026068977,588
5418,1707088026085636,1707088026086192,556
5419,1707088026102831,1707088026103310,479
5420,1707088026120004,1707088026120489,485
5421,1707088026137191,1707088026137895,704
5422,1707088026154520,1707088026155022,502
5423,1707088026171695,1707088026172150,455
5424,1707088026188844,1707088026189425,581
