frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
1,240,426,1704679265992816941,1704679266463856065,5,471039124,1,1
1,240,426,1704679265992816941,1704679266464906798,5,472089857,2,1
2,240,426,1704679266194646372,1704679266481196828,5,286550456,3,1
2,240,426,1704679266194646372,1704679266485861790,5,291215418,4,1
3,240,426,1704679266396343462,1704679266624881582,5,228538120,5,1
3,240,426,1704679266396343462,1704679266626000319,5,229656857,6,1
4,240,426,1704679266607896841,1704679266837164007,5,229267166,7,1
4,240,426,1704679266607896841,1704679266838308413,5,230411572,8,1
5,240,426,1704679266819623898,1704679267048026676,5,228402778,9,1
5,240,426,1704679266819623898,1704679267049120079,5,229496181,10,1
6,240,426,1704679267033096732,1704679267261180824,5,228084092,11,1
6,240,426,1704679267033096732,1704679267262246891,5,229150159,12,1
7,240,426,1704679267244753785,1704679267470896420,5,226142635,13,1
7,240,426,1704679267244753785,1704679267471961154,5,227207369,14,1
8,240,426,1704679267455688125,1704679267690215624,5,234527499,15,1
8,240,426,1704679267455688125,1704679267691324027,5,235635902,16,1
9,240,426,1704679267667455185,1704679267906461967,5,239006782,17,1
9,240,426,1704679267667455185,1704679267907877723,5,240422538,18,1
10,240,426,1704679267883580186,1704679268120235820,5,236655634,19,1
10,240,426,1704679267883580186,1704679268121551903,5,237971717,20,1
11,240,426,1704679268100660582,1704679268331873205,5,231212623,21,1
11,240,426,1704679268100660582,1704679268332956607,5,232296025,22,1
12,240,426,1704679268313771727,1704679268541329785,5,227558058,23,1
12,240,426,1704679268313771727,1704679268542409187,5,228637460,24,1
13,240,426,1704679268526356838,1704679268753190851,5,226834013,25,1
13,240,426,1704679268526356838,1704679268754293588,5,227936750,26,1
14,240,426,1704679268737511860,1704679268963466483,5,225954623,27,1
14,240,426,1704679268737511860,1704679268964589888,5,227078028,28,1
15,240,426,1704679268948492870,1704679269175635902,5,227143032,29,1
15,240,426,1704679268948492870,1704679269176761306,5,228268436,30,1
16,240,426,1704679269159587887,1704679269385917868,5,226329981,31,1
16,240,426,1704679269159587887,1704679269387140279,5,227552392,32,1
17,240,426,1704679269370849915,1704679269598013282,5,227163367,33,1
17,240,426,1704679269370849915,1704679269599129019,5,228279104,34,1
18,240,426,1704679269582060273,1704679269808214576,5,226154303,35,1
18,240,426,1704679269582060273,1704679269809318313,5,227258040,36,1
19,240,426,1704679269793277298,1704679270019626947,5,226349649,37,1
19,240,426,1704679269793277298,1704679270020726350,5,227449052,38,1
20,240,426,1704679270004387316,1704679270230844972,5,226457656,39,1
20,240,426,1704679270004387316,1704679270231940041,5,227552725,40,1
21,240,426,1704679270215587341,1704679270442138002,5,226550661,41,1
21,240,426,1704679270215587341,1704679270443243405,5,227656064,42,1
22,240,426,1704679270427004045,1704679270652969336,5,225965291,43,1
22,240,426,1704679270427004045,1704679270654082740,5,227078695,44,1
23,240,426,1704679270638069727,1704679270864081688,5,226011961,45,1
23,240,426,1704679270638069727,1704679270865390104,5,227320377,46,1
24,240,426,1704679270849191747,1704679271075360384,5,226168637,47,1
24,240,426,1704679270849191747,1704679271076499123,5,227307376,48,1
25,240,426,1704679271060158423,1704679271286545074,5,226386651,49,1
25,240,426,1704679271060158423,1704679271287648477,5,227490054,50,1
26,240,426,1704679271271547459,1704679271497329739,5,225782280,51,1
26,240,426,1704679271271547459,1704679271498477478,5,226930019,52,1
27,240,426,1704679271482553471,1704679271708849450,5,226295979,53,1
27,240,426,1704679271482553471,1704679271709954853,5,227401382,54,1
28,240,426,1704679271693639155,1704679271919639448,5,226000293,55,1
28,240,426,1704679271693639155,1704679271920722517,5,227083362,56,1
29,240,426,1704679271904773842,1704679272130081758,5,225307916,57,1
29,240,426,1704679271904773842,1704679272131238831,5,226464989,58,1
30,240,426,1704679272115738518,1704679272357950170,5,242211652,59,1
30,240,426,1704679272115738518,1704679272360906024,5,245167506,60,1
31,240,426,1704679272326538184,1704679272565687309,5,239149125,61,1
31,240,426,1704679272326538184,1704679272566791379,5,240253195,62,1
32,240,426,1704679272551375404,1704679272777233022,5,225857618,63,1
32,240,426,1704679272551375404,1704679272778381095,5,227005691,64,1
33,240,426,1704679272761479692,1704679272987768671,5,226288979,65,1
33,240,426,1704679272761479692,1704679272988887075,5,227407383,66,1
34,240,426,1704679272973714115,1704679273197313258,5,223599143,67,1
34,240,426,1704679272973714115,1704679273198394993,5,224680878,68,1
35,240,426,1704679273183671728,1704679273408082922,5,224411194,69,1
35,240,426,1704679273183671728,1704679273409157656,5,225485928,70,1
36,240,426,1704679273393920692,1704679273617115809,5,223195117,71,1
36,240,426,1704679273393920692,1704679273618182543,5,224261851,72,1
37,240,426,1704679273603637290,1704679273828055484,5,224418194,73,1
37,240,426,1704679273603637290,1704679273829133885,5,225496595,74,1
38,240,426,1704679273813845252,1704679274038067767,5,224222515,75,1
38,240,426,1704679273813845252,1704679274039167503,5,225322251,76,1
39,240,426,1704679274024693254,1704679274248735091,5,224041837,77,1
39,240,426,1704679274024693254,1704679274249810826,5,225117572,78,1
40,240,426,1704679274234791876,1704679274458829379,5,224037503,79,1
40,240,426,1704679274234791876,1704679274459906447,5,225114571,80,1
41,240,426,1704679274445306524,1704679274668695319,5,223388795,81,1
41,240,426,1704679274445306524,1704679274670053072,5,224746548,82,1
42,240,426,1704679274655160797,1704679274879198633,5,224037836,83,1
42,240,426,1704679274655160797,1704679274880304703,5,225143906,84,1
43,240,426,1704679274865135744,1704679275089057240,5,223921496,85,1
43,240,426,1704679274865135744,1704679275090150309,5,225014565,86,1
44,240,426,1704679275075617723,1704679275300319935,5,224702212,87,1
44,240,426,1704679275075617723,1704679275301396670,5,225778947,88,1
45,240,426,1704679275285748014,1704679275509390159,5,223642145,89,1
45,240,426,1704679275285748014,1704679275510668240,5,224920226,90,1
46,240,426,1704679275495977644,1704679275720286831,5,224309187,91,1
46,240,426,1704679275495977644,1704679275721398235,5,225420591,92,1
47,240,426,1704679275706147270,1704679275929822084,5,223674814,93,1
47,240,426,1704679275706147270,1704679275931144168,5,224996898,94,1
48,240,426,1704679275916301896,1704679276140650419,5,224348523,95,1
48,240,426,1704679275916301896,1704679276141728487,5,225426591,96,1
49,240,426,1704679276126445854,1704679276357169113,5,230723259,97,1
49,240,426,1704679276126445854,1704679276358235514,5,231789660,98,1
50,240,426,1704679276337075176,1704679276572885091,5,235809915,99,1
50,240,426,1704679276337075176,1704679276573980160,5,236904984,100,1
51,240,426,1704679276558646857,1704679276782564353,5,223917496,101,1
