frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
92,480,360,1704676224836642231,1704676225084162801,5,247520570,184,1
93,480,360,1704676225053874644,1704676225294935159,5,241060515,185,1
93,480,360,1704676225053874644,1704676225310297418,5,256422774,186,1
94,480,360,1704676225272637150,1704676225513774670,5,241137520,187,1
94,480,360,1704676225272637150,1704676225521638810,5,249001660,188,1
95,480,360,1704676225491610002,1704676225733069541,5,241459539,189,1
95,480,360,1704676225491610002,1704676225740733003,5,249123001,190,1
96,480,360,1704676225709763471,1704676225956956356,5,247192885,191,1
96,480,360,1704676225709763471,1704676225958869804,5,249106333,192,1
97,480,360,1704676225928393969,1704676226167940060,5,239546091,193,1
97,480,360,1704676225928393969,1704676226175995212,5,247601243,194,1
98,480,360,1704676226145406704,1704676226385544497,5,240137793,195,1
98,480,360,1704676226145406704,1704676226394936063,5,249529359,196,1
99,480,360,1704676226362912134,1704676226604091658,5,241179524,197,1
99,480,360,1704676226362912134,1704676226606656145,5,243744011,198,1
100,480,360,1704676226580789588,1704676227080714692,5,499925104,199,1
100,480,360,1704676226580789588,1704676227082666810,5,501877222,200,1
101,480,360,1704676226719920966,1704676227103018702,10,383097736,201,1
101,480,360,1704676226719920966,1704676227105156164,10,385235198,202,1
102,480,360,1704676226823586542,1704676227124191643,10,300605101,203,1
102,480,360,1704676226823586542,1704676227125982418,10,302395876,204,1
103,480,360,1704676226927405127,1704676227185583674,10,258178547,205,1
103,480,360,1704676226927405127,1704676227187994152,10,260589025,206,1
104,480,360,1704676227030667678,1704676227307105992,10,276438314,207,1
104,480,360,1704676227030667678,1704676227309525138,10,278857460,208,1
105,480,360,1704676227149065808,1704676227426090157,10,277024349,209,1
105,480,360,1704676227149065808,1704676227428514303,10,279448495,210,1
106,480,360,1704676227280438053,1704676227544271274,10,263833221,211,1
106,480,360,1704676227280438053,1704676227546634083,10,266196030,212,1
107,480,360,1704676227399491555,1704676227664296169,10,264804614,213,1
107,480,360,1704676227399491555,1704676227666508302,10,267016747,214,1
108,480,360,1704676227518874745,1704676227782280940,10,263406195,215,1
108,480,360,1704676227518874745,1704676227784717420,10,265842675,216,1
109,480,360,1704676227637755904,1704676227900253045,10,262497141,217,1
109,480,360,1704676227637755904,1704676227902616520,10,264860616,218,1
110,480,360,1704676227755788345,1704676228019625233,10,263836888,219,1
110,480,360,1704676227755788345,1704676228021697025,10,265908680,220,1
111,480,360,1704676227873746448,1704676228138010363,10,264263915,221,1
111,480,360,1704676227873746448,1704676228140066486,10,266320038,222,1
112,480,360,1704676227992617273,1704676228256612172,10,263994899,223,1
112,480,360,1704676227992617273,1704676228258748634,10,266131361,224,1
113,480,360,1704676228111776783,1704676228373468542,10,261691759,225,1
113,480,360,1704676228111776783,1704676228375916690,10,264139907,226,1
114,480,360,1704676228230133577,1704676228492549380,10,262415803,227,1
114,480,360,1704676228230133577,1704676228494633839,10,264500262,228,1
115,480,360,1704676228348232023,1704676228609916449,10,261684426,229,1
115,480,360,1704676228348232023,1704676228612173918,10,263941895,230,1
116,480,360,1704676228466012116,1704676228728093899,10,262081783,231,1
116,480,360,1704676228466012116,1704676228730953404,10,264941288,232,1
117,480,360,1704676228584084226,1704676228846934389,10,262850163,233,1
117,480,360,1704676228584084226,1704676228849278864,10,265194638,234,1
118,480,360,1704676228702687369,1704676228965206178,10,262518809,235,1
118,480,360,1704676228702687369,1704676228967773000,10,265085631,236,1
119,480,360,1704676228820707143,1704676229083956997,10,263249854,237,1
119,480,360,1704676228820707143,1704676229086248135,10,265540992,238,1
120,480,360,1704676228939975659,1704676229201945436,10,261969777,239,1
