frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
162,10,10,1705262106913020284,1705262106913507315,10,487031,323,2
162,10,10,1705262106913020284,1705262106913705327,10,685043,324,2
163,10,10,1705262107013877198,1705262107014406564,10,529366,325,2
163,10,10,1705262107013877198,1705262107014610576,10,733378,326,2
164,10,10,1705262107114792448,1705262107115108801,10,316353,327,2
164,10,10,1705262107114792448,1705262107115269811,10,477363,328,2
165,10,10,1705262107215419680,1705262107215725032,10,305352,329,2
165,10,10,1705262107215419680,1705262107215890376,10,470696,330,2
166,10,10,1705262107316076581,1705262107316337264,10,260683,331,2
166,10,10,1705262107316076581,1705262107316486940,10,410359,332,2
167,10,10,1705262107416624809,1705262107416876157,10,251348,333,2
167,10,10,1705262107416624809,1705262107417049835,10,425026,334,2
168,10,10,1705262107517191704,1705262107517643732,10,452028,335,2
168,10,10,1705262107517191704,1705262107517837077,10,645373,336,2
169,10,10,1705262107618050617,1705262107618356636,10,306019,337,2
169,10,10,1705262107618050617,1705262107618516979,10,466362,338,2
170,10,10,1705262107718664515,1705262107718952533,10,288018,339,2
170,10,10,1705262107718664515,1705262107719107543,10,443028,340,2
171,10,10,1705262107819249412,1705262107819508095,10,258683,341,2
171,10,10,1705262107819249412,1705262107819653437,10,404025,342,2
172,10,10,1705262107919793972,1705262107920050322,10,256350,343,2
172,10,10,1705262107919793972,1705262107920188997,10,395025,344,2
173,10,10,1705262108020323532,1705262108020577215,10,253683,345,2
173,10,10,1705262108020323532,1705262108020721557,10,398025,346,2
174,10,10,1705262108120854092,1705262108121113441,10,259349,347,2
174,10,10,1705262108120854092,1705262108121259117,10,405025,348,2
175,10,10,1705262108221392652,1705262108221630334,10,237682,349,2
175,10,10,1705262108221392652,1705262108221774676,10,382024,350,2
176,10,10,1705262108321932546,1705262108322177894,10,245348,351,2
176,10,10,1705262108321932546,1705262108322319903,10,387357,352,2
177,10,10,1705262108422455772,1705262108422721122,10,265350,353,2
177,10,10,1705262108422455772,1705262108422872131,10,416359,354,2
178,10,10,1705262108523053669,1705262108523516364,10,462695,355,2
178,10,10,1705262108523053669,1705262108523714710,10,661041,356,2
179,10,10,1705262108623888248,1705262108624208268,10,320020,357,2
179,10,10,1705262108623888248,1705262108624369278,10,481030,358,2
180,10,10,1705262108724513480,1705262108724786164,10,272684,359,2
180,10,10,1705262108724513480,1705262108724971842,10,458362,360,2
181,10,10,1705262108825124712,1705262108825379061,10,254349,361,2
181,10,10,1705262108825124712,1705262108825526736,10,402024,362,2
182,10,10,1705262108925665605,1705262108925933622,10,268017,363,2
182,10,10,1705262108925665605,1705262108926082631,10,417026,364,2
183,10,10,1705262109026217833,1705262109026466515,10,248682,365,2
183,10,10,1705262109026217833,1705262109026612524,10,394691,366,2
184,10,10,1705262109126747393,1705262109127028744,10,281351,367,2
184,10,10,1705262109126747393,1705262109127174419,10,427026,368,2
185,10,10,1705262109227026604,1705262109227352291,10,325687,369,2
185,10,10,1705262109227026604,1705262109227535969,10,509365,370,2
186,10,10,1705262109327248811,1705262109327514161,10,265350,371,2
186,10,10,1705262109327248811,1705262109327663170,10,414359,372,2
187,10,10,1705262109427427016,1705262109427675365,10,248349,373,2
187,10,10,1705262109427427016,1705262109427823707,10,396691,374,2
188,10,10,1705262109527995911,1705262109528253261,10,257350,375,2
188,10,10,1705262109527995911,1705262109528393603,10,397692,376,2
189,10,10,1705262109628525138,1705262109628787154,10,262016,377,2
189,10,10,1705262109628525138,1705262109628962832,10,437694,378,2
190,10,10,1705262109729112701,1705262109729367050,10,254349,379,2
190,10,10,1705262109729112701,1705262109729566729,10,454028,380,2
191,10,10,1705262109829709598,1705262109830054286,10,344688,381,2
191,10,10,1705262109829709598,1705262109830216630,10,507032,382,2
192,10,10,1705262109930361166,1705262109930623849,10,262683,383,2
192,10,10,1705262109930361166,1705262109930774525,10,413359,384,2
193,10,10,1705262110030933728,1705262110031179743,10,246015,385,2
193,10,10,1705262110030933728,1705262110031323086,10,389358,386,2
194,10,10,1705262110131461955,1705262110131704303,10,242348,387,2
194,10,10,1705262110131461955,1705262110131846312,10,384357,388,2
195,10,10,1705262110231993181,1705262110232340536,10,347355,389,2
195,10,10,1705262110231993181,1705262110232540548,10,547367,390,2
196,10,10,1705262110332224723,1705262110332530075,10,305352,391,2
196,10,10,1705262110332224723,1705262110332688751,10,464028,392,2
197,10,10,1705262110432844621,1705262110433112971,10,268350,393,2
197,10,10,1705262110432844621,1705262110433259980,10,415359,394,2
198,10,10,1705262110533400183,1705262110533850544,10,450361,395,2
198,10,10,1705262110533400183,1705262110534086225,10,686042,396,2
199,10,10,1705262110634261096,1705262110634562782,10,301686,397,2
199,10,10,1705262110634261096,1705262110634725792,10,464696,398,2
200,10,10,1705262110734868994,1705262110735154012,10,285018,399,2
200,10,10,1705262110734868994,1705262110735318689,10,449695,400,2
201,10,10,1705262110819773586,1705262111527304076,15,707530490,401,2
201,10,10,1705262110819773586,1705262111527540424,15,707766838,402,2
202,10,10,1705262110886525054,1705262111527712434,15,641187380,403,2
202,10,10,1705262110886525054,1705262111527865777,15,641340723,404,2
203,10,10,1705262110953262521,1705262111528082791,15,574820270,405,2
203,10,10,1705262110953262521,1705262111528233467,15,574970946,406,2
204,10,10,1705262111019983320,1705262111528391476,15,508408156,407,2
204,10,10,1705262111019983320,1705262111528537485,15,508554165,408,2
205,10,10,1705262111086715120,1705262111528685828,15,441970708,409,2
205,10,10,1705262111086715120,1705262111528827503,15,442112383,410,2
206,10,10,1705262111153436253,1705262111529016848,15,375580595,411,2
206,10,10,1705262111153436253,1705262111529173191,15,375736938,412,2
207,10,10,1705262111220150051,1705262111529330534,15,309180483,413,2
207,10,10,1705262111220150051,1705262111529467876,15,309317825,414,2
208,10,10,1705262111286877851,1705262111529622886,15,242745035,415,2
208,10,10,1705262111286877851,1705262111529766562,15,242888711,416,2
209,10,10,1705262111353612318,1705262111529945573,15,176333255,417,2
209,10,10,1705262111353612318,1705262111530098582,15,176486264,418,2
210,10,10,1705262111420323116,1705262111530251592,15,109928476,419,2
210,10,10,1705262111420323116,1705262111530393934,15,110070818,420,2
211,10,10,1705262111487051583,1705262111530546610,15,43495027,421,2
211,10,10,1705262111487051583,1705262111530683618,15,43632035,422,2
212,10,10,1705262111553803717,1705262111554204408,15,400691,423,2
212,10,10,1705262111553803717,1705262111554388086,15,584369,424,2
213,10,10,1705262111621205225,1705262111621501577,15,296352,425,2
213,10,10,1705262111621205225,1705262111621660920,15,455695,426,2
214,10,10,1705262111688449057,1705262111688713073,15,264016,427,2
214,10,10,1705262111688449057,1705262111688863749,15,414692,428,2
215,10,10,1705262111755691555,1705262111755966238,15,274683,429,2
215,10,10,1705262111755691555,1705262111756120581,15,429026,430,2
216,10,10,1705262111822909385,1705262111823193069,15,283684,431,2
216,10,10,1705262111822909385,1705262111823340078,15,430693,432,2
217,10,10,1705262111890132215,1705262111890357562,15,225347,433,2
217,10,10,1705262111890132215,1705262111890496904,15,364689,434,2
218,10,10,1705262111957282374,1705262111957526389,15,244015,435,2
218,10,10,1705262111957282374,1705262111957669398,15,387024,436,2
219,10,10,1705262112024454868,1705262112024696883,15,242015,437,2
219,10,10,1705262112024454868,1705262112024832891,15,378023,438,2
