frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
119,10,10,1705849225935278254,1705849226136714928,10,201436674,237,1
119,10,10,1705849225935278254,1705849226136931941,10,201653687,238,1
120,10,10,1705849226035921920,1705849226238351319,10,202429399,239,1
120,10,10,1705849226035921920,1705849226238568332,10,202646412,240,1
121,10,10,1705849226136273901,1705849226338150268,10,201876367,241,1
121,10,10,1705849226136273901,1705849226338353946,10,202080045,242,1
122,10,10,1705849226236582547,1705849226439543645,10,202961098,243,1
122,10,10,1705849226236582547,1705849226439761324,10,203178777,244,1
123,10,10,1705849226337516230,1705849226540553999,10,203037769,245,1
123,10,10,1705849226337516230,1705849226540771012,10,203254782,246,1
124,10,10,1705849226438027554,1705849226640236274,10,202208720,247,1
124,10,10,1705849226438027554,1705849226640464287,10,202436733,248,1
125,10,10,1705849226539399597,1705849226742049676,10,202650079,249,1
125,10,10,1705849226539399597,1705849226742262022,10,202862425,250,1
126,10,10,1705849226639730577,1705849226841169251,10,201438674,251,1
126,10,10,1705849226639730577,1705849226841429933,10,201699356,252,1
127,10,10,1705849226740135228,1705849226941089540,10,200954312,253,1
127,10,10,1705849226740135228,1705849226941384224,10,201248996,254,1
128,10,10,1705849226840542547,1705849227043036950,10,202494403,255,1
128,10,10,1705849226840542547,1705849227043243962,10,202701415,256,1
129,10,10,1705849226940685849,1705849227142192193,10,201506344,257,1
129,10,10,1705849226940685849,1705849227142422540,10,201736691,258,1
130,10,10,1705849227040935824,1705849227243797583,10,202861759,259,1
130,10,10,1705849227040935824,1705849227244143604,10,203207780,260,1
131,10,10,1705849227141548822,1705849227344335576,10,202786754,261,1
131,10,10,1705849227141548822,1705849227344562589,10,203013767,262,1
132,10,10,1705849227242109816,1705849227446462663,10,204352847,263,1
132,10,10,1705849227242109816,1705849227446664342,10,204554526,264,1
133,10,10,1705849227343647535,1705849227544721520,10,201073985,265,1
133,10,10,1705849227343647535,1705849227544934199,10,201286664,266,1
134,10,10,1705849227444158526,1705849227645056167,10,200897641,267,1
134,10,10,1705849227444158526,1705849227645266179,10,201107653,268,1
135,10,10,1705849227544326496,1705849227745482153,10,201155657,269,1
135,10,10,1705849227544326496,1705849227745698166,10,201371670,270,1
136,10,10,1705849227644588806,1705849227846491840,10,201903034,271,1
136,10,10,1705849227644588806,1705849227846715854,10,202127048,272,1
137,10,10,1705849227744851115,1705849227946136113,10,201284998,273,1
137,10,10,1705849227744851115,1705849227946363127,10,201512012,274,1
138,10,10,1705849227845279768,1705849228046442759,10,201162991,275,1
138,10,10,1705849227845279768,1705849228046659438,10,201379670,276,1
139,10,10,1705849227945625083,1705849228146766739,10,201141656,277,1
139,10,10,1705849227945625083,1705849228147039088,10,201414005,278,1
140,10,10,1705849228045968064,1705849228247098052,10,201129988,279,1
140,10,10,1705849228045968064,1705849228247306398,10,201338334,280,1
141,10,10,1705849228146332379,1705849228347540373,10,201207994,281,1
141,10,10,1705849228146332379,1705849228347748385,10,201416006,282,1
142,10,10,1705849228246638025,1705849228447818016,10,201179991,283,1
142,10,10,1705849228246638025,1705849228448212707,10,201574682,284,1
143,10,10,1705849228346909335,1705849228548276338,10,201367003,285,1
143,10,10,1705849228346909335,1705849228548492684,10,201583349,286,1
144,10,10,1705849228447405658,1705849228648560982,10,201155324,287,1
144,10,10,1705849228447405658,1705849228648758660,10,201353002,288,1
145,10,10,1705849228547697636,1705849228748942298,10,201244662,289,1
145,10,10,1705849228547697636,1705849228749193313,10,201495677,290,1
146,10,10,1705849228648137957,1705849228849408620,10,201270663,291,1
146,10,10,1705849228648137957,1705849228849623633,10,201485676,292,1
147,10,10,1705849228748452936,1705849228949669263,10,201216327,293,1
147,10,10,1705849228748452936,1705849228949888276,10,201435340,294,1
148,10,10,1705849228848840253,1705849229050061580,10,201221327,295,1
148,10,10,1705849228848840253,1705849229059770492,10,210930239,296,1
149,10,10,1705849228949293241,1705849229150512234,10,201218993,297,1
149,10,10,1705849228949293241,1705849229150716913,10,201423672,298,1
150,10,10,1705849229049557550,1705849229251077562,10,201520012,299,1
150,10,10,1705849229049557550,1705849229251285241,10,201727691,300,1
151,10,10,1705849229149891197,1705849229351257533,10,201366336,301,1
151,10,10,1705849229149891197,1705849229351535217,10,201644020,302,1
152,10,10,1705849229250284181,1705849229451615182,10,201331001,303,1
152,10,10,1705849229250284181,1705849229451947868,10,201663687,304,1
153,10,10,1705849229350461819,1705849229551953829,10,201492010,305,1
153,10,10,1705849229350461819,1705849229552268848,10,201807029,306,1
154,10,10,1705849229451113152,1705849229652239807,10,201126655,307,1
154,10,10,1705849229451113152,1705849229652455820,10,201342668,308,1
155,10,10,1705849229551438465,1705849229752464781,10,201026316,309,1
155,10,10,1705849229551438465,1705849229752680127,10,201241662,310,1
156,10,10,1705849229651788447,1705849229852728757,10,200940310,311,1
156,10,10,1705849229651788447,1705849229852935770,10,201147323,312,1
157,10,10,1705849229752093426,1705849229953143743,10,201050317,313,1
157,10,10,1705849229752093426,1705849229953355422,10,201261996,314,1
158,10,10,1705849229852356069,1705849230053421387,10,201065318,315,1
158,10,10,1705849229852356069,1705849230053627732,10,201271663,316,1
159,10,10,1705849229952617711,1705849230153728032,10,201110321,317,1
159,10,10,1705849229952617711,1705849230153932711,10,201315000,318,1
160,10,10,1705849230053039364,1705849230254035344,10,200995980,319,1
160,10,10,1705849230053039364,1705849230254245690,10,201206326,320,1
161,10,10,1705849230153312674,1705849230354374992,10,201062318,321,1
161,10,10,1705849230153312674,1705849230354604339,10,201291665,322,1
162,10,10,1705849230253620653,1705849230454820312,10,201199659,323,1
162,10,10,1705849230253620653,1705849230455071994,10,201451341,324,1
163,10,10,1705849230353882963,1705849230555150959,10,201267996,325,1
163,10,10,1705849230353882963,1705849230555366972,10,201484009,326,1
164,10,10,1705849230454250945,1705849230655535276,10,201284331,327,1
164,10,10,1705849230454250945,1705849230655763623,10,201512678,328,1
165,10,10,1705849230554663264,1705849230756097937,10,201434673,329,1
165,10,10,1705849230554663264,1705849230756329284,10,201666020,330,1
166,10,10,1705849230654911572,1705849230856081897,10,201170325,331,1
166,10,10,1705849230654911572,1705849230856292242,10,201380670,332,1
167,10,10,1705849230755433897,1705849230956541551,10,201107654,333,1
167,10,10,1705849230755433897,1705849230956770565,10,201336668,334,1
168,10,10,1705849230855662872,1705849231056820195,10,201157323,335,1
168,10,10,1705849230855662872,1705849231057079544,10,201416672,336,1
169,10,10,1705849230955934515,1705849231157366188,10,201431673,337,1
169,10,10,1705849230955934515,1705849231157720209,10,201785694,338,1
170,10,10,1705849231056386503,1705849231257585495,10,201198992,339,1
170,10,10,1705849231056386503,1705849231257799175,10,201412672,340,1
171,10,10,1705849231156680147,1705849231357838804,10,201158657,341,1
171,10,10,1705849231156680147,1705849231358074818,10,201394671,342,1
172,10,10,1705849231257069465,1705849231458186786,10,201117321,343,1
172,10,10,1705849231257069465,1705849231458394131,10,201324666,344,1
173,10,10,1705849231357467449,1705849231558514432,10,201046983,345,1
173,10,10,1705849231357467449,1705849231558727112,10,201259663,346,1
174,10,10,1705849231457730425,1705849231658828078,10,201097653,347,1
174,10,10,1705849231457730425,1705849231659098428,10,201368003,348,1
175,10,10,1705849231558109408,1705849231759209395,10,201099987,349,1
175,10,10,1705849231558109408,1705849231759423741,10,201314333,350,1
176,10,10,1705849231658393386,1705849231859497040,10,201103654,351,1
176,10,10,1705849231658393386,1705849231859717053,10,201323667,352,1
177,10,10,1705849231758713699,1705849231960051033,10,201337334,353,1
177,10,10,1705849231758713699,1705849231960284047,10,201570348,354,1
178,10,10,1705849231859025678,1705849232060112664,10,201086986,355,1
178,10,10,1705849231859025678,1705849232060335344,10,201309666,356,1
179,10,10,1705849231959375326,1705849232160553318,10,201177992,357,1
179,10,10,1705849231959375326,1705849232160784331,10,201409005,358,1
180,10,10,1705849232059622302,1705849232260629283,10,201006981,359,1
180,10,10,1705849232059622302,1705849232260841629,10,201219327,360,1
181,10,10,1705849232159947281,1705849232361025600,10,201078319,361,1
181,10,10,1705849232159947281,1705849232361265615,10,201318334,362,1
182,10,10,1705849232260204591,1705849232461322912,10,201118321,363,1
182,10,10,1705849232260204591,1705849232461555259,10,201350668,364,1
183,10,10,1705849232360513570,1705849232561668560,10,201154990,365,1
183,10,10,1705849232360513570,1705849232561884906,10,201371336,366,1
184,10,10,1705849232460832549,1705849232662032542,10,201199993,367,1
184,10,10,1705849232460832549,1705849232662243221,10,201410672,368,1
185,10,10,1705849232561155196,1705849232762282518,10,201127322,369,1
185,10,10,1705849232561155196,1705849232762492197,10,201337001,370,1
186,10,10,1705849232661548847,1705849232862628499,10,201079652,371,1
