frame number,publisher_sent,subscriber_received,latency
30002,1706470994558,1706470994560,2
30003,1706470994586,1706470994587,1
30004,1706470994612,1706470994612,0
30005,1706470994638,1706470994638,0
30006,1706470994664,1706470994664,0
30007,1706470994689,1706470994690,1
30008,1706470994715,1706470994716,1
30009,1706470994741,1706470994742,1
30010,1706470994768,1706470994768,0
30011,1706470994794,1706470994795,1
30012,1706470994820,1706470994821,1
30013,1706470994847,1706470994847,0
30014,1706470994873,1706470994874,1
30015,1706470994899,1706470994900,1
30016,1706470994926,1706470994926,0
30017,1706470994951,1706470994952,1
30018,1706470994977,1706470994977,0
30019,1706470995002,1706470995003,1
30020,1706470995028,1706470995028,0
30021,1706470995053,1706470995054,1
30022,1706470995079,1706470995079,0
30023,1706470995104,1706470995105,1
30024,1706470995130,1706470995131,1
30025,1706470995155,1706470995156,1
30026,1706470995181,1706470995182,1
30027,1706470995207,1706470995207,0
30028,1706470995232,1706470995233,1
30029,1706470995258,1706470995258,0
30030,1706470995283,1706470995284,1
30031,1706470995309,1706470995309,0
30032,1706470995334,1706470995335,1
30033,1706470995360,1706470995360,0
30034,1706470995385,1706470995386,1
30035,1706470995411,1706470995411,0
30036,1706470995436,1706470995437,1
30037,1706470995462,1706470995462,0
30038,1706470995487,1706470995488,1
30039,1706470995513,1706470995513,0
30040,1706470995538,1706470995539,1
30041,1706470995564,1706470995564,0
30042,1706470995589,1706470995590,1
30043,1706470995615,1706470995615,0
30044,1706470995640,1706470995641,1
30045,1706470995666,1706470995666,0
30046,1706470995691,1706470995692,1
30047,1706470995717,1706470995717,0
30048,1706470995742,1706470995743,1
30049,1706470995768,1706470995768,0
30050,1706470995793,1706470995794,1
30051,1706470995819,1706470995819,0
30052,1706470995844,1706470995845,1
30053,1706470995870,1706470995870,0
30054,1706470995895,1706470995896,1
30055,1706470995921,1706470995921,0
30056,1706470995946,1706470995947,1
30057,1706470995972,1706470995972,0
30058,1706470995997,1706470995998,1
30059,1706470996023,1706470996023,0
30060,1706470996048,1706470996049,1
30061,1706470996074,1706470996074,0
30062,1706470996099,1706470996100,1
30063,1706470996125,1706470996125,0
30064,1706470996150,1706470996151,1
30065,1706470996176,1706470996176,0
30066,1706470996204,1706470996205,1
30067,1706470996230,1706470996230,0
30068,1706470996255,1706470996256,1
30069,1706470996281,1706470996281,0
30070,1706470996306,1706470996307,1
30071,1706470996332,1706470996332,0
30072,1706470996357,1706470996358,1
30073,1706470996383,1706470996383,0
30074,1706470996408,1706470996409,1
30075,1706470996434,1706470996434,0
30076,1706470996459,1706470996460,1
30077,1706470996485,1706470996485,0
30078,1706470996510,1706470996511,1
30079,1706470996536,1706470996536,0
30080,1706470996561,1706470996562,1
30081,1706470996587,1706470996587,0
30082,1706470996612,1706470996613,1
30083,1706470996638,1706470996638,0
30084,1706470996663,1706470996664,1
30085,1706470996689,1706470996689,0
