frame number,publisher_sent,subscriber_received,latency
1,1706469141711,1706469141713,2
2,1706469141813,1706469141814,1
3,1706469141914,1706469141914,0
4,1706469142014,1706469142015,1
5,1706469142115,1706469142115,0
6,1706469142215,1706469142216,1
7,1706469142316,1706469142317,1
8,1706469142416,1706469142417,1
9,1706469142517,1706469142518,1
10,1706469142618,1706469142618,0
11,1706469142718,1706469142719,1
12,1706469142819,1706469142819,0
13,1706469142919,1706469142920,1
14,1706469143020,1706469143020,0
15,1706469143120,1706469143121,1
16,1706469143221,1706469143221,0
17,1706469143321,1706469143322,1
18,1706469143422,1706469143422,0
19,1706469143522,1706469143523,1
20,1706469143623,1706469143624,1
21,1706469143724,1706469143724,0
22,1706469143824,1706469143825,1
23,1706469143925,1706469143925,0
24,1706469144025,1706469144026,1
25,1706469144126,1706469144126,0
26,1706469144226,1706469144227,1
27,1706469144327,1706469144328,1
28,1706469144428,1706469144428,0
29,1706469144528,1706469144529,1
30,1706469144629,1706469144629,0
31,1706469144729,1706469144730,1
32,1706469144830,1706469144830,0
33,1706469144930,1706469144931,1
34,1706469145031,1706469145031,0
35,1706469145131,1706469145132,1
36,1706469145232,1706469145232,0
37,1706469145332,1706469145333,1
38,1706469145433,1706469145433,0
39,1706469145533,1706469145534,1
40,1706469145634,1706469145635,1
41,1706469145735,1706469145735,0
42,1706469145835,1706469145836,1
43,1706469145936,1706469145936,0
44,1706469146036,1706469146037,1
45,1706469146137,1706469146138,1
46,1706469146237,1706469146238,1
47,1706469146338,1706469146339,1
48,1706469146439,1706469146439,0
49,1706469146539,1706469146540,1
50,1706469146640,1706469146640,0
51,1706469146740,1706469146741,1
52,1706469146841,1706469146841,0
53,1706469146941,1706469146942,1
54,1706469147042,1706469147042,0
55,1706469147142,1706469147143,1
56,1706469147243,1706469147243,0
57,1706469147343,1706469147344,1
58,1706469147444,1706469147445,1
59,1706469147544,1706469147545,1
60,1706469147645,1706469147646,1
61,1706469147746,1706469147746,0
62,1706469147846,1706469147847,1
63,1706469147947,1706469147947,0
64,1706469148047,1706469148048,1
65,1706469148148,1706469148148,0
66,1706469148248,1706469148249,1
67,1706469148349,1706469148349,0
68,1706469148449,1706469148450,1
69,1706469148550,1706469148551,1
70,1706469148650,1706469148651,1
71,1706469148751,1706469148752,1
72,1706469148852,1706469148852,0
73,1706469148952,1706469148953,1
74,1706469149053,1706469149053,0
75,1706469149153,1706469149154,1
76,1706469149254,1706469149255,1
77,1706469149354,1706469149355,1
78,1706469149455,1706469149456,1
79,1706469149556,1706469149556,0
80,1706469149656,1706469149657,1
81,1706469149757,1706469149757,0
82,1706469149857,1706469149858,1
83,1706469149958,1706469149958,0
84,1706469150058,1706469150059,1
85,1706469150159,1706469150160,1
86,1706469150260,1706469150260,0
87,1706469150360,1706469150361,1
88,1706469150461,1706469150462,1
89,1706469150561,1706469150562,1
90,1706469150662,1706469150663,1
91,1706469150763,1706469150763,0
92,1706469150863,1706469150864,1
93,1706469150964,1706469150964,0
94,1706469151064,1706469151065,1
95,1706469151165,1706469151165,0
96,1706469151265,1706469151266,1
97,1706469151366,1706469151367,1
98,1706469151466,1706469151467,1
99,1706469151567,1706469151568,1
100,1706469151668,1706469151668,0
101,1706469151768,1706469151769,1
102,1706469151869,1706469151870,1
103,1706469151970,1706469151970,0
104,1706469152070,1706469152071,1
105,1706469152171,1706469152172,1
106,1706469152272,1706469152272,0
107,1706469152372,1706469152373,1
108,1706469152473,1706469152473,0
109,1706469152573,1706469152574,1
110,1706469152674,1706469152675,1
111,1706469152774,1706469152775,1
112,1706469152875,1706469152876,1
113,1706469152976,1706469152976,0
114,1706469153076,1706469153077,1
115,1706469153177,1706469153178,1
116,1706469153277,1706469153278,1
117,1706469153378,1706469153379,1
118,1706469153479,1706469153479,0
119,1706469153579,1706469153580,1
120,1706469153680,1706469153680,0
121,1706469153780,1706469153781,1
122,1706469153881,1706469153881,0
123,1706469153981,1706469153982,1
124,1706469154082,1706469154083,1
125,1706469154183,1706469154183,0
126,1706469154283,1706469154284,1
127,1706469154384,1706469154384,0
128,1706469154484,1706469154485,1
129,1706469154585,1706469154586,1
130,1706469154686,1706469154686,0
131,1706469154786,1706469154787,1
132,1706469154887,1706469154887,0
133,1706469154987,1706469154988,1
134,1706469155088,1706469155088,0
135,1706469155188,1706469155189,1
136,1706469155289,1706469155289,0
137,1706469155389,1706469155390,1
138,1706469155490,1706469155491,1
139,1706469155591,1706469155591,0
140,1706469155691,1706469155692,1
141,1706469155792,1706469155793,1
142,1706469155893,1706469155893,0
143,1706469155993,1706469155994,1
144,1706469156094,1706469156094,0
145,1706469156194,1706469156195,1
146,1706469156295,1706469156296,1
147,1706469156396,1706469156396,0
148,1706469156496,1706469156497,1
149,1706469156597,1706469156597,0
150,1706469156697,1706469156698,1
151,1706469156798,1706469156799,1
152,1706469156898,1706469156899,1
153,1706469156999,1706469157000,1
154,1706469157100,1706469157100,0
155,1706469157200,1706469157201,1
156,1706469157301,1706469157302,1
157,1706469157402,1706469157402,0
158,1706469157502,1706469157503,1
159,1706469157603,1706469157603,0
160,1706469157703,1706469157704,1
161,1706469157804,1706469157804,0
162,1706469157904,1706469157905,1
163,1706469158011,1706469158020,9
164,1706469158111,1706469158112,1
165,1706469158212,1706469158215,3
166,1706469158312,1706469158313,1
167,1706469158413,1706469158413,0
168,1706469158513,1706469158514,1
169,1706469158614,1706469158615,1
170,1706469158714,1706469158715,1
171,1706469158815,1706469158816,1
172,1706469158916,1706469158917,1
173,1706469159017,1706469159017,0
174,1706469159117,1706469159118,1
175,1706469159218,1706469159218,0
176,1706469159318,1706469159319,1
177,1706469159419,1706469159419,0
178,1706469159519,1706469159520,1
179,1706469159620,1706469159620,0
180,1706469159720,1706469159721,1
181,1706469159821,1706469159822,1
182,1706469159921,1706469159922,1
183,1706469160022,1706469160023,1
184,1706469160123,1706469160123,0
185,1706469160223,1706469160224,1
186,1706469160324,1706469160325,1
187,1706469160425,1706469160425,0
188,1706469160525,1706469160526,1
189,1706469160626,1706469160626,0
190,1706469160726,1706469160727,1
191,1706469160827,1706469160827,0
192,1706469160927,1706469160928,1
193,1706469161028,1706469161029,1
194,1706469161129,1706469161129,0
195,1706469161229,1706469161230,1
196,1706469161330,1706469161330,0
197,1706469161430,1706469161431,1
198,1706469161531,1706469161532,1
199,1706469161632,1706469161632,0
200,1706469161732,1706469161733,1
201,1706469161833,1706469161833,0
202,1706469161937,1706469161937,0
203,1706469162037,1706469162038,1
204,1706469162138,1706469162138,0
205,1706469162238,1706469162239,1
206,1706469162339,1706469162340,1
207,1706469162440,1706469162440,0
208,1706469162540,1706469162541,1
209,1706469162641,1706469162641,0
210,1706469162741,1706469162742,1
211,1706469162842,1706469162843,1
212,1706469162942,1706469162943,1
213,1706469163043,1706469163044,1
214,1706469163144,1706469163145,1
215,1706469163244,1706469163245,1
216,1706469163345,1706469163346,1
217,1706469163446,1706469163446,0
218,1706469163546,1706469163547,1
219,1706469163647,1706469163647,0
220,1706469163747,1706469163748,1
221,1706469163848,1706469163849,1
222,1706469163948,1706469163949,1
223,1706469164049,1706469164050,1
224,1706469164150,1706469164151,1
225,1706469164250,1706469164251,1
226,1706469164351,1706469164352,1
227,1706469164452,1706469164452,0
228,1706469164552,1706469164553,1
229,1706469164653,1706469164653,0
230,1706469164753,1706469164754,1
231,1706469164854,1706469164855,1
232,1706469164954,1706469164955,1
233,1706469165055,1706469165056,1
234,1706469165156,1706469165156,0
235,1706469165256,1706469165257,1
236,1706469165357,1706469165357,0
237,1706469165457,1706469165458,1
238,1706469165558,1706469165558,0
239,1706469165658,1706469165659,1
240,1706469165759,1706469165760,1
241,1706469165860,1706469165860,0
242,1706469165960,1706469165961,1
243,1706469166061,1706469166062,1
244,1706469166161,1706469166162,1
245,1706469166262,1706469166262,0
246,1706469166362,1706469166363,1
247,1706469166463,1706469166464,1
248,1706469166564,1706469166565,1
249,1706469166664,1706469166665,1
250,1706469166765,1706469166766,1
251,1706469166866,1706469166866,0
252,1706469166966,1706469166967,1
253,1706469167067,1706469167068,1
254,1706469167167,1706469167168,1
255,1706469167268,1706469167269,1
256,1706469167369,1706469167369,0
257,1706469167469,1706469167470,1
258,1706469167570,1706469167571,1
259,1706469167670,1706469167671,1
260,1706469167771,1706469167772,1
261,1706469167872,1706469167873,1
262,1706469167972,1706469167973,1
263,1706469168073,1706469168074,1
264,1706469168173,1706469168174,1
265,1706469168274,1706469168275,1
266,1706469168375,1706469168375,0
267,1706469168475,1706469168476,1
268,1706469168576,1706469168576,0
269,1706469168676,1706469168677,1
270,1706469168777,1706469168777,0
271,1706469168877,1706469168878,1
272,1706469168978,1706469168979,1
273,1706469169078,1706469169079,1
274,1706469169179,1706469169180,1
275,1706469169280,1706469169280,0
276,1706469169380,1706469169381,1
277,1706469169481,1706469169482,1
278,1706469169581,1706469169582,1
279,1706469169682,1706469169683,1
280,1706469169783,1706469169783,0
281,1706469169883,1706469169884,1
282,1706469169991,1706469169992,1
283,1706469170092,1706469170093,1
284,1706469170192,1706469170193,1
285,1706469170293,1706469170294,1
286,1706469170394,1706469170395,1
287,1706469170495,1706469170495,0
288,1706469170595,1706469170596,1
289,1706469170696,1706469170696,0
290,1706469170796,1706469170797,1
291,1706469170897,1706469170898,1
292,1706469170997,1706469170998,1
293,1706469171098,1706469171099,1
294,1706469171199,1706469171199,0
295,1706469171299,1706469171300,1
296,1706469171400,1706469171400,0
297,1706469171500,1706469171501,1
298,1706469171601,1706469171602,1
299,1706469171701,1706469171702,1
300,1706469171802,1706469171803,1
301,1706469171903,1706469171903,0
302,1706469172003,1706469172004,1
303,1706469172104,1706469172104,0
304,1706469172204,1706469172205,1
305,1706469172305,1706469172306,1
306,1706469172406,1706469172406,0
307,1706469172506,1706469172507,1
308,1706469172607,1706469172607,0
309,1706469172707,1706469172708,1
310,1706469172808,1706469172809,1
311,1706469172908,1706469172909,1
312,1706469173009,1706469173010,1
313,1706469173110,1706469173110,0
314,1706469173210,1706469173211,1
315,1706469173311,1706469173311,0
316,1706469173411,1706469173412,1
317,1706469173512,1706469173513,1
318,1706469173612,1706469173613,1
319,1706469173713,1706469173714,1
320,1706469173814,1706469173814,0
321,1706469173914,1706469173915,1
