frame number,publisher_sent,subscriber_received,latency
190003,1706472802578,1706472802580,2
190004,1706472802585,1706472802585,0
190005,1706472802591,1706472802591,0
190006,1706472802596,1706472802597,1
190007,1706472802602,1706472802603,1
190008,1706472802608,1706472802608,0
190009,1706472802614,1706472802614,0
190010,1706472802619,1706472802620,1
190011,1706472802625,1706472802625,0
190012,1706472802631,1706472802631,0
190013,1706472802636,1706472802637,1
190014,1706472802642,1706472802642,0
190015,1706472802648,1706472802648,0
190016,1706472802653,1706472802654,1
190017,1706472802659,1706472802659,0
190018,1706472802665,1706472802665,0
190019,1706472802670,1706472802671,1
190020,1706472802676,1706472802677,1
190021,1706472802682,1706472802683,1
190022,1706472802689,1706472802689,0
190023,1706472802695,1706472802696,1
190024,1706472802701,1706472802702,1
190025,1706472802708,1706472802708,0
190026,1706472802714,1706472802715,1
190027,1706472802720,1706472802721,1
190028,1706472802726,1706472802727,1
190029,1706472802733,1706472802733,0
190030,1706472802739,1706472802740,1
190031,1706472802745,1706472802746,1
190032,1706472802751,1706472802752,1
190033,1706472802758,1706472802758,0
190034,1706472802764,1706472802765,1
190035,1706472802770,1706472802771,1
190036,1706472802776,1706472802777,1
190037,1706472802783,1706472802783,0
190038,1706472802789,1706472802790,1
190039,1706472802795,1706472802796,1
190040,1706472802802,1706472802802,0
190041,1706472802808,1706472802809,1
190042,1706472802814,1706472802815,1
190043,1706472802820,1706472802821,1
190044,1706472802827,1706472802827,0
190045,1706472802833,1706472802834,1
190046,1706472802839,1706472802840,1
190047,1706472802845,1706472802846,1
190048,1706472802852,1706472802852,0
190049,1706472802857,1706472802858,1
190050,1706472802863,1706472802863,0
190051,1706472802868,1706472802869,1
190052,1706472802874,1706472802874,0
190053,1706472802879,1706472802880,1
190054,1706472802885,1706472802885,0
190055,1706472802890,1706472802891,1
190056,1706472802896,1706472802896,0
190057,1706472802901,1706472802902,1
190058,1706472802907,1706472802907,0
190059,1706472802912,1706472802913,1
190060,1706472802918,1706472802918,0
190061,1706472802923,1706472802924,1
190062,1706472802929,1706472802929,0
190063,1706472802934,1706472802935,1
190064,1706472802940,1706472802940,0
190065,1706472802945,1706472802946,1
190066,1706472802951,1706472802951,0
190067,1706472802956,1706472802957,1
190068,1706472802962,1706472802962,0
190069,1706472802967,1706472802968,1
190070,1706472802973,1706472802973,0
190071,1706472802978,1706472802979,1
190072,1706472802984,1706472802984,0
190073,1706472802989,1706472802990,1
190074,1706472802995,1706472802995,0
190075,1706472803000,1706472803001,1
190076,1706472803006,1706472803006,0
190077,1706472803011,1706472803012,1
190078,1706472803017,1706472803017,0
190079,1706472803022,1706472803023,1
190080,1706472803028,1706472803028,0
190081,1706472803033,1706472803034,1
190082,1706472803039,1706472803039,0
190083,1706472803044,1706472803045,1
190084,1706472803050,1706472803050,0
190085,1706472803055,1706472803056,1
190086,1706472803061,1706472803061,0
190087,1706472803066,1706472803067,1
190088,1706472803072,1706472803072,0
190089,1706472803077,1706472803078,1
190090,1706472803083,1706472803083,0
190091,1706472803088,1706472803089,1
190092,1706472803094,1706472803094,0
190093,1706472803099,1706472803100,1
190094,1706472803105,1706472803105,0
190095,1706472803110,1706472803111,1
190096,1706472803116,1706472803116,0
190097,1706472803121,1706472803122,1
190098,1706472803127,1706472803128,1
190099,1706472803132,1706472803133,1
190100,1706472803138,1706472803139,1
190101,1706472803143,1706472803144,1
190102,1706472803149,1706472803150,1
190103,1706472803155,1706472803155,0
190104,1706472803160,1706472803161,1
190105,1706472803166,1706472803166,0
190106,1706472803171,1706472803172,1
190107,1706472803177,1706472803177,0
190108,1706472803182,1706472803183,1
190109,1706472803188,1706472803188,0
190110,1706472803193,1706472803194,1
190111,1706472803199,1706472803199,0
190112,1706472803204,1706472803205,1
190113,1706472803210,1706472803210,0
190114,1706472803215,1706472803216,1
190115,1706472803221,1706472803221,0
190116,1706472803226,1706472803227,1
190117,1706472803232,1706472803232,0
190118,1706472803237,1706472803238,1
190119,1706472803243,1706472803244,1
190120,1706472803249,1706472803249,0
190121,1706472803254,1706472803255,1
190122,1706472803260,1706472803260,0
190123,1706472803265,1706472803266,1
190124,1706472803271,1706472803271,0
190125,1706472803276,1706472803277,1
190126,1706472803282,1706472803282,0
190127,1706472803287,1706472803288,1
190128,1706472803293,1706472803293,0
190129,1706472803298,1706472803299,1
190130,1706472803304,1706472803304,0
190131,1706472803309,1706472803310,1
190132,1706472803315,1706472803315,0
190133,1706472803320,1706472803321,1
190134,1706472803326,1706472803326,0
190135,1706472803331,1706472803332,1
190136,1706472803337,1706472803337,0
190137,1706472803342,1706472803343,1
190138,1706472803348,1706472803348,0
190139,1706472803353,1706472803354,1
190140,1706472803359,1706472803359,0
190141,1706472803364,1706472803365,1
190142,1706472803370,1706472803370,0
190143,1706472803375,1706472803376,1
190144,1706472803381,1706472803381,0
190145,1706472803386,1706472803387,1
190146,1706472803392,1706472803392,0
190147,1706472803397,1706472803398,1
190148,1706472803403,1706472803403,0
190149,1706472803408,1706472803409,1
190150,1706472803414,1706472803414,0
190151,1706472803419,1706472803420,1
190152,1706472803425,1706472803425,0
190153,1706472803430,1706472803431,1
190154,1706472803436,1706472803436,0
190155,1706472803441,1706472803442,1
190156,1706472803447,1706472803447,0
190157,1706472803452,1706472803453,1
190158,1706472803458,1706472803458,0
190159,1706472803463,1706472803464,1
190160,1706472803469,1706472803469,0
190161,1706472803474,1706472803475,1
190162,1706472803480,1706472803480,0
190163,1706472803485,1706472803486,1
190164,1706472803491,1706472803491,0
190165,1706472803496,1706472803497,1
190166,1706472803502,1706472803502,0
190167,1706472803507,1706472803508,1
190168,1706472803513,1706472803513,0
190169,1706472803518,1706472803519,1
190170,1706472803524,1706472803524,0
190171,1706472803529,1706472803530,1
190172,1706472803535,1706472803535,0
190173,1706472803540,1706472803541,1
190174,1706472803546,1706472803546,0
190175,1706472803551,1706472803552,1
190176,1706472803557,1706472803557,0
190177,1706472803562,1706472803563,1
190178,1706472803568,1706472803569,1
190179,1706472803573,1706472803574,1
190180,1706472803579,1706472803579,0
190181,1706472803584,1706472803585,1
190182,1706472803590,1706472803590,0
190183,1706472803595,1706472803596,1
190184,1706472803601,1706472803601,0
190185,1706472803606,1706472803607,1
190186,1706472803612,1706472803612,0
190187,1706472803617,1706472803618,1
190188,1706472803623,1706472803623,0
190189,1706472803628,1706472803629,1
190190,1706472803634,1706472803634,0
190191,1706472803639,1706472803640,1
190192,1706472803645,1706472803645,0
190193,1706472803650,1706472803651,1
190194,1706472803656,1706472803656,0
190195,1706472803661,1706472803662,1
190196,1706472803667,1706472803667,0
190197,1706472803672,1706472803673,1
190198,1706472803678,1706472803678,0
190199,1706472803683,1706472803684,1
190200,1706472803689,1706472803689,0
190201,1706472803694,1706472803695,1
190202,1706472803700,1706472803700,0
190203,1706472803705,1706472803706,1
190204,1706472803711,1706472803711,0
190205,1706472803716,1706472803717,1
190206,1706472803722,1706472803722,0
190207,1706472803727,1706472803728,1
190208,1706472803733,1706472803734,1
190209,1706472803738,1706472803739,1
190210,1706472803744,1706472803745,1
190211,1706472803749,1706472803750,1
190212,1706472803755,1706472803756,1
190213,1706472803761,1706472803761,0
190214,1706472803766,1706472803767,1
190215,1706472803772,1706472803772,0
190216,1706472803777,1706472803778,1
190217,1706472803783,1706472803783,0
190218,1706472803788,1706472803789,1
190219,1706472803794,1706472803794,0
190220,1706472803799,1706472803800,1
190221,1706472803805,1706472803805,0
190222,1706472803810,1706472803811,1
190223,1706472803816,1706472803816,0
190224,1706472803821,1706472803822,1
190225,1706472803827,1706472803827,0
190226,1706472803832,1706472803833,1
190227,1706472803838,1706472803838,0
190228,1706472803843,1706472803844,1
190229,1706472803849,1706472803849,0
190230,1706472803854,1706472803855,1
190231,1706472803860,1706472803860,0
190232,1706472803865,1706472803866,1
190233,1706472803871,1706472803871,0
190234,1706472803876,1706472803877,1
190235,1706472803882,1706472803882,0
190236,1706472803887,1706472803888,1
190237,1706472803893,1706472803893,0
190238,1706472803898,1706472803899,1
190239,1706472803904,1706472803904,0
190240,1706472803909,1706472803910,1
190241,1706472803915,1706472803915,0
190242,1706472803920,1706472803921,1
190243,1706472803926,1706472803926,0
190244,1706472803931,1706472803932,1
190245,1706472803937,1706472803937,0
190246,1706472803942,1706472803943,1
190247,1706472803948,1706472803948,0
190248,1706472803953,1706472803954,1
190249,1706472803959,1706472803959,0
190250,1706472803964,1706472803965,1
190251,1706472803970,1706472803970,0
190252,1706472803975,1706472803976,1
190253,1706472803981,1706472803981,0
190254,1706472803986,1706472803987,1
190255,1706472803992,1706472803992,0
190256,1706472803997,1706472803998,1
190257,1706472804003,1706472804003,0
190258,1706472804008,1706472804009,1
190259,1706472804014,1706472804014,0
190260,1706472804019,1706472804020,1
190261,1706472804025,1706472804025,0
190262,1706472804030,1706472804031,1
190263,1706472804036,1706472804036,0
190264,1706472804041,1706472804042,1
190265,1706472804047,1706472804047,0
190266,1706472804052,1706472804053,1
190267,1706472804058,1706472804058,0
190268,1706472804063,1706472804064,1
190269,1706472804069,1706472804069,0
190270,1706472804074,1706472804075,1
190271,1706472804080,1706472804080,0
190272,1706472804085,1706472804086,1
190273,1706472804091,1706472804091,0
190274,1706472804096,1706472804097,1
190275,1706472804102,1706472804102,0
190276,1706472804107,1706472804108,1
190277,1706472804113,1706472804113,0
190278,1706472804118,1706472804119,1
190279,1706472804124,1706472804124,0
190280,1706472804129,1706472804130,1
190281,1706472804135,1706472804135,0
190282,1706472804140,1706472804141,1
190283,1706472804146,1706472804146,0
190284,1706472804151,1706472804152,1
190285,1706472804157,1706472804157,0
190286,1706472804162,1706472804163,1
190287,1706472804168,1706472804168,0
190288,1706472804173,1706472804174,1
190289,1706472804179,1706472804179,0
190290,1706472804184,1706472804185,1
190291,1706472804190,1706472804190,0
190292,1706472804195,1706472804196,1
190293,1706472804201,1706472804201,0
190294,1706472804206,1706472804207,1
190295,1706472804212,1706472804212,0
190296,1706472804217,1706472804218,1
190297,1706472804223,1706472804223,0
190298,1706472804228,1706472804229,1
190299,1706472804234,1706472804234,0
190300,1706472804239,1706472804240,1
190301,1706472804245,1706472804245,0
190302,1706472804250,1706472804251,1
190303,1706472804256,1706472804257,1
190304,1706472804261,1706472804262,1
190305,1706472804267,1706472804268,1
190306,1706472804272,1706472804273,1
190307,1706472804278,1706472804279,1
190308,1706472804284,1706472804284,0
190309,1706472804289,1706472804290,1
190310,1706472804295,1706472804295,0
190311,1706472804300,1706472804301,1
190312,1706472804306,1706472804306,0
190313,1706472804311,1706472804312,1
190314,1706472804317,1706472804317,0
190315,1706472804322,1706472804323,1
190316,1706472804328,1706472804328,0
190317,1706472804333,1706472804334,1
190318,1706472804339,1706472804339,0
190319,1706472804344,1706472804345,1
190320,1706472804350,1706472804360,10
190321,1706472804365,1706472804366,1
190322,1706472804371,1706472804372,1
190323,1706472804376,1706472804377,1
190324,1706472804382,1706472804383,1
190325,1706472804388,1706472804389,1
190326,1706472804394,1706472804394,0
190327,1706472804399,1706472804400,1
190328,1706472804405,1706472804405,0
190329,1706472804410,1706472804411,1
190330,1706472804416,1706472804416,0
190331,1706472804421,1706472804422,1
190332,1706472804427,1706472804427,0
190333,1706472804432,1706472804433,1
190334,1706472804438,1706472804438,0
190335,1706472804443,1706472804444,1
190336,1706472804449,1706472804449,0
190337,1706472804454,1706472804454,0
190338,1706472804459,1706472804460,1
190339,1706472804465,1706472804465,0
190340,1706472804470,1706472804470,0
190341,1706472804475,1706472804475,0
190342,1706472804480,1706472804481,1
190343,1706472804486,1706472804486,0
190344,1706472804491,1706472804491,0
190345,1706472804496,1706472804497,1
190346,1706472804502,1706472804502,0
190347,1706472804507,1706472804507,0
190348,1706472804512,1706472804512,0
190349,1706472804517,1706472804518,1
190350,1706472804523,1706472804523,0
190351,1706472804528,1706472804528,0
190352,1706472804533,1706472804534,1
190353,1706472804539,1706472804539,0
190354,1706472804544,1706472804544,0
190355,1706472804549,1706472804549,0
190356,1706472804555,1706472804555,0
190357,1706472804560,1706472804561,1
190358,1706472804566,1706472804566,0
190359,1706472804571,1706472804572,1
190360,1706472804577,1706472804577,0
190361,1706472804582,1706472804583,1
190362,1706472804588,1706472804588,0
190363,1706472804593,1706472804594,1
190364,1706472804599,1706472804599,0
190365,1706472804604,1706472804605,1
190366,1706472804610,1706472804610,0
190367,1706472804615,1706472804616,1
190368,1706472804621,1706472804621,0
190369,1706472804626,1706472804627,1
190370,1706472804632,1706472804632,0
190371,1706472804637,1706472804638,1
190372,1706472804643,1706472804643,0
190373,1706472804648,1706472804649,1
190374,1706472804654,1706472804654,0
190375,1706472804659,1706472804660,1
190376,1706472804665,1706472804665,0
190377,1706472804670,1706472804671,1
190378,1706472804676,1706472804676,0
190379,1706472804681,1706472804682,1
190380,1706472804687,1706472804687,0
190381,1706472804692,1706472804693,1
190382,1706472804698,1706472804698,0
190383,1706472804703,1706472804704,1
190384,1706472804709,1706472804709,0
190385,1706472804714,1706472804715,1
190386,1706472804720,1706472804720,0
190387,1706472804725,1706472804726,1
190388,1706472804731,1706472804731,0
190389,1706472804736,1706472804737,1
190390,1706472804742,1706472804743,1
190391,1706472804747,1706472804748,1
190392,1706472804753,1706472804754,1
190393,1706472804758,1706472804759,1
190394,1706472804764,1706472804765,1
190395,1706472804769,1706472804770,1
190396,1706472804775,1706472804776,1
190397,1706472804781,1706472804781,0
190398,1706472804786,1706472804787,1
190399,1706472804792,1706472804792,0
190400,1706472804797,1706472804798,1
190401,1706472804803,1706472804803,0
190402,1706472804808,1706472804809,1
190403,1706472804814,1706472804814,0
190404,1706472804819,1706472804820,1
190405,1706472804825,1706472804825,0
190406,1706472804830,1706472804831,1
190407,1706472804836,1706472804836,0
190408,1706472804841,1706472804842,1
190409,1706472804847,1706472804847,0
190410,1706472804852,1706472804853,1
190411,1706472804858,1706472804858,0
190412,1706472804863,1706472804864,1
190413,1706472804869,1706472804869,0
190414,1706472804874,1706472804875,1
190415,1706472804880,1706472804880,0
190416,1706472804885,1706472804886,1
190417,1706472804891,1706472804891,0
190418,1706472804896,1706472804897,1
190419,1706472804902,1706472804902,0
190420,1706472804907,1706472804908,1
190421,1706472804913,1706472804913,0
190422,1706472804918,1706472804919,1
190423,1706472804924,1706472804924,0
190424,1706472804929,1706472804930,1
190425,1706472804935,1706472804935,0
190426,1706472804940,1706472804941,1
190427,1706472804946,1706472804946,0
190428,1706472804951,1706472804952,1
190429,1706472804957,1706472804957,0
190430,1706472804962,1706472804963,1
190431,1706472804968,1706472804968,0
190432,1706472804973,1706472804974,1
190433,1706472804979,1706472804979,0
190434,1706472804984,1706472804985,1
190435,1706472804990,1706472804991,1
190436,1706472804995,1706472804996,1
190437,1706472805001,1706472805002,1
190438,1706472805006,1706472805007,1
190439,1706472805012,1706472805013,1
190440,1706472805018,1706472805018,0
190441,1706472805023,1706472805024,1
190442,1706472805029,1706472805029,0
190443,1706472805034,1706472805035,1
190444,1706472805040,1706472805040,0
190445,1706472805045,1706472805046,1
190446,1706472805051,1706472805051,0
190447,1706472805056,1706472805057,1
190448,1706472805062,1706472805062,0
190449,1706472805067,1706472805068,1
190450,1706472805073,1706472805073,0
190451,1706472805078,1706472805079,1
190452,1706472805084,1706472805084,0
190453,1706472805089,1706472805090,1
190454,1706472805095,1706472805095,0
190455,1706472805100,1706472805101,1
190456,1706472805106,1706472805106,0
190457,1706472805111,1706472805112,1
190458,1706472805117,1706472805117,0
190459,1706472805122,1706472805123,1
190460,1706472805128,1706472805128,0
190461,1706472805133,1706472805134,1
190462,1706472805139,1706472805139,0
190463,1706472805144,1706472805145,1
190464,1706472805150,1706472805150,0
190465,1706472805155,1706472805156,1
190466,1706472805161,1706472805161,0
190467,1706472805166,1706472805167,1
190468,1706472805172,1706472805172,0
190469,1706472805177,1706472805178,1
190470,1706472805183,1706472805183,0
190471,1706472805188,1706472805189,1
190472,1706472805194,1706472805194,0
190473,1706472805199,1706472805200,1
190474,1706472805205,1706472805205,0
190475,1706472805210,1706472805211,1
190476,1706472805216,1706472805216,0
190477,1706472805221,1706472805222,1
190478,1706472805227,1706472805227,0
190479,1706472805232,1706472805233,1
190480,1706472805238,1706472805238,0
190481,1706472805243,1706472805244,1
190482,1706472805249,1706472805250,1
190483,1706472805254,1706472805255,1
190484,1706472805260,1706472805261,1
190485,1706472805266,1706472805266,0
190486,1706472805271,1706472805272,1
190487,1706472805277,1706472805277,0
190488,1706472805282,1706472805283,1
190489,1706472805288,1706472805288,0
190490,1706472805293,1706472805294,1
190491,1706472805299,1706472805299,0
190492,1706472805304,1706472805305,1
190493,1706472805310,1706472805310,0
190494,1706472805315,1706472805316,1
190495,1706472805321,1706472805321,0
190496,1706472805326,1706472805327,1
190497,1706472805332,1706472805332,0
190498,1706472805337,1706472805338,1
190499,1706472805343,1706472805343,0
190500,1706472805348,1706472805349,1
190501,1706472805354,1706472805354,0
190502,1706472805359,1706472805360,1
190503,1706472805365,1706472805365,0
190504,1706472805370,1706472805371,1
190505,1706472805376,1706472805376,0
190506,1706472805381,1706472805382,1
190507,1706472805387,1706472805387,0
190508,1706472805392,1706472805393,1
190509,1706472805398,1706472805398,0
190510,1706472805403,1706472805404,1
190511,1706472805409,1706472805409,0
190512,1706472805414,1706472805415,1
190513,1706472805420,1706472805420,0
190514,1706472805425,1706472805426,1
190515,1706472805431,1706472805431,0
190516,1706472805436,1706472805437,1
190517,1706472805442,1706472805442,0
190518,1706472805447,1706472805448,1
190519,1706472805453,1706472805453,0
190520,1706472805458,1706472805459,1
190521,1706472805464,1706472805464,0
190522,1706472805469,1706472805470,1
190523,1706472805475,1706472805475,0
190524,1706472805480,1706472805481,1
190525,1706472805486,1706472805486,0
190526,1706472805491,1706472805492,1
190527,1706472805497,1706472805497,0
190528,1706472805502,1706472805503,1
190529,1706472805508,1706472805508,0
190530,1706472805513,1706472805514,1
190531,1706472805519,1706472805520,1
190532,1706472805524,1706472805525,1
190533,1706472805530,1706472805531,1
190534,1706472805535,1706472805536,1
190535,1706472805541,1706472805542,1
190536,1706472805547,1706472805547,0
190537,1706472805552,1706472805553,1
190538,1706472805558,1706472805558,0
190539,1706472805563,1706472805564,1
190540,1706472805569,1706472805569,0
190541,1706472805574,1706472805575,1
190542,1706472805580,1706472805580,0
190543,1706472805585,1706472805586,1
190544,1706472805591,1706472805591,0
190545,1706472805596,1706472805597,1
190546,1706472805602,1706472805602,0
190547,1706472805607,1706472805608,1
190548,1706472805613,1706472805613,0
190549,1706472805618,1706472805619,1
190550,1706472805624,1706472805625,1
190551,1706472805629,1706472805630,1
190552,1706472805635,1706472805636,1
190553,1706472805640,1706472805641,1
190554,1706472805646,1706472805647,1
190555,1706472805651,1706472805652,1
190556,1706472805657,1706472805658,1
190557,1706472805663,1706472805663,0
190558,1706472805668,1706472805669,1
190559,1706472805674,1706472805674,0
190560,1706472805679,1706472805680,1
190561,1706472805685,1706472805685,0
190562,1706472805690,1706472805691,1
190563,1706472805696,1706472805696,0
190564,1706472805701,1706472805702,1
190565,1706472805707,1706472805707,0
190566,1706472805712,1706472805713,1
190567,1706472805718,1706472805718,0
190568,1706472805723,1706472805724,1
190569,1706472805729,1706472805729,0
190570,1706472805734,1706472805735,1
190571,1706472805740,1706472805740,0
190572,1706472805745,1706472805746,1
