frame number,publisher_sent,subscriber_received,latency
12043,1707189481873059,1707189481910719,37660
12044,1707189481916834,1707189481952044,35210
12045,1707189481958721,1707189481994940,36219
12046,1707189482001468,1707189482036692,35224
12047,1707189482042951,1707189482079946,36995
12048,1707189482086238,1707189482121396,35158
12049,1707189482127808,1707189482163942,36134
12050,1707189482170568,1707189482206659,36091
12051,1707189482212809,1707189482249277,36468
12052,1707189482255628,1707189482291465,35837
12053,1707189482297862,1707189482334012,36150
12054,1707189482340532,1707189482377522,36990
12055,1707189482384045,1707189482419528,35483
12056,1707189482426072,1707189482463531,37459
12057,1707189482469991,1707189482509260,39269
12058,1707189482515558,1707189482550998,35440
12059,1707189482557559,1707189482594077,36518
12060,1707189482599983,1707189482634737,34754
12061,1707189482640589,1707189482676804,36215
12062,1707189482683087,1707189482717737,34650
12063,1707189482724215,1707189482760711,36496
12064,1707189482766880,1707189482802002,35122
12065,1707189482808439,1707189482843838,35399
12066,1707189482850195,1707189482887249,37054
12067,1707189482893610,1707189482929000,35390
12068,1707189482935244,1707189482971457,36213
12069,1707189482977850,1707189483012782,34932
12070,1707189483019138,1707189483055224,36086
12071,1707189483061486,1707189483097101,35615
12072,1707189483103468,1707189483139576,36108
12073,1707189483145773,1707189483182518,36745
12074,1707189483188699,1707189483224505,35806
12075,1707189483230721,1707189483265980,35259
12076,1707189483272062,1707189483307793,35731
12077,1707189483314150,1707189483350444,36294
12078,1707189483356573,1707189483392355,35782
12079,1707189483398656,1707189483435052,36396
12080,1707189483441145,1707189483477243,36098
12081,1707189483483931,1707189483519985,36054
12082,1707189483526119,1707189483561548,35429
12083,1707189483567490,1707189483602609,35119
12084,1707189483608841,1707189483644700,35859
12085,1707189483650924,1707189483686910,35986
12086,1707189483693642,1707189483730015,36373
12087,1707189483736259,1707189483772742,36483
12088,1707189483779117,1707189483813858,34741
12089,1707189483820317,1707189483856332,36015
12090,1707189483862583,1707189483898154,35571
12091,1707189483904246,1707189483940418,36172
12092,1707189483946831,1707189483981871,35040
12093,1707189483988182,1707189484023587,35405
12094,1707189484029875,1707189484066221,36346
12095,1707189484072635,1707189484111681,39046
12096,1707189484117981,1707189484153770,35789
12097,1707189484160008,1707189484195198,35190
12098,1707189484201599,1707189484237602,36003
12099,1707189484244147,1707189484279521,35374
12100,1707189484286237,1707189484322820,36583
12101,1707189484329241,1707189484365531,36290
12102,1707189484372038,1707189484407225,35187
12103,1707189484413773,1707189484449808,36035
12104,1707189484456202,1707189484491435,35233
12105,1707189484497567,1707189484534027,36460
12106,1707189484540135,1707189484575358,35223
12107,1707189484581464,1707189484617675,36211
12108,1707189484623956,1707189484659829,35873
12109,1707189484666282,1707189484701455,35173
12110,1707189484707942,1707189484743501,35559
12111,1707189484749758,1707189484786785,37027
12112,1707189484793091,1707189484829382,36291
12113,1707189484835875,1707189484871703,35828
12114,1707189484879753,1707189484916793,37040
12115,1707189484923210,1707189484957528,34318
12116,1707189484964296,1707189484998583,34287
12117,1707189485005038,1707189485040589,35551
12118,1707189485046753,1707189485081755,35002
12119,1707189485088103,1707189485123917,35814
12120,1707189485130431,1707189485166453,36022
12121,1707189485172745,1707189485208948,36203
12122,1707189485215274,1707189485249409,34135
12123,1707189485255393,1707189485291286,35893
12124,1707189485297566,1707189485334439,36873
12125,1707189485340639,1707189485376117,35478
12126,1707189485382256,1707189485418019,35763
12127,1707189485424635,1707189485460012,35377
12128,1707189485466080,1707189485502436,36356
12129,1707189485508818,1707189485544380,35562
12130,1707189485550929,1707189485585947,35018
12131,1707189485592078,1707189485628669,36591
12132,1707189485634502,1707189485669803,35301
12133,1707189485676514,1707189485712633,36119
12134,1707189485718923,1707189485753910,34987
12135,1707189485761705,1707189485797977,36272
12136,1707189485803891,1707189485839393,35502
12137,1707189485845708,1707189485880561,34853
12138,1707189485886855,1707189485922945,36090
12139,1707189485929115,1707189485964121,35006
12140,1707189485970455,1707189486006352,35897
12141,1707189486012685,1707189486047685,35000
12142,1707189486053734,1707189486090773,37039
12143,1707189486097123,1707189486133261,36138
12144,1707189486139669,1707189486175500,35831
12145,1707189486181587,1707189486217918,36331
12146,1707189486224174,1707189486261394,37220
12147,1707189486267405,1707189486303208,35803
12148,1707189486309846,1707189486344579,34733
12149,1707189486350987,1707189486386907,35920
12150,1707189486393571,1707189486428835,35264
12151,1707189486435180,1707189486470687,35507
12152,1707189486477084,1707189486517517,40433
12153,1707189486523604,1707189486558954,35350
12154,1707189486565135,1707189486600979,35844
12155,1707189486607588,1707189486642505,34917
12156,1707189486649160,1707189486685223,36063
12157,1707189486691597,1707189486727374,35777
12158,1707189486734170,1707189486772035,37865
12159,1707189486778176,1707189486814230,36054
12160,1707189486821147,1707189486856474,35327
12161,1707189486862473,1707189486897899,35426
