frame number,publisher_sent,subscriber_received,latency
9037,1707189354188521,1707189354224425,35904
9038,1707189354232742,1707189354269646,36904
9039,1707189354278251,1707189354313526,35275
9040,1707189354321858,1707189354357255,35397
9041,1707189354365972,1707189354400710,34738
9042,1707189354409940,1707189354446014,36074
9043,1707189354454569,1707189354490751,36182
9044,1707189354499297,1707189354534363,35066
9045,1707189354542829,1707189354577481,34652
9046,1707189354586751,1707189354621334,34583
9047,1707189354630606,1707189354665887,35281
9048,1707189354674623,1707189354709033,34410
9049,1707189354718067,1707189354753358,35291
9050,1707189354761660,1707189354796386,34726
9051,1707189354805090,1707189354839349,34259
9052,1707189354847918,1707189354883774,35856
9053,1707189354892911,1707189354928375,35464
9054,1707189354936720,1707189354972247,35527
9055,1707189354980975,1707189355015723,34748
9056,1707189355024161,1707189355061193,37032
9057,1707189355069900,1707189355105634,35734
9058,1707189355114606,1707189355149149,34543
9059,1707189355157949,1707189355193504,35555
9060,1707189355201874,1707189355236390,34516
9061,1707189355245502,1707189355279719,34217
9062,1707189355288565,1707189355323468,34903
9063,1707189355331667,1707189355366364,34697
9064,1707189355375173,1707189355410686,35513
9065,1707189355419361,1707189355455527,36166
9066,1707189355464059,1707189355500116,36057
9067,1707189355508769,1707189355542531,33762
9068,1707189355551643,1707189355587222,35579
9069,1707189355595657,1707189355629204,33547
9070,1707189355637937,1707189355672572,34635
9071,1707189355681544,1707189355716418,34874
9072,1707189355725191,1707189355760276,35085
9073,1707189355769101,1707189355804302,35201
9074,1707189355812899,1707189355847134,34235
9075,1707189355855861,1707189355891539,35678
9076,1707189355900198,1707189355934546,34348
9077,1707189355943168,1707189355978823,35655
9078,1707189355987422,1707189356021815,34393
9079,1707189356030848,1707189356065959,35111
9080,1707189356074843,1707189356110173,35330
9081,1707189356119407,1707189356153245,33838
9082,1707189356162042,1707189356197920,35878
9083,1707189356206515,1707189356240687,34172
9084,1707189356249272,1707189356283642,34370
9085,1707189356292379,1707189356326539,34160
9086,1707189356335170,1707189356369807,34637
9087,1707189356378527,1707189356413997,35470
9088,1707189356422895,1707189356457263,34368
9089,1707189356466645,1707189356503129,36484
9090,1707189356511554,1707189356546255,34701
9091,1707189356554931,1707189356590242,35311
9092,1707189356599057,1707189356633489,34432
9093,1707189356642170,1707189356677815,35645
9094,1707189356686432,1707189356722241,35809
9095,1707189356731455,1707189356765776,34321
9096,1707189356774412,1707189356809972,35560
9097,1707189356818563,1707189356852099,33536
9098,1707189356860937,1707189356896170,35233
9099,1707189356904872,1707189356939195,34323
9100,1707189356947536,1707189356982233,34697
9101,1707189356990522,1707189357025894,35372
9102,1707189357034636,1707189357067972,33336
9103,1707189357076472,1707189357110884,34412
9104,1707189357119650,1707189357153929,34279
9105,1707189357163170,1707189357197967,34797
9106,1707189357206940,1707189357240734,33794
9107,1707189357249492,1707189357284600,35108
9108,1707189357293381,1707189357327846,34465
9109,1707189357336475,1707189357370350,33875
9110,1707189357379199,1707189357415037,35838
9111,1707189357424231,1707189357458989,34758
9112,1707189357467720,1707189357503047,35327
9113,1707189357512329,1707189357545645,33316
9114,1707189357554236,1707189357589416,35180
9115,1707189357598757,1707189357631940,33183
9116,1707189357641089,1707189357674965,33876
9117,1707189357683772,1707189357718405,34633
9118,1707189357727131,1707189357761622,34491
9119,1707189357770423,1707189357805617,35194
9120,1707189357814764,1707189357849225,34461
9121,1707189357858191,1707189357893267,35076
9122,1707189357902141,1707189357936223,34082
9123,1707189357944828,1707189357978271,33443
9124,1707189357986989,1707189358022141,35152
9125,1707189358030841,1707189358065404,34563
9126,1707189358074033,1707189358109477,35444
9127,1707189358118047,1707189358152318,34271
9128,1707189358160948,1707189358195576,34628
9129,1707189358204973,1707189358239133,34160
9130,1707189358248744,1707189358282222,33478
9131,1707189358291249,1707189358327637,36388
9132,1707189358336340,1707189358370053,33713
9133,1707189358379198,1707189358414702,35504
9134,1707189358423080,1707189358456369,33289
9135,1707189358464884,1707189358500486,35602
9136,1707189358509699,1707189358544023,34324
9137,1707189358552822,1707189358586998,34176
9138,1707189358595929,1707189358631346,35417
9139,1707189358639959,1707189358675270,35311
9140,1707189358683763,1707189358719054,35291
9141,1707189358727879,1707189358762322,34443
9142,1707189358771618,1707189358806121,34503
9143,1707189358814959,1707189358849775,34816
9144,1707189358858383,1707189358893219,34836
9145,1707189358901848,1707189358936836,34988
9146,1707189358945375,1707189358978836,33461
9147,1707189358987264,1707189359022476,35212
9148,1707189359030730,1707189359065772,35042
9149,1707189359074996,1707189359109603,34607
9150,1707189359118050,1707189359151644,33594
9151,1707189359159945,1707189359196818,36873
9152,1707189359205127,1707189359240552,35425
9153,1707189359248991,1707189359283841,34850
9154,1707189359292359,1707189359327589,35230
9155,1707189359336193,1707189359370231,34038
9156,1707189359379643,1707189359415953,36310
9157,1707189359424390,1707189359459131,34741
9158,1707189359467744,1707189359502648,34904
9159,1707189359511901,1707189359547424,35523
9160,1707189359555928,1707189359590216,34288
9161,1707189359598752,1707189359633809,35057
9162,1707189359642523,1707189359677661,35138
9163,1707189359686321,1707189359721913,35592
