frame number,publisher_sent,subscriber_received,latency
31092,1708052278150595,1708052278155589,4994
31093,1708052278158345,1708052278162785,4440
31094,1708052278166068,1708052278171302,5234
31095,1708052278173860,1708052278178494,4634
31096,1708052278181628,1708052278186883,5255
31097,1708052278189543,1708052278195758,6215
31098,1708052278197263,1708052278203264,6001
31099,1708052278205173,1708052278210856,5683
31100,1708052278213070,1708052278217311,4241
31101,1708052278221026,1708052278225494,4468
31102,1708052278228756,1708052278231476,2720
31103,1708052278236465,1708052278239575,3110
31104,1708052278244069,1708052278246387,2318
31105,1708052278251742,1708052278254088,2346
31106,1708052278259373,1708052278261901,2528
31107,1708052278267079,1708052278269705,2626
31108,1708052278275416,1708052278277957,2541
31109,1708052278283156,1708052278285763,2607
31110,1708052278291006,1708052278293605,2599
31111,1708052278298793,1708052278301198,2405
31112,1708052278306581,1708052278308887,2306
31113,1708052278314244,1708052278316733,2489
31114,1708052278321904,1708052278324755,2851
31115,1708052278329757,1708052278331979,2222
31116,1708052278337403,1708052278339840,2437
31117,1708052278345034,1708052278347293,2259
31118,1708052278352660,1708052278354947,2287
31119,1708052278360339,1708052278362703,2364
31120,1708052278368066,1708052278370987,2921
31121,1708052278375835,1708052278378189,2354
31122,1708052278383491,1708052278385813,2322
31123,1708052278391186,1708052278394048,2862
31124,1708052278399047,1708052278401713,2666
31125,1708052278406831,1708052278409452,2621
31126,1708052278414659,1708052278417036,2377
31127,1708052278422334,1708052278424887,2553
31128,1708052278430194,1708052278432678,2484
31129,1708052278437940,1708052278440349,2409
31130,1708052278445636,1708052278448190,2554
31131,1708052278453505,1708052278455853,2348
31132,1708052278461195,1708052278463593,2398
31133,1708052278468833,1708052278471505,2672
31134,1708052278476835,1708052278479261,2426
31135,1708052278484482,1708052278486872,2390
31136,1708052278492206,1708052278494505,2299
31137,1708052278499904,1708052278502326,2422
31138,1708052278507655,1708052278510057,2402
31139,1708052278515329,1708052278518163,2834
31140,1708052278523034,1708052278525996,2962
31141,1708052278530688,1708052278533086,2398
31142,1708052278538410,1708052278540735,2325
31143,1708052278546104,1708052278548586,2482
31144,1708052278553855,1708052278556220,2365
31145,1708052278561609,1708052278564334,2725
31146,1708052278569455,1708052278571891,2436
31147,1708052278577182,1708052278579757,2575
31148,1708052278584807,1708052278587108,2301
31149,1708052278592463,1708052278595004,2541
31150,1708052278600297,1708052278602619,2322
31151,1708052278607896,1708052278610205,2309
31152,1708052278615595,1708052278617902,2307
31153,1708052278623179,1708052278625603,2424
31154,1708052278630787,1708052278633575,2788
31155,1708052278638625,1708052278641075,2450
31156,1708052278646421,1708052278648930,2509
31157,1708052278654090,1708052278656350,2260
31158,1708052278661693,1708052278664333,2640
31159,1708052278669499,1708052278672385,2886
31160,1708052278677146,1708052278679704,2558
31161,1708052278684793,1708052278687199,2406
31162,1708052278692533,1708052278694841,2308
31163,1708052278700192,1708052278702579,2387
31164,1708052278707883,1708052278710280,2397
31165,1708052278715634,1708052278717982,2348
31166,1708052278723321,1708052278725650,2329
31167,1708052278730941,1708052278733667,2726
31168,1708052278738639,1708052278741422,2783
31169,1708052278746295,1708052278748747,2452
31170,1708052278754113,1708052278756608,2495
31171,1708052278761802,1708052278764299,2497
31172,1708052278769554,1708052278771892,2338
31173,1708052278777254,1708052278779761,2507
31174,1708052278784978,1708052278787271,2293
31175,1708052278792654,1708052278794999,2345
31176,1708052278800340,1708052278802668,2328
31177,1708052278808040,1708052278817141,9101
31178,1708052278815494,1708052278821838,6344
31179,1708052278823188,1708052278830835,7647
31180,1708052278831046,1708052278840736,9690
31181,1708052278838790,1708052278843688,4898
31182,1708052278846371,1708052278852346,5975
31183,1708052278854356,1708052278858003,3647
31184,1708052278862131,1708052278865040,2909
31185,1708052278870094,1708052278873002,2908
31186,1708052278877934,1708052278881048,3114
31187,1708052278885871,1708052278888933,3062
31188,1708052278893886,1708052278896873,2987
31189,1708052278901714,1708052278904769,3055
31190,1708052278909433,1708052278912409,2976
31191,1708052278917064,1708052278920810,3746
31192,1708052278925010,1708052278927866,2856
31193,1708052278932891,1708052278936312,3421
31194,1708052278940857,1708052278944348,3491
31195,1708052278948775,1708052278951332,2557
31196,1708052278956618,1708052278960250,3632
31197,1708052278964111,1708052278967814,3703
31198,1708052278971715,1708052278974837,3122
31199,1708052278979372,1708052278982178,2806
31200,1708052278987174,1708052278990178,3004
31201,1708052278994782,1708052278998247,3465
31202,1708052279002429,1708052279006143,3714
31203,1708052279010085,1708052279014658,4573
31204,1708052279018329,1708052279024212,5883
31205,1708052279025921,1708052279028990,3069
31206,1708052279033582,1708052279036912,3330
