frame number,publisher_sent,subscriber_received,latency
6191,1706838870402,1706838870405,3
6192,1706838870419,1706838870420,1
6193,1706838870435,1706838870436,1
6194,1706838870450,1706838870451,1
6195,1706838870465,1706838870467,2
6196,1706838870481,1706838870482,1
6197,1706838870496,1706838870497,1
6198,1706838870511,1706838870513,2
6199,1706838870527,1706838870528,1
6200,1706838870542,1706838870543,1
6201,1706838870557,1706838870559,2
6202,1706838870573,1706838870574,1
6203,1706838870588,1706838870589,1
6204,1706838870603,1706838870605,2
6205,1706838870619,1706838870620,1
6206,1706838870634,1706838870636,2
6207,1706838870650,1706838870652,2
6208,1706838870666,1706838870667,1
6209,1706838870681,1706838870682,1
6210,1706838870696,1706838870697,1
6211,1706838870711,1706838870712,1
6212,1706838870726,1706838870727,1
6213,1706838870742,1706838870743,1
6214,1706838870757,1706838870758,1
6215,1706838870772,1706838870773,1
6216,1706838870787,1706838870788,1
6217,1706838870802,1706838870803,1
6218,1706838870817,1706838870818,1
6219,1706838870832,1706838870833,1
6220,1706838870847,1706838870847,0
6221,1706838870862,1706838870862,0
6222,1706838870877,1706838870877,0
6223,1706838870891,1706838870892,1
6224,1706838870906,1706838870907,1
6225,1706838870922,1706838870923,1
6226,1706838870937,1706838870938,1
6227,1706838870952,1706838870954,2
6228,1706838870968,1706838870969,1
6229,1706838870983,1706838870984,1
6230,1706838870998,1706838871000,2
6231,1706838871014,1706838871015,1
6232,1706838871029,1706838871030,1
6233,1706838871044,1706838871046,2
6234,1706838871060,1706838871061,1
6235,1706838871075,1706838871076,1
6236,1706838871090,1706838871092,2
6237,1706838871106,1706838871107,1
6238,1706838871121,1706838871122,1
6239,1706838871136,1706838871138,2
6240,1706838871152,1706838871153,1
6241,1706838871167,1706838871168,1
6242,1706838871182,1706838871184,2
6243,1706838871198,1706838871199,1
6244,1706838871213,1706838871214,1
6245,1706838871228,1706838871230,2
6246,1706838871244,1706838871245,1
6247,1706838871259,1706838871260,1
6248,1706838871274,1706838871276,2
6249,1706838871290,1706838871291,1
6250,1706838871305,1706838871306,1
6251,1706838871320,1706838871322,2
6252,1706838871336,1706838871337,1
6253,1706838871352,1706838871353,1
6254,1706838871367,1706838871368,1
6255,1706838871382,1706838871383,1
6256,1706838871398,1706838871399,1
6257,1706838871413,1706838871414,1
6258,1706838871428,1706838871429,1
6259,1706838871443,1706838871445,2
6260,1706838871459,1706838871460,1
6261,1706838871474,1706838871475,1
6262,1706838871489,1706838871491,2
6263,1706838871505,1706838871506,1
6264,1706838871520,1706838871521,1
6265,1706838871535,1706838871537,2
6266,1706838871551,1706838871552,1
6267,1706838871566,1706838871567,1
6268,1706838871581,1706838871583,2
6269,1706838871597,1706838871598,1
6270,1706838871612,1706838871613,1
6271,1706838871627,1706838871629,2
6272,1706838871643,1706838871644,1
6273,1706838871658,1706838871659,1
6274,1706838871673,1706838871675,2
6275,1706838871689,1706838871690,1
6276,1706838871704,1706838871705,1
6277,1706838871719,1706838871721,2
6278,1706838871735,1706838871736,1
6279,1706838871750,1706838871751,1
6280,1706838871766,1706838871767,1
6281,1706838871781,1706838871782,1
6282,1706838871796,1706838871797,1
6283,1706838871812,1706838871813,1
6284,1706838871827,1706838871828,1
6285,1706838871842,1706838871844,2
6286,1706838871858,1706838871859,1
6287,1706838871873,1706838871874,1
6288,1706838871888,1706838871890,2
6289,1706838871904,1706838871905,1
6290,1706838871919,1706838871920,1
6291,1706838871934,1706838871936,2
6292,1706838871950,1706838871951,1
6293,1706838871965,1706838871966,1
