frame number,publisher_sent,subscriber_received,latency
11001,1707087695520970,1707087695521645,675
11002,1707087695530305,1707087695531150,845
11003,1707087695539238,1707087695540022,784
11004,1707087695548257,1707087695548925,668
11005,1707087695557229,1707087695558000,771
11006,1707087695566319,1707087695566956,637
11007,1707087695575264,1707087695575986,722
11008,1707087695584245,1707087695584865,620
11009,1707087695593161,1707087695593946,785
11010,1707087695602237,1707087695602924,687
11011,1707087695611184,1707087695611815,631
11012,1707087695620109,1707087695620801,692
11013,1707087695629054,1707087695629803,749
11014,1707087695638098,1707087695638706,608
11015,1707087695647015,1707087695647627,612
11016,1707087695655926,1707087695656497,571
11017,1707087695664823,1707087695665540,717
11018,1707087695673755,1707087695674477,722
11019,1707087695682753,1707087695683536,783
11020,1707087695691713,1707087695692495,782
11021,1707087695700694,1707087695701581,887
11022,1707087695709664,1707087695710412,748
11023,1707087695718662,1707087695719678,1016
11024,1707087695727764,1707087695728662,898
11025,1707087695736798,1707087695737736,938
11026,1707087695745796,1707087695746638,842
11027,1707087695754788,1707087695755565,777
11028,1707087695763740,1707087695764510,770
11029,1707087695772709,1707087695773572,863
11030,1707087695781668,1707087695782462,794
11031,1707087695790642,1707087695791425,783
11032,1707087695799613,1707087695800374,761
11033,1707087695808571,1707087695809445,874
11034,1707087695817516,1707087695818321,805
11035,1707087695826504,1707087695827378,874
11036,1707087695835527,1707087695836335,808
11037,1707087695844514,1707087695845282,768
11038,1707087695853470,1707087695854219,749
11039,1707087695862430,1707087695863171,741
11040,1707087695871364,1707087695872110,746
11041,1707087695880315,1707087695881052,737
11042,1707087695889248,1707087695890193,945
11043,1707087695898344,1707087695899375,1031
11044,1707087695907433,1707087695908271,838
11045,1707087695916445,1707087695917284,839
11046,1707087695925423,1707087695926317,894
11047,1707087695937610,1707087695938647,1037
11048,1707087695946741,1707087695947671,930
11049,1707087695955798,1707087695957639,1841
11050,1707087695966213,1707087695967271,1058
11051,1707087695975332,1707087695976214,882
11052,1707087695984366,1707087695985173,807
11053,1707087695993427,1707087695994189,762
11054,1707087696002392,1707087696003153,761
11055,1707087696011362,1707087696012105,743
11056,1707087696020317,1707087696021180,863
11057,1707087696029421,1707087696030260,839
11058,1707087696038414,1707087696039263,849
11059,1707087696047416,1707087696048220,804
