frame number,publisher_sent,subscriber_received,latency
15002,1707087728343817,1707087728344428,611
15003,1707087728351057,1707087728351649,592
15004,1707087728358206,1707087728358768,562
15005,1707087728365578,1707087728366268,690
15006,1707087728372904,1707087728373625,721
15007,1707087728380212,1707087728380709,497
15008,1707087728387293,1707087728387996,703
15009,1707087728394662,1707087728395351,689
15010,1707087728401991,1707087728402657,666
15011,1707087728409403,1707087728410073,670
15012,1707087728416808,1707087728417922,1114
15013,1707087728424001,1707087728425021,1020
15014,1707087728430966,1707087728431908,942
15015,1707087728437999,1707087728438748,749
15016,1707087728445409,1707087728446048,639
15017,1707087728452670,1707087728453519,849
15018,1707087728460186,1707087728460871,685
15019,1707087728467527,1707087728468177,650
15020,1707087728474838,1707087728475465,627
15021,1707087728482137,1707087728482805,668
15022,1707087728489486,1707087728490140,654
15023,1707087728496823,1707087728497739,916
15024,1707087728504432,1707087728505119,687
15025,1707087728511920,1707087728512618,698
15026,1707087728519297,1707087728519952,655
15027,1707087728526605,1707087728527243,638
15028,1707087728533893,1707087728534545,652
15029,1707087728541210,1707087728542049,839
15030,1707087728548736,1707087728549622,886
15031,1707087728556313,1707087728557006,693
15032,1707087728563661,1707087728564323,662
15033,1707087728570968,1707087728571607,639
15034,1707087728578289,1707087728578916,627
15035,1707087728585580,1707087728586287,707
15036,1707087728592957,1707087728593727,770
15037,1707087728600388,1707087728601013,625
15038,1707087728607665,1707087728608293,628
15039,1707087728614944,1707087728615574,630
15040,1707087728622222,1707087728622844,622
15041,1707087728629492,1707087728630105,613
15042,1707087728636754,1707087728638268,1514
15043,1707087728644994,1707087728645865,871
15044,1707087728652540,1707087728653237,697
15045,1707087728659430,1707087728660127,697
15046,1707087728666290,1707087728666945,655
15047,1707087728673155,1707087728673887,732
15048,1707087728680123,1707087728680719,596
15049,1707087728686949,1707087728687536,587
15050,1707087728693760,1707087728694337,577
15051,1707087728700578,1707087728701127,549
15052,1707087728707361,1707087728707948,587
15053,1707087728714188,1707087728714756,568
15054,1707087728720995,1707087728721633,638
15055,1707087728727911,1707087728728483,572
15056,1707087728734734,1707087728735358,624
15057,1707087728741581,1707087728742271,690
15058,1707087728748479,1707087728749113,634
15059,1707087728755336,1707087728755960,624
15060,1707087728762167,1707087728762776,609
