frame number,publisher_sent,subscriber_received,latency
17102,1706576478106,1706576478108,2
17103,1706576478113,1706576478115,2
17104,1706576478120,1706576478122,2
17105,1706576478127,1706576478129,2
17106,1706576478134,1706576478136,2
17107,1706576478141,1706576478143,2
17108,1706576478148,1706576478150,2
17109,1706576478155,1706576478157,2
17110,1706576478161,1706576478164,3
17111,1706576478168,1706576478171,3
17112,1706576478175,1706576478178,3
17113,1706576478183,1706576478185,2
17114,1706576478190,1706576478192,2
17115,1706576478197,1706576478200,3
17116,1706576478204,1706576478207,3
17117,1706576478212,1706576478214,2
17118,1706576478219,1706576478221,2
17119,1706576478226,1706576478229,3
17120,1706576478233,1706576478236,3
17121,1706576478241,1706576478244,3
17122,1706576478248,1706576478251,3
17123,1706576478255,1706576478258,3
17124,1706576478263,1706576478266,3
17125,1706576478270,1706576478273,3
17126,1706576478278,1706576478280,2
17127,1706576478285,1706576478287,2
17128,1706576478292,1706576478294,2
17129,1706576478299,1706576478301,2
17130,1706576478306,1706576478309,3
17131,1706576478313,1706576478316,3
17132,1706576478320,1706576478323,3
17133,1706576478327,1706576478330,3
17134,1706576478334,1706576478337,3
17135,1706576478341,1706576478344,3
17136,1706576478348,1706576478350,2
17137,1706576478355,1706576478357,2
17138,1706576478362,1706576478364,2
17139,1706576478369,1706576478371,2
17140,1706576478376,1706576478378,2
17141,1706576478383,1706576478385,2
17142,1706576478390,1706576478392,2
17143,1706576478397,1706576478399,2
17144,1706576478404,1706576478406,2
17145,1706576478411,1706576478413,2
17146,1706576478418,1706576478420,2
17147,1706576478425,1706576478427,2
17148,1706576478432,1706576478434,2
17149,1706576478438,1706576478441,3
17150,1706576478445,1706576478447,2
17151,1706576478452,1706576478454,2
17152,1706576478459,1706576478461,2
17153,1706576478466,1706576478468,2
17154,1706576478473,1706576478475,2
17155,1706576478480,1706576478482,2
17156,1706576478487,1706576478489,2
17157,1706576478494,1706576478496,2
17158,1706576478501,1706576478503,2
17159,1706576478508,1706576478510,2
17160,1706576478515,1706576478518,3
17161,1706576478522,1706576478525,3
17162,1706576478530,1706576478532,2
17163,1706576478537,1706576478540,3
17164,1706576478544,1706576478547,3
17165,1706576478552,1706576478555,3
17166,1706576478559,1706576478562,3
17167,1706576478566,1706576478569,3
17168,1706576478573,1706576478576,3
17169,1706576478581,1706576478583,2
17170,1706576478588,1706576478591,3
17171,1706576478595,1706576478598,3
17172,1706576478603,1706576478605,2
17173,1706576478610,1706576478613,3
17174,1706576478617,1706576478620,3
17175,1706576478624,1706576478627,3
17176,1706576478631,1706576478634,3
17177,1706576478639,1706576478641,2
17178,1706576478646,1706576478648,2
17179,1706576478653,1706576478655,2
17180,1706576478660,1706576478662,2
17181,1706576478666,1706576478669,3
17182,1706576478673,1706576478676,3
17183,1706576478680,1706576478682,2
17184,1706576478687,1706576478689,2
17185,1706576478694,1706576478696,2
17186,1706576478701,1706576478703,2
17187,1706576478708,1706576478711,3
17188,1706576478715,1706576478718,3
17189,1706576478723,1706576478725,2
17190,1706576478729,1706576478731,2
17191,1706576478736,1706576478739,3
17192,1706576478743,1706576478746,3
17193,1706576478751,1706576478753,2
17194,1706576478758,1706576478761,3
17195,1706576478765,1706576478768,3
17196,1706576478772,1706576478775,3
17197,1706576478780,1706576478782,2
17198,1706576478787,1706576478789,2
17199,1706576478794,1706576478797,3
17200,1706576478801,1706576478804,3
17201,1706576478809,1706576478811,2
17202,1706576478816,1706576478819,3
17203,1706576478824,1706576478826,2
17204,1706576478831,1706576478833,2
17205,1706576478838,1706576478841,3
17206,1706576478845,1706576478847,2
17207,1706576478852,1706576478854,2
17208,1706576478859,1706576478861,2
17209,1706576478866,1706576478869,3
17210,1706576478873,1706576478876,3
17211,1706576478880,1706576478882,2
17212,1706576478887,1706576478889,2
17213,1706576478894,1706576478897,3
17214,1706576478901,1706576478904,3
17215,1706576478908,1706576478911,3
17216,1706576478915,1706576478917,2
17217,1706576478922,1706576478924,2
17218,1706576478929,1706576478931,2
17219,1706576478936,1706576478938,2
17220,1706576478943,1706576478946,3
17221,1706576478950,1706576478953,3
17222,1706576478958,1706576478960,2
17223,1706576478965,1706576478968,3
17224,1706576478972,1706576478975,3
17225,1706576478980,1706576478982,2
17226,1706576478987,1706576478989,2
17227,1706576478994,1706576478997,3
17228,1706576479001,1706576479004,3
17229,1706576479009,1706576479011,2
17230,1706576479016,1706576479018,2
17231,1706576479023,1706576479026,3
17232,1706576479030,1706576479033,3
