frame number,publisher_sent,subscriber_received,latency
60045,1706484572472,1706484572477,5
60046,1706484572487,1706484572487,0
60047,1706484572501,1706484572502,1
60048,1706484572516,1706484572517,1
60049,1706484572531,1706484572531,0
60050,1706484572546,1706484572546,0
60051,1706484572561,1706484572561,0
60052,1706484572575,1706484572576,1
60053,1706484572590,1706484572591,1
60054,1706484572605,1706484572605,0
60055,1706484572620,1706484572620,0
60056,1706484572635,1706484572635,0
60057,1706484572649,1706484572650,1
60058,1706484572664,1706484572665,1
60059,1706484572679,1706484572680,1
60060,1706484572694,1706484572694,0
60061,1706484572709,1706484572709,0
60062,1706484572724,1706484572724,0
60063,1706484572738,1706484572739,1
60064,1706484572753,1706484572754,1
60065,1706484572768,1706484572769,1
60066,1706484572783,1706484572783,0
60067,1706484572798,1706484572798,0
60068,1706484572812,1706484572813,1
60069,1706484572827,1706484572828,1
60070,1706484572842,1706484572842,0
60071,1706484572857,1706484572857,0
60072,1706484572871,1706484572872,1
60073,1706484572886,1706484572887,1
60074,1706484572901,1706484572901,0
60075,1706484572916,1706484572916,0
60076,1706484572930,1706484572931,1
60077,1706484572945,1706484572946,1
60078,1706484572960,1706484572960,0
60079,1706484572975,1706484572975,0
60080,1706484572989,1706484572990,1
60081,1706484573004,1706484573004,0
60082,1706484573019,1706484573019,0
60083,1706484573034,1706484573034,0
60084,1706484573048,1706484573049,1
60085,1706484573063,1706484573063,0
60086,1706484573078,1706484573078,0
60087,1706484573092,1706484573093,1
60088,1706484573107,1706484573107,0
60089,1706484573122,1706484573122,0
60090,1706484573137,1706484573137,0
60091,1706484573151,1706484573152,1
60092,1706484573166,1706484573167,1
60093,1706484573181,1706484573181,0
60094,1706484573196,1706484573196,0
60095,1706484573210,1706484573211,1
60096,1706484573225,1706484573226,1
60097,1706484573240,1706484573240,0
60098,1706484573255,1706484573255,0
60099,1706484573269,1706484573270,1
60100,1706484573284,1706484573284,0
60101,1706484573299,1706484573299,0
60102,1706484573313,1706484573314,1
60103,1706484573328,1706484573329,1
60104,1706484573343,1706484573343,0
60105,1706484573358,1706484573358,0
60106,1706484573372,1706484573373,1
60107,1706484573387,1706484573387,0
60108,1706484573402,1706484573402,0
60109,1706484573416,1706484573417,1
60110,1706484573431,1706484573431,0
60111,1706484573446,1706484573446,0
60112,1706484573460,1706484573461,1
60113,1706484573475,1706484573475,0
60114,1706484573490,1706484573490,0
60115,1706484573504,1706484573505,1
60116,1706484573519,1706484573519,0
60117,1706484573534,1706484573534,0
60118,1706484573549,1706484573549,0
60119,1706484573563,1706484573564,1
60120,1706484573578,1706484573578,0
60121,1706484573593,1706484573593,0
60122,1706484573607,1706484573608,1
60123,1706484573622,1706484573622,0
60124,1706484573637,1706484573637,0
60125,1706484573652,1706484573653,1
60126,1706484573666,1706484573669,3
60127,1706484573681,1706484573683,2
60128,1706484573696,1706484573697,1
60129,1706484573710,1706484573713,3
60130,1706484573725,1706484573727,2
60131,1706484573740,1706484573741,1
60132,1706484573755,1706484573757,2
60133,1706484573769,1706484573771,2
60134,1706484573784,1706484573786,2
60135,1706484573798,1706484573800,2
60136,1706484573813,1706484573815,2
60137,1706484573828,1706484573830,2
60138,1706484573842,1706484573843,1
60139,1706484573857,1706484573859,2
60140,1706484573872,1706484573872,0
60141,1706484573886,1706484573887,1
60142,1706484573901,1706484573902,1
60143,1706484573916,1706484573916,0
60144,1706484573931,1706484573931,0
60145,1706484573946,1706484573946,0
60146,1706484573960,1706484573961,1
60147,1706484573975,1706484573976,1
60148,1706484573990,1706484573990,0
60149,1706484574005,1706484574006,1
60150,1706484574019,1706484574020,1
60151,1706484574034,1706484574034,0
60152,1706484574049,1706484574049,0
60153,1706484574063,1706484574064,1
60154,1706484574078,1706484574079,1
60155,1706484574093,1706484574093,0
60156,1706484574108,1706484574108,0
60157,1706484574123,1706484574123,0
60158,1706484574137,1706484574138,1
60159,1706484574152,1706484574153,1
60160,1706484574167,1706484574167,0
60161,1706484574182,1706484574182,0
60162,1706484574196,1706484574197,1
60163,1706484574211,1706484574212,1
60164,1706484574226,1706484574226,0
60165,1706484574241,1706484574241,0
60166,1706484574255,1706484574256,1
60167,1706484574270,1706484574271,1
60168,1706484574285,1706484574286,1
60169,1706484574300,1706484574300,0
60170,1706484574314,1706484574315,1
60171,1706484574329,1706484574330,1
60172,1706484574344,1706484574344,0
60173,1706484574359,1706484574359,0
60174,1706484574373,1706484574374,1
60175,1706484574388,1706484574389,1
60176,1706484574403,1706484574403,0
60177,1706484574418,1706484574418,0
60178,1706484574432,1706484574433,1
60179,1706484574447,1706484574447,0
