frame number,publisher_sent,subscriber_received,latency
170110,1706485617805,1706485617806,1
170111,1706485617811,1706485617811,0
170112,1706485617817,1706485617817,0
170113,1706485617823,1706485617823,0
170114,1706485617829,1706485617829,0
170115,1706485617835,1706485617835,0
170116,1706485617841,1706485617841,0
170117,1706485617847,1706485617847,0
170118,1706485617853,1706485617853,0
170119,1706485617859,1706485617859,0
170120,1706485617865,1706485617865,0
170121,1706485617871,1706485617871,0
170122,1706485617877,1706485617877,0
170123,1706485617883,1706485617883,0
170124,1706485617888,1706485617889,1
170125,1706485617894,1706485617895,1
170126,1706485617900,1706485617901,1
170127,1706485617906,1706485617907,1
170128,1706485617912,1706485617913,1
170129,1706485617918,1706485617919,1
170130,1706485617924,1706485617925,1
170131,1706485617930,1706485617930,0
170132,1706485617936,1706485617937,1
170133,1706485617942,1706485617943,1
170134,1706485617948,1706485617949,1
170135,1706485617954,1706485617955,1
170136,1706485617960,1706485617961,1
170137,1706485617966,1706485617967,1
170138,1706485617972,1706485617973,1
170139,1706485617978,1706485617979,1
170140,1706485617984,1706485617985,1
170141,1706485617990,1706485617991,1
170142,1706485617996,1706485617997,1
170143,1706485618002,1706485618003,1
170144,1706485618008,1706485618009,1
170145,1706485618014,1706485618015,1
170146,1706485618020,1706485618021,1
170147,1706485618026,1706485618027,1
170148,1706485618032,1706485618033,1
170149,1706485618038,1706485618039,1
170150,1706485618044,1706485618045,1
170151,1706485618050,1706485618051,1
170152,1706485618056,1706485618057,1
170153,1706485618062,1706485618063,1
170154,1706485618068,1706485618069,1
170155,1706485618074,1706485618075,1
170156,1706485618080,1706485618080,0
170157,1706485618086,1706485618087,1
170158,1706485618092,1706485618093,1
170159,1706485618098,1706485618099,1
170160,1706485618104,1706485618105,1
170161,1706485618110,1706485618111,1
170162,1706485618116,1706485618116,0
170163,1706485618122,1706485618122,0
170164,1706485618128,1706485618128,0
170165,1706485618134,1706485618134,0
170166,1706485618140,1706485618140,0
170167,1706485618146,1706485618146,0
170168,1706485618152,1706485618152,0
170169,1706485618158,1706485618158,0
170170,1706485618164,1706485618164,0
170171,1706485618170,1706485618170,0
170172,1706485618176,1706485618176,0
170173,1706485618181,1706485618182,1
170174,1706485618187,1706485618188,1
170175,1706485618193,1706485618194,1
170176,1706485618199,1706485618200,1
170177,1706485618205,1706485618206,1
170178,1706485618211,1706485618212,1
170179,1706485618217,1706485618217,0
170180,1706485618223,1706485618223,0
170181,1706485618229,1706485618229,0
170182,1706485618235,1706485618235,0
170183,1706485618241,1706485618241,0
170184,1706485618247,1706485618247,0
170185,1706485618253,1706485618254,1
170186,1706485618259,1706485618260,1
170187,1706485618265,1706485618266,1
170188,1706485618271,1706485618272,1
170189,1706485618277,1706485618278,1
170190,1706485618283,1706485618284,1
170191,1706485618289,1706485618290,1
170192,1706485618295,1706485618296,1
170193,1706485618301,1706485618302,1
170194,1706485618307,1706485618308,1
170195,1706485618313,1706485618313,0
170196,1706485618319,1706485618320,1
170197,1706485618325,1706485618325,0
170198,1706485618331,1706485618332,1
170199,1706485618337,1706485618338,1
170200,1706485618343,1706485618343,0
170201,1706485618349,1706485618350,1
170202,1706485618355,1706485618356,1
170203,1706485618361,1706485618373,12
170204,1706485618368,1706485618374,6
170205,1706485618374,1706485618375,1
170206,1706485618381,1706485618381,0
170207,1706485618387,1706485618387,0
170208,1706485618393,1706485618393,0
170209,1706485618398,1706485618399,1
170210,1706485618404,1706485618405,1
170211,1706485618410,1706485618411,1
170212,1706485618416,1706485618417,1
170213,1706485618422,1706485618423,1
170214,1706485618428,1706485618429,1
170215,1706485618434,1706485618435,1
170216,1706485618440,1706485618441,1
170217,1706485618446,1706485618446,0
170218,1706485618452,1706485618452,0
170219,1706485618458,1706485618459,1
170220,1706485618464,1706485618465,1
170221,1706485618470,1706485618471,1
170222,1706485618476,1706485618477,1
170223,1706485618482,1706485618483,1
170224,1706485618489,1706485618489,0
170225,1706485618495,1706485618495,0
170226,1706485618501,1706485618501,0
170227,1706485618507,1706485618507,0
170228,1706485618513,1706485618513,0
170229,1706485618519,1706485618519,0
170230,1706485618525,1706485618525,0
170231,1706485618531,1706485618531,0
170232,1706485618537,1706485618537,0
170233,1706485618543,1706485618543,0
170234,1706485618549,1706485618549,0
170235,1706485618555,1706485618556,1
170236,1706485618561,1706485618562,1
