frame number,publisher_sent,subscriber_received,latency
70050,1706484720715,1706484720717,2
70051,1706484720728,1706484720729,1
70052,1706484720741,1706484720742,1
70053,1706484720755,1706484720755,0
70054,1706484720768,1706484720768,0
70055,1706484720781,1706484720781,0
70056,1706484720794,1706484720794,0
70057,1706484720806,1706484720807,1
70058,1706484720819,1706484720820,1
70059,1706484720832,1706484720833,1
70060,1706484720845,1706484720846,1
70061,1706484720858,1706484720859,1
70062,1706484720871,1706484720872,1
70063,1706484720884,1706484720885,1
70064,1706484720897,1706484720898,1
70065,1706484720910,1706484720911,1
70066,1706484720923,1706484720924,1
70067,1706484720936,1706484720937,1
70068,1706484720949,1706484720950,1
70069,1706484720962,1706484720963,1
70070,1706484720975,1706484720976,1
70071,1706484720988,1706484720989,1
70072,1706484721001,1706484721002,1
70073,1706484721014,1706484721015,1
70074,1706484721027,1706484721028,1
70075,1706484721040,1706484721041,1
70076,1706484721053,1706484721054,1
70077,1706484721066,1706484721067,1
70078,1706484721080,1706484721080,0
70079,1706484721092,1706484721093,1
70080,1706484721105,1706484721106,1
70081,1706484721119,1706484721119,0
70082,1706484721131,1706484721132,1
70083,1706484721144,1706484721145,1
70084,1706484721157,1706484721158,1
70085,1706484721170,1706484721171,1
70086,1706484721183,1706484721184,1
70087,1706484721196,1706484721196,0
70088,1706484721209,1706484721209,0
70089,1706484721221,1706484721222,1
70090,1706484721234,1706484721235,1
70091,1706484721247,1706484721249,2
70092,1706484721261,1706484721261,0
70093,1706484721273,1706484721274,1
70094,1706484721286,1706484721287,1
70095,1706484721299,1706484721300,1
70096,1706484721312,1706484721313,1
70097,1706484721325,1706484721326,1
70098,1706484721338,1706484721339,1
70099,1706484721351,1706484721352,1
70100,1706484721364,1706484721365,1
70101,1706484721377,1706484721378,1
70102,1706484721390,1706484721391,1
70103,1706484721403,1706484721403,0
70104,1706484721416,1706484721416,0
70105,1706484721429,1706484721429,0
70106,1706484721442,1706484721442,0
70107,1706484721455,1706484721456,1
70108,1706484721468,1706484721469,1
70109,1706484721481,1706484721481,0
70110,1706484721494,1706484721495,1
70111,1706484721507,1706484721508,1
70112,1706484721520,1706484721521,1
70113,1706484721533,1706484721534,1
70114,1706484721546,1706484721547,1
70115,1706484721559,1706484721560,1
70116,1706484721572,1706484721573,1
70117,1706484721585,1706484721586,1
70118,1706484721598,1706484721599,1
70119,1706484721612,1706484721612,0
70120,1706484721624,1706484721625,1
