frame number,publisher_sent,subscriber_received,latency
20020,1706483601048,1706483601052,4
20021,1706483601082,1706483601082,0
20022,1706483601115,1706483601116,1
20023,1706483601149,1706483601150,1
20024,1706483601183,1706483601183,0
20025,1706483601217,1706483601217,0
20026,1706483601251,1706483601251,0
20027,1706483601284,1706483601285,1
20028,1706483601318,1706483601319,1
20029,1706483601352,1706483601353,1
20030,1706483601386,1706483601386,0
20031,1706483601420,1706483601421,1
20032,1706483601453,1706483601454,1
20033,1706483601487,1706483601488,1
20034,1706483601521,1706483601521,0
20035,1706483601554,1706483601555,1
20036,1706483601588,1706483601588,0
20037,1706483601622,1706483601622,0
20038,1706483601656,1706483601656,0
20039,1706483601689,1706483601690,1
20040,1706483601723,1706483601724,1
20041,1706483601757,1706483601758,1
20042,1706483601791,1706483601792,1
20043,1706483601825,1706483601825,0
20044,1706483601859,1706483601859,0
20045,1706483601893,1706483601893,0
20046,1706483601926,1706483601927,1
20047,1706483601960,1706483601960,0
20048,1706483601994,1706483601994,0
20049,1706483602028,1706483602029,1
20050,1706483602061,1706483602062,1
20051,1706483602095,1706483602096,1
20052,1706483602130,1706483602130,0
20053,1706483602163,1706483602164,1
20054,1706483602197,1706483602198,1
20055,1706483602231,1706483602232,1
20056,1706483602265,1706483602265,0
20057,1706483602299,1706483602299,0
20058,1706483602333,1706483602333,0
20059,1706483602367,1706483602367,0
20060,1706483602400,1706483602401,1
20061,1706483602434,1706483602434,0
20062,1706483602468,1706483602469,1
20063,1706483602502,1706483602502,0
20064,1706483602536,1706483602536,0
20065,1706483602570,1706483602570,0
20066,1706483602603,1706483602604,1
20067,1706483602637,1706483602638,1
20068,1706483602671,1706483602671,0
20069,1706483602705,1706483602705,0
20070,1706483602739,1706483602739,0
20071,1706483602773,1706483602773,0
20072,1706483602807,1706483602807,0
20073,1706483602840,1706483602841,1
20074,1706483602874,1706483602875,1
20075,1706483602908,1706483602909,1
20076,1706483602942,1706483602942,0
20077,1706483602976,1706483602976,0
20078,1706483603010,1706483603010,0
20079,1706483603043,1706483603044,1
20080,1706483603077,1706483603079,2
20081,1706483603110,1706483603111,1
20082,1706483603144,1706483603146,2
20083,1706483603178,1706483603179,1
20084,1706483603212,1706483603213,1
20085,1706483603246,1706483603246,0
20086,1706483603280,1706483603280,0
20087,1706483603314,1706483603314,0
20088,1706483603347,1706483603348,1
20089,1706483603381,1706483603382,1
20090,1706483603415,1706483603416,1
20091,1706483603449,1706483603449,0
20092,1706483603482,1706483603483,1
20093,1706483603516,1706483603516,0
20094,1706483603550,1706483603550,0
20095,1706483603584,1706483603585,1
20096,1706483603618,1706483603618,0
20097,1706483603652,1706483603652,0
20098,1706483603685,1706483603686,1
20099,1706483603719,1706483603719,0
20100,1706483603753,1706483603753,0
20101,1706483603787,1706483603787,0
20102,1706483603820,1706483603821,1
20103,1706483603854,1706483603855,1
20104,1706483603888,1706483603889,1
20105,1706483603922,1706483603922,0
20106,1706483603956,1706483603956,0
20107,1706483603989,1706483603990,1
20108,1706483604023,1706483604023,0
20109,1706483604057,1706483604057,0
20110,1706483604091,1706483604091,0
20111,1706483604124,1706483604125,1
20112,1706483604158,1706483604159,1
20113,1706483604192,1706483604192,0
20114,1706483604226,1706483604227,1
20115,1706483604259,1706483604260,1
20116,1706483604293,1706483604294,1
20117,1706483604327,1706483604327,0
20118,1706483604361,1706483604369,8
20119,1706483604395,1706483604395,0
20120,1706483604429,1706483604429,0
20121,1706483604463,1706483604463,0
20122,1706483604496,1706483604497,1
20123,1706483604530,1706483604531,1
20124,1706483604564,1706483604565,1
20125,1706483604598,1706483604599,1
20126,1706483604632,1706483604632,0
20127,1706483604665,1706483604666,1
20128,1706483604699,1706483604699,0
20129,1706483604733,1706483604733,0
20130,1706483604767,1706483604767,0
20131,1706483604800,1706483604801,1
20132,1706483604834,1706483604835,1
20133,1706483604868,1706483604869,1
20134,1706483604902,1706483604903,1
20135,1706483604936,1706483604937,1
20136,1706483604970,1706483604970,0
