frame number,publisher_sent,subscriber_received,latency
15001,1708297727185491,1708297727241920,56429
15002,1708297727258027,1708297727312355,54328
15003,1708297727328533,1708297727370924,42391
15004,1708297727386661,1708297727429640,42979
15005,1708297727447240,1708297727492821,45581
15006,1708297727510208,1708297727555857,45649
15007,1708297727573533,1708297727618588,45055
15008,1708297727636205,1708297727681916,45711
15009,1708297727699563,1708297727745470,45907
15010,1708297727762895,1708297727808772,45877
15011,1708297727826384,1708297727870827,44443
15012,1708297727887220,1708297727929865,42645
15013,1708297727945968,1708297727990649,44681
15014,1708297728008189,1708297728053461,45272
15015,1708297728071047,1708297728116554,45507
15016,1708297728134048,1708297728180027,45979
15017,1708297728196803,1708297728241936,45133
15018,1708297728259472,1708297728304281,44809
15019,1708297728320561,1708297728362614,42053
15020,1708297728378833,1708297728423012,44179
15021,1708297728440643,1708297728485958,45315
15022,1708297728503545,1708297728550740,47195
15023,1708297728566980,1708297728615425,48445
15024,1708297728632987,1708297728678911,45924
15026,1708297728762674,1708297728812670,49996
15027,1708297728827787,1708297728872698,44911
15028,1708297728888827,1708297728933992,45165
15029,1708297728950553,1708297728995711,45158
15030,1708297729011772,1708297729056947,45175
15031,1708297729073264,1708297729119141,45877
15032,1708297729135292,1708297729179898,44606
15033,1708297729194951,1708297729236894,41943
15034,1708297729251807,1708297729295483,43676
15035,1708297729311776,1708297729356727,44951
15036,1708297729372983,1708297729418937,45954
15037,1708297729435273,1708297729480209,44936
15038,1708297729496578,1708297729543133,46555
15039,1708297729559207,1708297729604992,45785
15040,1708297729621248,1708297729666564,45316
15041,1708297729682776,1708297729727332,44556
15042,1708297729742388,1708297729785123,42735
15043,1708297729799967,1708297729843397,43430
15044,1708297729859484,1708297729904924,45440
15045,1708297729920982,1708297729965779,44797
15046,1708297729981859,1708297730026759,44900
15047,1708297730043114,1708297730088189,45075
15048,1708297730104348,1708297730149531,45183
15049,1708297730165812,1708297730211028,45216
15050,1708297730227229,1708297730272370,45141
15051,1708297730287532,1708297730329515,41983
15052,1708297730344620,1708297730387748,43128
15053,1708297730403892,1708297730448914,45022
15054,1708297730465106,1708297730509978,44872
15055,1708297730526334,1708297730571377,45043
15056,1708297730587510,1708297730632231,44721
15057,1708297730648583,1708297730694162,45579
15058,1708297730710486,1708297730755922,45436
15059,1708297730772000,1708297730817141,45141
15060,1708297730831697,1708297730873577,41880
15061,1708297730888651,1708297730930939,42288
15062,1708297730946923,1708297730992160,45237
15063,1708297731008692,1708297731053512,44820
15064,1708297731069699,1708297731114726,45027
15065,1708297731130874,1708297731176051,45177
15066,1708297731192255,1708297731237301,45046
15067,1708297731253576,1708297731298447,44871
15068,1708297731314586,1708297731359832,45246
15069,1708297731375982,1708297731421251,45269
15070,1708297731437427,1708297731481827,44400
15071,1708297731496934,1708297731538570,41636
15072,1708297731553630,1708297731610430,56800
15073,1708297731617533,1708297731669275,51742
15074,1708297731686938,1708297731732962,46024
15075,1708297731750706,1708297731796215,45509
15076,1708297731813865,1708297731859688,45823
15077,1708297731877497,1708297731922140,44643
15078,1708297731938479,1708297731980664,42185
15079,1708297731997009,1708297732041549,44540
15080,1708297732059245,1708297732104854,45609
15081,1708297732122519,1708297732168638,46119
15082,1708297732186204,1708297732232139,45935
15083,1708297732249797,1708297732295019,45222
15084,1708297732312576,1708297732358054,45478
15085,1708297732374447,1708297732417691,43244
15086,1708297732434053,1708297732478491,44438
15087,1708297732496272,1708297732541968,45696
15088,1708297732559688,1708297732605795,46107
15089,1708297732623564,1708297732668815,45251
15090,1708297732686472,1708297732732177,45705
15091,1708297732749701,1708297732795177,45476
15092,1708297732811569,1708297732853268,41699
15093,1708297732869621,1708297732913854,44233
15094,1708297732931491,1708297732976733,45242
15095,1708297732994396,1708297733039844,45448
15096,1708297733057425,1708297733102650,45225
15097,1708297733120501,1708297733165583,45082
15098,1708297733183232,1708297733228589,45357
15099,1708297733244439,1708297733286663,42224
15100,1708297733303020,1708297733346776,43756
15101,1708297733364557,1708297733409765,45208
15102,1708297733427391,1708297733472852,45461
15103,1708297733490488,1708297733536180,45692
15104,1708297733553948,1708297733599424,45476
15105,1708297733616963,1708297733662608,45645
15106,1708297733680230,1708297733725521,45291
15107,1708297733743066,1708297733787050,43984
15108,1708297733803410,1708297733845610,42200
15109,1708297733862137,1708297733906562,44425
15110,1708297733924281,1708297733969586,45305
15111,1708297733987434,1708297734032898,45464
15112,1708297734050465,1708297734095645,45180
15113,1708297734113478,1708297734158963,45485
15114,1708297734176583,1708297734221443,44860
15115,1708297734237941,1708297734280348,42407
15116,1708297734296676,1708297734340556,43880
15117,1708297734358008,1708297734404166,46158
15118,1708297734421931,1708297734467396,45465
15119,1708297734485162,1708297734530868,45706
15120,1708297734548545,1708297734593762,45217
15121,1708297734611464,1708297734662293,50829
15122,1708297734681491,1708297734724427,42936
