frame number,publisher_sent,subscriber_received,latency
25001,1708298313647487,1708298313702280,54793
25002,1708298313715447,1708298313769882,54435
25003,1708298313783121,1708298313823612,40491
25004,1708298313838019,1708298313878670,40651
25005,1708298313893009,1708298313937547,44538
25006,1708298313951370,1708298313995833,44463
25007,1708298314008226,1708298314049505,41279
25008,1708298314062472,1708298314103247,40775
25009,1708298314116824,1708298314157797,40973
25010,1708298314170926,1708298314211753,40827
25011,1708298314224797,1708298314265465,40668
25012,1708298314278530,1708298314319252,40722
25013,1708298314332596,1708298314373246,40650
25014,1708298314386299,1708298314427401,41102
25015,1708298314440425,1708298314481342,40917
25016,1708298314494559,1708298314535220,40661
25017,1708298314548401,1708298314589358,40957
25018,1708298314602167,1708298314643807,41640
25019,1708298314657996,1708298314702026,44030
25020,1708298314717247,1708298314761858,44611
25021,1708298314775921,1708298314820629,44708
25022,1708298314834970,1708298314878855,43885
25023,1708298314891577,1708298314931792,40215
25024,1708298314944786,1708298314985525,40739
25025,1708298314998607,1708298315039339,40732
25026,1708298315052424,1708298315093329,40905
25027,1708298315106377,1708298315147339,40962
25028,1708298315160382,1708298315201153,40771
25029,1708298315215496,1708298315259665,44169
25030,1708298315273841,1708298315317789,43948
25031,1708298315330841,1708298315371470,40629
25032,1708298315384524,1708298315425292,40768
25033,1708298315438496,1708298315479241,40745
25034,1708298315492332,1708298315533346,41014
25035,1708298315547492,1708298315591790,44298
25036,1708298315606146,1708298315650142,43996
25037,1708298315663376,1708298315704305,40929
25038,1708298315717370,1708298315758257,40887
25039,1708298315771389,1708298315812344,40955
25040,1708298315825531,1708298315866262,40731
25041,1708298315879486,1708298315920267,40781
25042,1708298315933448,1708298315974449,41001
25043,1708298315987475,1708298316028410,40935
25044,1708298316041444,1708298316082411,40967
25045,1708298316095459,1708298316136468,41009
25046,1708298316149459,1708298316190247,40788
25047,1708298316203262,1708298316244024,40762
25048,1708298316257065,1708298316298290,41225
25049,1708298316311226,1708298316351526,40300
25050,1708298316364572,1708298316405840,41268
25051,1708298316420155,1708298316464388,44233
25053,1708298316541650,1708298316582669,41019
25054,1708298316595786,1708298316640159,44373
25055,1708298316650572,1708298316691218,40646
25056,1708298316702717,1708298316745270,42553
25057,1708298316757305,1708298316801388,44083
25058,1708298316813941,1708298316856594,42653
25059,1708298316868263,1708298316908866,40603
25060,1708298316920564,1708298316960975,40411
25061,1708298316972448,1708298317013008,40560
25062,1708298317024564,1708298317065866,41302
25063,1708298317078254,1708298317122268,44014
25064,1708298317135152,1708298317178743,43591
25065,1708298317190168,1708298317230310,40142
25066,1708298317241811,1708298317282758,40947
25067,1708298317295342,1708298317339272,43930
25068,1708298317351850,1708298317395855,44005
25069,1708298317406956,1708298317447287,40331
25070,1708298317458798,1708298317499185,40387
25071,1708298317512472,1708298317556188,43716
25072,1708298317568777,1708298317614065,45288
25073,1708298317625205,1708298317665610,40405
25074,1708298317677121,1708298317717991,40870
25075,1708298317730586,1708298317774592,44006
25076,1708298317787148,1708298317831797,44649
25077,1708298317842662,1708298317883783,41121
25078,1708298317895361,1708298317935659,40298
25079,1708298317947293,1708298317987789,40496
25080,1708298317999388,1708298318040125,40737
25081,1708298318051788,1708298318092195,40407
25082,1708298318103682,1708298318144539,40857
25083,1708298318156236,1708298318196814,40578
25084,1708298318208402,1708298318248642,40240
25085,1708298318260227,1708298318300822,40595
25086,1708298318312249,1708298318352938,40689
25087,1708298318364476,1708298318405432,40956
25088,1708298318416803,1708298318457383,40580
25089,1708298318469108,1708298318509843,40735
25090,1708298318521452,1708298318562146,40694
25091,1708298318573664,1708298318640410,66746
25093,1708298318720312,1708298318764832,44520
25095,1708298318852918,1708298318906704,53786
25096,1708298318919745,1708298318981847,62102
25097,1708298318991985,1708298319052341,60356
25098,1708298319062509,1708298319115121,52612
25100,1708298319198814,1708298319256665,57851
25102,1708298319335527,1708298319396059,60532
25103,1708298319402694,1708298319445411,42717
25104,1708298319458416,1708298319499275,40859
25105,1708298319512588,1708298319563547,50959
25106,1708298319572998,1708298319613865,40867
25107,1708298319626817,1708298319667696,40879
25108,1708298319680622,1708298319721733,41111
25109,1708298319734656,1708298319775781,41125
25110,1708298319788657,1708298319829766,41109
25111,1708298319842702,1708298319883305,40603
25112,1708298319896010,1708298319937316,41306
25113,1708298319950347,1708298319991547,41200
25114,1708298320004337,1708298320045608,41271
25115,1708298320058489,1708298320099651,41162
25116,1708298320112377,1708298320153674,41297
25117,1708298320166640,1708298320207594,40954
25118,1708298320220430,1708298320261554,41124
25119,1708298320274556,1708298320315601,41045
25120,1708298320328442,1708298320369185,40743
25121,1708298320382103,1708298320422792,40689
25122,1708298320435641,1708298320476819,41178
25123,1708298320489801,1708298320538375,48574
25124,1708298320551193,1708298320596242,45049
25125,1708298320610476,1708298320655144,44668
25126,1708298320669110,1708298320710662,41552
25127,1708298320723570,1708298320765508,41938
25128,1708298320778512,1708298320819669,41157
25129,1708298320832616,1708298320873403,40787
25130,1708298320886120,1708298320927316,41196
25131,1708298320940255,1708298320980995,40740
25132,1708298320993827,1708298321034888,41061
25133,1708298321047820,1708298321089344,41524
25134,1708298321102178,1708298321143213,41035
25135,1708298321155980,1708298321197044,41064
25136,1708298321209880,1708298321251191,41311
25137,1708298321263951,1708298321305132,41181
25138,1708298321317935,1708298321358929,40994
25139,1708298321371806,1708298321413188,41382
25140,1708298321426028,1708298321467478,41450
25141,1708298321480444,1708298321521653,41209
25142,1708298321534552,1708298321575716,41164
25143,1708298321589804,1708298321639908,50104
25144,1708298321658107,1708298321702870,44763
25145,1708298321716873,1708298321761779,44906
25146,1708298321775360,1708298321816032,40672
25147,1708298321828902,1708298321870000,41098
25148,1708298321882875,1708298321925558,42683
25149,1708298321938412,1708298321979424,41012
25150,1708298321992973,1708298322037788,44815
25151,1708298322051877,1708298322096225,44348
25152,1708298322109664,1708298322150841,41177
25153,1708298322163725,1708298322204625,40900
25154,1708298322218439,1708298322259375,40936
25155,1708298322272343,1708298322313493,41150
25156,1708298322326405,1708298322367549,41144
25157,1708298322380509,1708298322421697,41188
25158,1708298322434694,1708298322475757,41063
25159,1708298322488652,1708298322529744,41092
25161,1708298322605755,1708298322657174,51419
25162,1708298322672260,1708298322716489,44229
25163,1708298322729382,1708298322773216,43834
25164,1708298322784876,1708298322825412,40536
25165,1708298322836848,1708298322877365,40517
25166,1708298322888946,1708298322929418,40472
25167,1708298322940974,1708298322982387,41413
25168,1708298322994732,1708298323038873,44141
25169,1708298323051572,1708298323095451,43879
25170,1708298323106941,1708298323147697,40756
25171,1708298323159436,1708298323200250,40814
25172,1708298323212646,1708298323256275,43629
25173,1708298323268863,1708298323312954,44091
25174,1708298323323997,1708298323364450,40453
25175,1708298323376009,1708298323416662,40653
25176,1708298323429892,1708298323474179,44287
25177,1708298323486569,1708298323530742,44173
25178,1708298323541634,1708298323581827,40193
25179,1708298323593914,1708298323634717,40803
25180,1708298323647325,1708298323691179,43854
25182,1708298323770965,1708298323812214,41249
25183,1708298323823776,1708298323864419,40643
25184,1708298323875953,1708298323916857,40904
25185,1708298323928487,1708298323969748,41261
25186,1708298323982148,1708298324026357,44209
