frame number,publisher_sent,subscriber_received,latency
13079,1706567497200,1706567497201,1
13080,1706567497207,1706567497208,1
13081,1706567497215,1706567497216,1
13082,1706567497223,1706567497224,1
13083,1706567497230,1706567497231,1
13084,1706567497238,1706567497238,0
13085,1706567497245,1706567497246,1
13086,1706567497253,1706567497254,1
13087,1706567497260,1706567497261,1
13088,1706567497268,1706567497269,1
13089,1706567497276,1706567497276,0
13090,1706567497283,1706567497284,1
13091,1706567497291,1706567497291,0
13092,1706567497298,1706567497299,1
13093,1706567497306,1706567497306,0
13094,1706567497313,1706567497314,1
13095,1706567497321,1706567497322,1
13096,1706567497328,1706567497329,1
13097,1706567497336,1706567497337,1
13098,1706567497343,1706567497344,1
13099,1706567497351,1706567497352,1
13100,1706567497358,1706567497359,1
13101,1706567497366,1706567497367,1
13102,1706567497374,1706567497374,0
13103,1706567497381,1706567497382,1
13104,1706567497389,1706567497389,0
13105,1706567497396,1706567497397,1
13106,1706567497404,1706567497404,0
13107,1706567497411,1706567497412,1
13108,1706567497419,1706567497420,1
13109,1706567497427,1706567497427,0
13110,1706567497434,1706567497435,1
13111,1706567497442,1706567497443,1
13112,1706567497449,1706567497450,1
13113,1706567497457,1706567497458,1
13114,1706567497464,1706567497465,1
13115,1706567497472,1706567497473,1
13116,1706567497480,1706567497480,0
13117,1706567497487,1706567497488,1
13118,1706567497495,1706567497496,1
13119,1706567497502,1706567497503,1
13120,1706567497510,1706567497511,1
13121,1706567497517,1706567497518,1
13122,1706567497525,1706567497526,1
13123,1706567497533,1706567497533,0
13124,1706567497540,1706567497541,1
13125,1706567497548,1706567497548,0
13126,1706567497555,1706567497556,1
13127,1706567497563,1706567497563,0
13128,1706567497570,1706567497571,1
13129,1706567497578,1706567497578,0
13130,1706567497585,1706567497586,1
13131,1706567497593,1706567497593,0
13132,1706567497600,1706567497601,1
13133,1706567497608,1706567497609,1
13134,1706567497615,1706567497616,1
13135,1706567497623,1706567497623,0
13136,1706567497630,1706567497631,1
13137,1706567497638,1706567497639,1
13138,1706567497646,1706567497646,0
13139,1706567497653,1706567497654,1
13140,1706567497661,1706567497661,0
13141,1706567497668,1706567497669,1
13142,1706567497676,1706567497676,0
13143,1706567497683,1706567497684,1
13144,1706567497691,1706567497691,0
13145,1706567497698,1706567497699,1
13146,1706567497706,1706567497707,1
13147,1706567497713,1706567497714,1
13148,1706567497721,1706567497722,1
13149,1706567497729,1706567497729,0
13150,1706567497736,1706567497737,1
13151,1706567497744,1706567497750,6
13152,1706567497756,1706567497757,1
13153,1706567497764,1706567497765,1
13154,1706567497771,1706567497772,1
13155,1706567497779,1706567497780,1
13156,1706567497787,1706567497787,0
13157,1706567497794,1706567497795,1
13158,1706567497802,1706567497803,1
13159,1706567497809,1706567497810,1
13160,1706567497817,1706567497817,0
13161,1706567497824,1706567497825,1
13162,1706567497832,1706567497832,0
13163,1706567497839,1706567497840,1
13164,1706567497847,1706567497848,1
13165,1706567497855,1706567497855,0
13166,1706567497862,1706567497863,1
13167,1706567497870,1706567497870,0
13168,1706567497877,1706567497878,1
13169,1706567497885,1706567497885,0
13170,1706567497892,1706567497893,1
13171,1706567497900,1706567497901,1
13172,1706567497908,1706567497908,0
13173,1706567497915,1706567497916,1
13174,1706567497923,1706567497923,0
13175,1706567497930,1706567497931,1
