frame number,publisher_sent,subscriber_received,latency
19060,1706560856634,1706560856671,37
19061,1706560856675,1706560856712,37
19062,1706560856715,1706560856751,36
19063,1706560856755,1706560856791,36
19064,1706560856794,1706560856829,35
19065,1706560856833,1706560856869,36
19066,1706560856873,1706560856910,37
19067,1706560856914,1706560856950,36
19068,1706560856953,1706560856989,36
19069,1706560856993,1706560857028,35
19070,1706560857032,1706560857067,35
19071,1706560857071,1706560857106,35
19072,1706560857110,1706560857145,35
19073,1706560857149,1706560857186,37
19074,1706560857189,1706560857225,36
19075,1706560857228,1706560857265,37
19076,1706560857269,1706560857304,35
19077,1706560857308,1706560857344,36
19078,1706560857348,1706560857384,36
19079,1706560857387,1706560857423,36
19080,1706560857427,1706560857463,36
19081,1706560857467,1706560857503,36
19082,1706560857506,1706560857542,36
19083,1706560857546,1706560857583,37
19084,1706560857586,1706560857623,37
19085,1706560857626,1706560857662,36
19086,1706560857665,1706560857705,40
19087,1706560857708,1706560857745,37
19088,1706560857748,1706560857783,35
19089,1706560857787,1706560857822,35
19090,1706560857826,1706560857862,36
19091,1706560857866,1706560857903,37
19092,1706560857906,1706560857940,34
19093,1706560857944,1706560857980,36
19094,1706560857984,1706560858020,36
19095,1706560858024,1706560858059,35
19096,1706560858063,1706560858099,36
19097,1706560858103,1706560858137,34
19098,1706560858141,1706560858177,36
19099,1706560858181,1706560858216,35
19100,1706560858220,1706560858256,36
19101,1706560858260,1706560858296,36
19102,1706560858299,1706560858334,35
19103,1706560858338,1706560858373,35
19104,1706560858376,1706560858411,35
19105,1706560858415,1706560858451,36
19106,1706560858454,1706560858493,39
19107,1706560858496,1706560858532,36
19108,1706560858535,1706560858571,36
19109,1706560858575,1706560858610,35
19110,1706560858614,1706560858650,36
19111,1706560858653,1706560858688,35
19112,1706560858692,1706560858728,36
19113,1706560858732,1706560858766,34
19114,1706560858770,1706560858805,35
19115,1706560858808,1706560858844,36
19116,1706560858848,1706560858885,37
19117,1706560858889,1706560858925,36
19118,1706560858929,1706560858965,36
19119,1706560858968,1706560859004,36
19120,1706560859007,1706560859043,36
19121,1706560859046,1706560859083,37
19122,1706560859087,1706560859123,36
19123,1706560859126,1706560859162,36
19124,1706560859166,1706560859200,34
19125,1706560859204,1706560859239,35
19126,1706560859243,1706560859280,37
19127,1706560859283,1706560859319,36
19128,1706560859323,1706560859360,37
19129,1706560859364,1706560859399,35
19130,1706560859403,1706560859438,35
19131,1706560859441,1706560859476,35
19132,1706560859480,1706560859515,35
19133,1706560859519,1706560859554,35
19134,1706560859558,1706560859593,35
19135,1706560859597,1706560859633,36
19136,1706560859637,1706560859672,35
19137,1706560859676,1706560859711,35
19138,1706560859715,1706560859751,36
19139,1706560859754,1706560859790,36
19140,1706560859794,1706560859829,35
19141,1706560859832,1706560859867,35
19142,1706560859871,1706560859907,36
19143,1706560859910,1706560859945,35
19144,1706560859948,1706560859983,35
19145,1706560859987,1706560860022,35
19146,1706560860026,1706560860061,35
19147,1706560860064,1706560860105,41
