frame number,publisher_sent,subscriber_received,latency
19002,1708053562747336,1708053562748290,954
19003,1708053562758158,1708053562759110,952
19004,1708053562768997,1708053562769934,937
19005,1708053562779890,1708053562780892,1002
19006,1708053562790672,1708053562791666,994
19007,1708053562801457,1708053562802448,991
19008,1708053562812312,1708053562813293,981
19009,1708053562823161,1708053562824145,984
19010,1708053562834021,1708053562834947,926
19011,1708053562844902,1708053562845866,964
19012,1708053562855701,1708053562856673,972
19013,1708053562866577,1708053562867507,930
19014,1708053562877383,1708053562878343,960
19015,1708053562888230,1708053562889164,934
19016,1708053562899068,1708053562900054,986
19017,1708053562909938,1708053562910895,957
19018,1708053562920816,1708053562921777,961
19019,1708053562931674,1708053562932672,998
19020,1708053562942470,1708053562943418,948
19021,1708053562953301,1708053562954285,984
19022,1708053562964171,1708053562965155,984
19023,1708053562975042,1708053562976003,961
19024,1708053562985927,1708053562986928,1001
19025,1708053562996803,1708053562997824,1021
19026,1708053563007676,1708053563008653,977
19027,1708053563018459,1708053563019401,942
19028,1708053563029297,1708053563030274,977
19029,1708053563040146,1708053563041071,925
19030,1708053563050980,1708053563051920,940
19031,1708053563061878,1708053563062869,991
19032,1708053563072674,1708053563073677,1003
19033,1708053563083470,1708053563084500,1030
19034,1708053563094397,1708053563095387,990
19035,1708053563105272,1708053563106259,987
19036,1708053563116140,1708053563117128,988
19037,1708053563127008,1708053563127956,948
19038,1708053563137949,1708053563138985,1036
19039,1708053563148784,1708053563149739,955
19040,1708053563159631,1708053563160637,1006
19041,1708053563170439,1708053563171430,991
19042,1708053563181350,1708053563182344,994
19043,1708053563192230,1708053563193220,990
19044,1708053563203098,1708053563204086,988
19045,1708053563213974,1708053563214964,990
19046,1708053563224846,1708053563225842,996
19047,1708053563235622,1708053563236418,796
19048,1708053563246306,1708053563247018,712
19049,1708053563256954,1708053563257627,673
19050,1708053563267558,1708053563268145,587
19051,1708053563278102,1708053563278732,630
19052,1708053563288626,1708053563289218,592
19053,1708053563299480,1708053563300242,762
19054,1708053563310172,1708053563310918,746
19055,1708053563320844,1708053563321600,756
19056,1708053563331459,1708053563332194,735
19057,1708053563342128,1708053563342825,697
19058,1708053563352795,1708053563353474,679
19059,1708053563363408,1708053563364134,726
19060,1708053563374071,1708053563374803,732
19061,1708053563384732,1708053563385402,670
19062,1708053563395335,1708053563396066,731
19063,1708053563405997,1708053563406733,736
19064,1708053563416842,1708053563418120,1278
19065,1708053563428008,1708053563429342,1334
19066,1708053563439165,1708053563440476,1311
19067,1708053563450311,1708053563451733,1422
19068,1708053563461455,1708053563462876,1421
19069,1708053563472674,1708053563473967,1293
19070,1708053563483705,1708053563485108,1403
19071,1708053563494724,1708053563496024,1300
19072,1708053563505758,1708053563507058,1300
19073,1708053563516886,1708053563518143,1257
19074,1708053563528075,1708053563529371,1296
19075,1708053563539214,1708053563540624,1410
19076,1708053563550350,1708053563551745,1395
19077,1708053563561479,1708053563562859,1380
19078,1708053563572678,1708053563573979,1301
19079,1708053563583692,1708053563584982,1290
19080,1708053563594710,1708053563596005,1295
19081,1708053563605728,1708053563607029,1301
19082,1708053563616748,1708053563618008,1260
19083,1708053563627890,1708053563629205,1315
19084,1708053563639087,1708053563640387,1300
19085,1708053563650223,1708053563651621,1398
19086,1708053563661348,1708053563662756,1408
19087,1708053563672477,1708053563673864,1387
19088,1708053563683688,1708053563684967,1279
19089,1708053563694716,1708053563696006,1290
19090,1708053563705742,1708053563707031,1289
