frame number,publisher_sent,subscriber_received,latency
20002,1708053574116736,1708053574117707,971
20003,1708053574127716,1708053574128666,950
20004,1708053574138681,1708053574139708,1027
20005,1708053574149708,1708053574150658,950
20006,1708053574160667,1708053574161504,837
20007,1708053574171650,1708053574172662,1012
20008,1708053574182661,1708053574183481,820
20009,1708053574193635,1708053574194489,854
20010,1708053574204584,1708053574205425,841
20011,1708053574215490,1708053574216417,927
20012,1708053574226480,1708053574227411,931
20013,1708053574237467,1708053574238394,927
20014,1708053574248462,1708053574249388,926
20015,1708053574259443,1708053574260370,927
20016,1708053574270443,1708053574271370,927
20017,1708053574281700,1708053574282678,978
20018,1708053574292689,1708053574293632,943
20019,1708053574303669,1708053574304469,800
20020,1708053574314581,1708053574315397,816
20021,1708053574325448,1708053574326373,925
20022,1708053574336428,1708053574337317,889
20023,1708053574347358,1708053574348251,893
20024,1708053574358332,1708053574359263,931
20025,1708053574369309,1708053574370251,942
20026,1708053574380299,1708053574381225,926
20027,1708053574391232,1708053574392162,930
20028,1708053574402159,1708053574403059,900
20029,1708053574413062,1708053574413993,931
20030,1708053574424001,1708053574424923,922
20031,1708053574434916,1708053574435781,865
20032,1708053574445779,1708053574446679,900
20033,1708053574456671,1708053574457602,931
20034,1708053574467660,1708053574468559,899
20035,1708053574478626,1708053574479479,853
20036,1708053574489596,1708053574490451,855
20037,1708053574500587,1708053574501819,1232
20038,1708053574511823,1708053574512768,945
20039,1708053574522778,1708053574523851,1073
20040,1708053574533856,1708053574534806,950
20041,1708053574544816,1708053574545754,938
20042,1708053574555758,1708053574556757,999
20043,1708053574566748,1708053574567656,908
20044,1708053574577651,1708053574578462,811
20045,1708053574588613,1708053574589452,839
20046,1708053574599503,1708053574600425,922
20047,1708053574610499,1708053574611430,931
20048,1708053574621498,1708053574622412,914
20049,1708053574632469,1708053574634082,1613
20050,1708053574644081,1708053574645005,924
20051,1708053574655004,1708053574655969,965
20052,1708053574665985,1708053574666923,938
20053,1708053574676933,1708053574677868,935
20054,1708053574687856,1708053574688746,890
20055,1708053574698738,1708053574699611,873
20056,1708053574709640,1708053574710458,818
20057,1708053574720495,1708053574721423,928
20058,1708053574731482,1708053574732410,928
20059,1708053574742462,1708053574743391,929
20060,1708053574753452,1708053574754384,932
20061,1708053574764445,1708053574765369,924
20062,1708053574775423,1708053574776356,933
20063,1708053574786404,1708053574787332,928
20064,1708053574797383,1708053574798308,925
20065,1708053574808352,1708053574809275,923
20066,1708053574819302,1708053574820185,883
20067,1708053574830181,1708053574831079,898
20068,1708053574841075,1708053574841981,906
20069,1708053574851984,1708053574852910,926
20070,1708053574862918,1708053574863856,938
20071,1708053574873865,1708053574874806,941
20072,1708053574884823,1708053574885768,945
20073,1708053574895778,1708053574896715,937
20074,1708053574906719,1708053574907671,952
20075,1708053574917681,1708053574918629,948
