frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
39,360,480,1705205726200527061,1705205726211399465,5,10872404,77,1
39,360,480,1705205726200527061,1705205726213943971,5,13416910,78,1
40,360,480,1705205726408190802,1705205726420091942,5,11901140,79,1
40,360,480,1705205726408190802,1705205726422131747,5,13940945,80,1
41,360,480,1705205726616616928,1705205726627599672,5,10982744,81,1
41,360,480,1705205726616616928,1705205726630266853,5,13649925,82,1
42,360,480,1705205726824542353,1705205726931299589,5,106757236,83,1
42,360,480,1705205726824542353,1705205726934236121,5,109693768,84,1
43,360,480,1705205727032587786,1705205727049119906,5,16532120,85,1
43,360,480,1705205727032587786,1705205727052853492,5,20265706,86,1
44,360,480,1705205727243639752,1705205727294693877,5,51054125,87,1
44,360,480,1705205727243639752,1705205727296890693,5,53250941,88,1
45,360,480,1705205727453382295,1705205727464696728,5,11314433,89,1
45,360,480,1705205727453382295,1705205727467174896,5,13792601,90,1
46,360,480,1705205727661420390,1705205727672259791,5,10839401,91,1
46,360,480,1705205727661420390,1705205727674760960,5,13340570,92,1
47,360,480,1705205727869384146,1705205727880516234,5,11132088,93,1
47,360,480,1705205727869384146,1705205727883066073,5,13681927,94,1
48,360,480,1705205728077530580,1705205728088698003,5,11167423,95,1
48,360,480,1705205728077530580,1705205728091465524,5,13934944,96,1
49,360,480,1705205728285767350,1705205728297374136,5,11606786,97,1
49,360,480,1705205728285767350,1705205728299288932,5,13521582,98,1
50,360,480,1705205728494065124,1705205728505812586,5,11747462,99,1
50,360,480,1705205728494065124,1705205728507768719,5,13703595,100,1
51,360,480,1705205728702474572,1705205728713641995,5,11167423,101,1
51,360,480,1705205728702474572,1705205728716219170,5,13744598,102,1
52,360,480,1705205728910642004,1705205728921332728,5,10690724,103,1
52,360,480,1705205728910642004,1705205728923833898,5,13191894,104,1
53,360,480,1705205729118401406,1705205729129301477,5,10900071,105,1
53,360,480,1705205729118401406,1705205729131705973,5,13304567,106,1
54,360,480,1705205729326275146,1705205729336767190,5,10492044,107,1
54,360,480,1705205729326275146,1705205729339244024,5,12968878,108,1
55,360,480,1705205729533870534,1705205729545197301,5,11326767,109,1
55,360,480,1705205729533870534,1705205729547586796,5,13716262,110,1
56,360,480,1705205729741952956,1705205729752488669,5,10535713,111,1
56,360,480,1705205729741952956,1705205729755057176,5,13104220,112,1
57,360,480,1705205729949555344,1705205729960100725,5,10545381,113,1
57,360,480,1705205729949555344,1705205729963054925,5,13499581,114,1
58,360,480,1705205730157107059,1705205730169405225,5,12298166,115,1
58,360,480,1705205730157107059,1705205730171451697,5,14344638,116,1
59,360,480,1705205730366044200,1705205730377058279,5,11014079,117,1
59,360,480,1705205730366044200,1705205730379537780,5,13493580,118,1
60,360,480,1705205730574084947,1705205730585044356,5,10959409,119,1
60,360,480,1705205730574084947,1705205730587553192,5,13468245,120,1
61,360,480,1705205730782152363,1705205730810222262,5,28069899,121,1
61,360,480,1705205730782152363,1705205730813553821,5,31401458,122,1
62,360,480,1705205730993289319,1705205731004438073,5,11148754,123,1
62,360,480,1705205730993289319,1705205731006994580,5,13705261,124,1
63,360,480,1705205731201479071,1705205731214770637,5,13291566,125,1
63,360,480,1705205731201479071,1705205731217235137,5,15756066,126,1
64,360,480,1705205731411753631,1705205731422642035,5,10888404,127,1
64,360,480,1705205731411753631,1705205731425242877,5,13489246,128,1
65,360,480,1705205731619652030,1705205731630335753,5,10683723,129,1
65,360,480,1705205731619652030,1705205731632809254,5,13157224,130,1
66,360,480,1705205731827323081,1705205731838068141,5,10745060,131,1
66,360,480,1705205731827323081,1705205731840547642,5,13224561,132,1
67,360,480,1705205732035122139,1705205732047075614,5,11953475,133,1
67,360,480,1705205732035122139,1705205732049034080,5,13911941,134,1
68,360,480,1705205732243615907,1705205732254438972,5,10823065,135,1
68,360,480,1705205732243615907,1705205732257169157,5,13553250,136,1
69,360,480,1705205732451486299,1705205732461937339,5,10451040,137,1
69,360,480,1705205732451486299,1705205732464325501,5,12839202,138,1
70,360,480,1705205732659012668,1705205732669290030,5,10277362,139,1
70,360,480,1705205732659012668,1705205732671722528,5,12709860,140,1
71,360,480,1705205732866470366,1705205732878634189,5,12163823,141,1
71,360,480,1705205732866470366,1705205732880634991,5,14164625,142,1
72,360,480,1705205733075183814,1705205733086125887,5,10942073,143,1
72,360,480,1705205733075183814,1705205733088639390,5,13455576,144,1
73,360,480,1705205733283226880,1705205733294014276,5,10787396,145,1
73,360,480,1705205733283226880,1705205733296602784,5,13375904,146,1
74,360,480,1705205733491027929,1705205733501890330,5,10862401,147,1
74,360,480,1705205733491027929,1705205733504457504,5,13429575,148,1
75,360,480,1705205733699023659,1705205733709864058,5,10840399,149,1
75,360,480,1705205733699023659,1705205733712364894,5,13341235,150,1
76,360,480,1705205733906949383,1705205733917706444,5,10757061,151,1
76,360,480,1705205733906949383,1705205733920178278,5,13228895,152,1
77,360,480,1705205734114675425,1705205734129303747,5,14628322,153,1
77,360,480,1705205734114675425,1705205734131785582,5,17110157,154,1
78,360,480,1705205734326324730,1705205734337159462,5,10834732,155,1
78,360,480,1705205734326324730,1705205734339716302,5,13391572,156,1
79,360,480,1705205734534194446,1705205734545953574,5,11759128,157,1
79,360,480,1705205734534194446,1705205734547731361,5,13536915,158,1
80,360,480,1705205734742730207,1705205734753832624,5,11102417,159,1
80,360,480,1705205734742730207,1705205734756455135,5,13724928,160,1
81,360,480,1705205734951001950,1705205734962441057,5,11439107,161,1
81,360,480,1705205734951001950,1705205734964872555,5,13870605,162,1
82,360,480,1705205735159276690,1705205735169808402,5,10531712,163,1
82,360,480,1705205735159276690,1705205735172316571,5,13039881,164,1
83,360,480,1705205735366988058,1705205735378709850,5,11721792,165,1
83,360,480,1705205735366988058,1705205735380671982,5,13683924,166,1
84,360,480,1705205735575343802,1705205735586291875,5,10948073,167,1
84,360,480,1705205735575343802,1705205735588773042,5,13429240,168,1
85,360,480,1705205735783325854,1705205735793650552,5,10324698,169,1
85,360,480,1705205735783325854,1705205735795777362,5,12451508,170,1
86,360,480,1705205735990675530,1705205736033845113,5,43169583,171,1
86,360,480,1705205735990675530,1705205736035602565,5,44927035,172,1
87,360,480,1705205736196956130,1705205736214417309,5,17461179,173,1
87,360,480,1705205736196956130,1705205736216145092,5,19188962,174,1
88,360,480,1705205736404011448,1705205736436093948,5,32082500,175,1
88,360,480,1705205736404011448,1705205736437979742,5,33968294,176,1
89,360,480,1705205736611065433,1705205736629077983,5,18012550,177,1
89,360,480,1705205736611065433,1705205736630885105,5,19819672,178,1
90,360,480,1705205736818679455,1705205736862615423,5,43935968,179,1
90,360,480,1705205736818679455,1705205736864688229,5,46008774,180,1
91,360,480,1705205737024985722,1705205737043235621,5,18249899,181,1
91,360,480,1705205737024985722,1705205737045151751,5,20166029,182,1
92,360,480,1705205737232419395,1705205737276512372,5,44092977,183,1
92,360,480,1705205737232419395,1705205737278391499,5,45972104,184,1
93,360,480,1705205737438825998,1705205737457155902,5,18329904,185,1
93,360,480,1705205737438825998,1705205737458937356,5,20111358,186,1
94,360,480,1705205737646228668,1705205737657664107,5,11435439,187,1
94,360,480,1705205737646228668,1705205737660487631,5,14258963,188,1
95,360,480,1705205737854600070,1705205737905211821,5,50611751,189,1
95,360,480,1705205737854600070,1705205737907232958,5,52632888,190,1
96,360,480,1705205738061083344,1705205738093360523,5,32277179,191,1
96,360,480,1705205738061083344,1705205738095194313,5,34110969,192,1
97,360,480,1705205738267999643,1705205738302234287,5,34234644,193,1
97,360,480,1705205738267999643,1705205738314999149,5,46999506,194,1
98,360,480,1705205738475668994,1705205738487438121,5,11769127,195,1
98,360,480,1705205738475668994,1705205738489410921,5,13741927,196,1
99,360,480,1705205738684073727,1705205738696443562,5,12369835,197,1
99,360,480,1705205738684073727,1705205738698489367,5,14415640,198,1
100,360,480,1705205738892889821,1705205738905447669,5,12557848,199,1
101,360,480,1705205739029057011,1705205739042506252,10,13449241,200,1
101,360,480,1705205739029057011,1705205739045328776,10,16271765,201,1
102,360,480,1705205739139394790,1705205739153360065,10,13965275,202,1
102,360,480,1705205739139394790,1705205739155357867,10,15963077,203,1
103,360,480,1705205739249862243,1705205739262813784,10,12951541,204,1
103,360,480,1705205739249862243,1705205739265254949,10,15392706,205,1
104,360,480,1705205739359798995,1705205739373042888,10,13243893,206,1
104,360,480,1705205739359798995,1705205739375390713,10,15591718,207,1
105,360,480,1705205739469857087,1705205739484032044,10,14174957,208,1
105,360,480,1705205739469857087,1705205739486650554,10,16793467,209,1
106,360,480,1705205739580792906,1705205739595182877,10,14389971,210,1
106,360,480,1705205739580792906,1705205739597777052,10,16984146,211,1
107,360,480,1705205739691948406,1705205739704814941,10,12866535,212,1
107,360,480,1705205739691948406,1705205739707293108,10,15344702,213,1
108,360,480,1705205739801778483,1705205739814609016,10,12830533,214,1
108,360,480,1705205739801778483,1705205739817100850,10,15322367,215,1
109,360,480,1705205739911518888,1705205739924570102,10,13051214,216,1
109,360,480,1705205739911518888,1705205739927074937,10,15556049,217,1
110,360,480,1705205740021520643,1705205740034400845,10,12880202,218,1
110,360,480,1705205740021520643,1705205740036838009,10,15317366,219,1
111,360,480,1705205740131264379,1705205740144263255,10,12998876,220,1
111,360,480,1705205740131264379,1705205740146713754,10,15449375,221,1
112,360,480,1705205740241237796,1705205740254387350,10,13149554,222,1
112,360,480,1705205740241237796,1705205740256826848,10,15589052,223,1
113,360,480,1705205740351291553,1705205740364428439,10,13136886,224,1
113,360,480,1705205740351291553,1705205740366976278,10,15684725,225,1
114,360,480,1705205740461366978,1705205740474541200,10,13174222,226,1
114,360,480,1705205740461366978,1705205740477044369,10,15677391,227,1
115,360,480,1705205740571413734,1705205740584547287,10,13133553,228,1
115,360,480,1705205740571413734,1705205740587039455,10,15625721,229,1
116,360,480,1705205740681514160,1705205740694521371,10,13007211,230,1
116,360,480,1705205740681514160,1705205740696936201,10,15422041,231,1
117,360,480,1705205740791408906,1705205740804817811,10,13408905,232,1
117,360,480,1705205740791408906,1705205740807453322,10,16044416,233,1
118,360,480,1705205740901695679,1705205740914723557,10,13027878,234,1
118,360,480,1705205740901695679,1705205740917132053,10,15436374,235,1
119,360,480,1705205741011624760,1705205741024536297,10,12911537,236,1
119,360,480,1705205741011624760,1705205741027179475,10,15554715,237,1
120,360,480,1705205741121490501,1705205741135097086,10,13606585,238,1
120,360,480,1705205741121490501,1705205741137618256,10,16127755,239,1
121,360,480,1705205741231887279,1705205741246151574,10,14264295,240,1
121,360,480,1705205741231887279,1705205741248864423,10,16977144,241,1
122,360,480,1705205741342993104,1705205741355607954,10,12614850,242,1
122,360,480,1705205741342993104,1705205741358095789,10,15102685,243,1
123,360,480,1705205741452505488,1705205741464747313,10,12241825,244,1
123,360,480,1705205741452505488,1705205741467222480,10,14716992,245,1
124,360,480,1705205741561697851,1705205741574130356,10,12432505,246,1
124,360,480,1705205741561697851,1705205741576547185,10,14849334,247,1
125,360,480,1705205741671063892,1705205741683379722,10,12315830,248,1
125,360,480,1705205741671063892,1705205741685859890,10,14795998,249,1
126,360,480,1705205741780362595,1705205741793017115,10,12654520,250,1
126,360,480,1705205741780362595,1705205741795411943,10,15049348,251,1
127,360,480,1705205741889867312,1705205741902236146,10,12368834,252,1
127,360,480,1705205741889867312,1705205741904729314,10,14862002,253,1
128,360,480,1705205741999176349,1705205742011665525,10,12489176,254,1
128,360,480,1705205741999176349,1705205742014125357,10,14949008,255,1
129,360,480,1705205742108546722,1705205742122091301,10,13544579,256,1
129,360,480,1705205742108546722,1705205742124050434,10,15503712,257,1
130,360,480,1705205742218645477,1705205742237937777,10,19292300,258,1
130,360,480,1705205742218645477,1705205742239682561,10,21037084,259,1
131,360,480,1705205742327514148,1705205742371742463,10,44228315,260,1
131,360,480,1705205742327514148,1705205742373543918,10,46029770,261,1
132,360,480,1705205742435057731,1705205742447459233,10,12401502,262,1
132,360,480,1705205742435057731,1705205742449348361,10,14290630,263,1
133,360,480,1705205742543941737,1705205742556827939,10,12886202,264,1
133,360,480,1705205742543941737,1705205742560575858,10,16634121,265,1
134,360,480,1705205742653088428,1705205742664503864,10,11415436,266,1
134,360,480,1705205742653088428,1705205742666666676,10,13578248,267,1
135,360,480,1705205742761391395,1705205742772743493,10,11352098,268,1
135,360,480,1705205742761391395,1705205742775072650,10,13681255,269,1
136,360,480,1705205742869589688,1705205742882107532,10,12517844,270,1
136,360,480,1705205742869589688,1705205742885066731,10,15477043,271,1
137,360,480,1705205742978529698,1705205742990163149,10,11633451,272,1
137,360,480,1705205742978529698,1705205742992044942,10,13515244,273,1
138,360,480,1705205743087083680,1705205743099063154,10,11979474,274,1
138,360,480,1705205743087083680,1705205743101187630,10,14103950,275,1
139,360,480,1705205743195593325,1705205743207170438,10,11577113,276,1
139,360,480,1705205743195593325,1705205743209061566,10,13468241,277,1
140,360,480,1705205743303998630,1705205743316151782,10,12153152,278,1
140,360,480,1705205743303998630,1705205743318194586,10,14195956,279,1
141,360,480,1705205743412953638,1705205743424965114,10,12011476,280,1
141,360,480,1705205743412953638,1705205743427143261,10,14189623,281,1
142,360,480,1705205743521545956,1705205743533584100,10,12038144,282,1
142,360,480,1705205743521545956,1705205743535769914,10,14223958,283,1
143,360,480,1705205743630142273,1705205743641590378,10,11448105,284,1
143,360,480,1705205743630142273,1705205743643780192,10,13637919,285,1
144,360,480,1705205743738465573,1705205743749786669,10,11321096,286,1
144,360,480,1705205743738465573,1705205743751978150,10,13512577,287,1
145,360,480,1705205743846639529,1705205743858052964,10,11413435,288,1
145,360,480,1705205743846639529,1705205743860288448,10,13648919,289,1
146,360,480,1705205743954968828,1705205743966651949,10,11683121,290,1
146,360,480,1705205743954968828,1705205743968557411,10,13588583,291,1
147,360,480,1705205744063469805,1705205744075801636,10,12331831,292,1
147,360,480,1705205744063469805,1705205744077859108,10,14389303,293,1
148,360,480,1705205744172510150,1705205744184383617,10,11873467,294,1
148,360,480,1705205744172510150,1705205744186302079,10,13791929,295,1
149,360,480,1705205744281169470,1705205744293037269,10,11867799,296,1
149,360,480,1705205744281169470,1705205744295030403,10,13860933,297,1
150,360,480,1705205744389727116,1705205744401639918,10,11912802,298,1
150,360,480,1705205744389727116,1705205744403999077,10,14271961,299,1
151,360,480,1705205744498453106,1705205744510840274,10,12387168,300,1
151,360,480,1705205744498453106,1705205744512991419,10,14538313,301,1
152,360,480,1705205744607508119,1705205744619783279,10,12275160,302,1
152,360,480,1705205744607508119,1705205744621798749,10,14290630,303,1
153,360,480,1705205744716494794,1705205744728519604,10,12024810,304,1
153,360,480,1705205744716494794,1705205744731891165,10,15396371,305,1
154,360,480,1705205744825503137,1705205744837780298,10,12277161,306,1
154,360,480,1705205744825503137,1705205744839794100,10,14290963,307,1
155,360,480,1705205744934418807,1705205744945623562,10,11204755,308,1
155,360,480,1705205744934418807,1705205744947812043,10,13393236,309,1
156,360,480,1705205745042538756,1705205745053722509,10,11183753,310,1
156,360,480,1705205745042538756,1705205745055887322,10,13348566,311,1
157,360,480,1705205745150672705,1705205745162564172,10,11891467,312,1
157,360,480,1705205745150672705,1705205745165863394,10,15190689,313,1
158,360,480,1705205745259484032,1705205745271885867,10,12401835,314,1
158,360,480,1705205745259484032,1705205745275333099,10,15849067,315,1
159,360,480,1705205745368718721,1705205745380108822,10,11390101,316,1
159,360,480,1705205745368718721,1705205745382299303,10,13580582,317,1
160,360,480,1705205745477049350,1705205745488584460,10,11535110,318,1
160,360,480,1705205745477049350,1705205745490754273,10,13704923,319,1
161,360,480,1705205745585468651,1705205745596636403,10,11167752,320,1
161,360,480,1705205745585468651,1705205745598816216,10,13347565,321,1
162,360,480,1705205745693558263,1705205745704849690,10,11291427,322,1
162,360,480,1705205745693558263,1705205745707056172,10,13497909,323,1
163,360,480,1705205745801750548,1705205745813035975,10,11285427,324,1
163,360,480,1705205745801750548,1705205745815229123,10,13478575,325,1
164,360,480,1705205745909977837,1705205745921425941,10,11448104,326,1
164,360,480,1705205745909977837,1705205745923563085,10,13585248,327,1
165,360,480,1705205746018261128,1705205746029762236,10,11501108,328,1
165,360,480,1705205746018261128,1705205746032012387,10,13751259,329,1
166,360,480,1705205746126728430,1705205746138129864,10,11401434,330,1
166,360,480,1705205746126728430,1705205746140292343,10,13563913,331,1
167,360,480,1705205746235060723,1705205746246424821,10,11364098,332,1
167,360,480,1705205746235060723,1705205746248649637,10,13588914,333,1
168,360,480,1705205746343344012,1705205746354612104,10,11268092,334,1
168,360,480,1705205746343344012,1705205746356795584,10,13451572,335,1
169,360,480,1705205746451517627,1705205746462980732,10,11463105,336,1
169,360,480,1705205746451517627,1705205746465165880,10,13648253,337,1
170,360,480,1705205746559948260,1705205746571752055,10,11803795,338,1
170,360,480,1705205746559948260,1705205746574047876,10,14099616,339,1
171,360,480,1705205746668627576,1705205746680168020,10,11540444,340,1
171,360,480,1705205746668627576,1705205746682099816,10,13472240,341,1
172,360,480,1705205746777285224,1705205746788740329,10,11455105,342,1
172,360,480,1705205746777285224,1705205746790829136,10,13543912,343,1
173,360,480,1705205746885655186,1705205746896616924,10,10961738,344,1
173,360,480,1705205746885655186,1705205746898718399,10,13063213,345,1
174,360,480,1705205746993662457,1705205747004629195,10,10966738,346,1
174,360,480,1705205746993662457,1705205747006680000,10,13017543,347,1
175,360,480,1705205747101607055,1705205747112504455,10,10897400,348,1
175,360,480,1705205747101607055,1705205747114638265,10,13031210,349,1
176,360,480,1705205747209487648,1705205747220267707,10,10780059,350,1
176,360,480,1705205747209487648,1705205747222329512,10,12841864,351,1
177,360,480,1705205747317179895,1705205747329581397,10,12401502,352,1
177,360,480,1705205747317179895,1705205747333018961,10,15839066,353,1
178,360,480,1705205747426415580,1705205747437878018,10,11462438,354,1
178,360,480,1705205747426415580,1705205747440086833,10,13671253,355,1
179,360,480,1705205747534759538,1705205747546183306,10,11423768,356,1
179,360,480,1705205747534759538,1705205747548380788,10,13621250,357,1
180,360,480,1705205747643088828,1705205747654423591,10,11334763,358,1
180,360,480,1705205747643088828,1705205747656599737,10,13510909,359,1
181,360,480,1705205747751337446,1705205747762737213,10,11399767,360,1
181,360,480,1705205747751337446,1705205747764934694,10,13597248,361,1
182,360,480,1705205747859762409,1705205747871117173,10,11354764,362,1
182,360,480,1705205747859762409,1705205747873249317,10,13486908,363,1
183,360,480,1705205747968117701,1705205747979538470,10,11420769,364,1
183,360,480,1705205747968117701,1705205747981759286,10,13641585,365,1
184,360,480,1705205748076532995,1705205748088048770,10,11515775,366,1
184,360,480,1705205748076532995,1705205748090179247,10,13646252,367,1
185,360,480,1705205748184889618,1705205748196248049,10,11358431,368,1
185,360,480,1705205748184889618,1705205748198446530,10,13556912,369,1
186,360,480,1705205748293204239,1705205748304621007,10,11416768,370,1
186,360,480,1705205748293204239,1705205748306783485,10,13579246,371,1
187,360,480,1705205748401438520,1705205748412807952,10,11369432,372,1
187,360,480,1705205748401438520,1705205748415293452,10,13854932,373,1
188,360,480,1705205748509800477,1705205748521269248,10,11468771,374,1
188,360,480,1705205748509800477,1705205748523408392,10,13607915,375,1
189,360,480,1705205748618186435,1705205748629679875,10,11493440,376,1
189,360,480,1705205748618186435,1705205748632013699,10,13827264,377,1
190,360,480,1705205748726458052,1705205748737888821,10,11430769,378,1
190,360,480,1705205748726458052,1705205748740052633,10,13594581,379,1
191,360,480,1705205748834818676,1705205748846320116,10,11501440,380,1
191,360,480,1705205748834818676,1705205748848201576,10,13382900,381,1
192,360,480,1705205748943080625,1705205748954991427,10,11910802,382,1
192,360,480,1705205748943080625,1705205748957262246,10,14181621,383,1
193,360,480,1705205749051856609,1705205749063205039,10,11348430,384,1
193,360,480,1705205749051856609,1705205749065402853,10,13546244,385,1
194,360,480,1705205749160140891,1705205749171428317,10,11287426,386,1
194,360,480,1705205749160140891,1705205749173563127,10,13422236,387,1
195,360,480,1705205749268335834,1705205749280313640,10,11977806,388,1
195,360,480,1705205749268335834,1705205749282643130,10,14307296,389,1
196,360,480,1705205749377320497,1705205749389860341,10,12539844,390,1
196,360,480,1705205749377320497,1705205749392938881,10,15618384,391,1
197,360,480,1705205749486506840,1705205749498118621,10,11611781,392,1
197,360,480,1705205749486506840,1705205749500363439,10,13856599,393,1
198,360,480,1705205749595077475,1705205749606863601,10,11786126,394,1
198,360,480,1705205749595077475,1705205749609074750,10,13997275,395,1
199,360,480,1705205749703690447,1705205749715867266,10,12176819,396,1
199,360,480,1705205749703690447,1705205749717968073,10,14277626,397,1
201,360,480,1705205749913936586,1705205749941115081,15,27178495,398,1
201,360,480,1705205749913936586,1705205749943143550,15,29206964,399,1
202,360,480,1705205749984406326,1705205749998019908,15,13613582,400,1
202,360,480,1705205749984406326,1705205750000285393,15,15879067,401,1
203,360,480,1705205750061359833,1705205750075416445,15,14056612,402,1
203,360,480,1705205750061359833,1705205750077605258,15,16245425,403,1
204,360,480,1705205750138327341,1705205750152817315,15,14489974,404,1
204,360,480,1705205750138327341,1705205750155170807,15,16843466,405,1
205,360,480,1705205750216089569,1705205750229652147,15,13562578,406,1
205,360,480,1705205750216089569,1705205750231867963,15,15778394,407,1
206,360,480,1705205750292979405,1705205750306515648,15,13536243,408,1
206,360,480,1705205750292979405,1705205750308596788,15,15617383,409,1
207,360,480,1705205750369966248,1705205750382689436,15,12723188,410,1
207,360,480,1705205750369966248,1705205750384748241,15,14781993,411,1
208,360,480,1705205750446120368,1705205750458852557,15,12732189,412,1
208,360,480,1705205750446120368,1705205750461011702,15,14891334,413,1
209,360,480,1705205750522283488,1705205750535431372,15,13147884,414,1
209,360,480,1705205750522283488,1705205750537526846,15,15243358,415,1
210,360,480,1705205750598907640,1705205750613387280,15,14479640,416,1
210,360,480,1705205750598907640,1705205750615782107,15,16874467,417,1
211,360,480,1705205750676742206,1705205750690871822,15,14129616,418,1
211,360,480,1705205750676742206,1705205750693189978,15,16447772,419,1
212,360,480,1705205750754153744,1705205750766792593,15,12638849,420,1
212,360,480,1705205750754153744,1705205750768950405,15,14796661,421,1
213,360,480,1705205750830217858,1705205750843117391,15,12899533,422,1
213,360,480,1705205750830217858,1705205750845205532,15,14987674,423,1
214,360,480,1705205750906496653,1705205750919412521,15,12915868,424,1
214,360,480,1705205750906496653,1705205750921549998,15,15053345,425,1
215,360,480,1705205750982870121,1705205750996148347,15,13278226,426,1
215,360,480,1705205750982870121,1705205750998271823,15,15401702,427,1
216,360,480,1705205751059607945,1705205751072427807,15,12819862,428,1
216,360,480,1705205751059607945,1705205751074579951,15,14972006,429,1
217,360,480,1705205751135879738,1705205751148720601,15,12840863,430,1
217,360,480,1705205751135879738,1705205751150834410,15,14954672,431,1
218,360,480,1705205751212119529,1705205751225067732,15,12948203,432,1
218,360,480,1705205751212119529,1705205751227223877,15,15104348,433,1
219,360,480,1705205751288516330,1705205751301800223,15,13283893,434,1
