frame number,publisher_sent,subscriber_received,latency
34020,1708307297008221,1708307297142189,133968
34021,1708307297148440,1708307297288500,140060
34022,1708307297293296,1708307297420790,127494
34023,1708307297425982,1708307297556220,130238
34024,1708307297563656,1708307297695745,132089
34025,1708307297700751,1708307297924818,224067
34026,1708307297902121,1708307298066737,164616
34027,1708307298071907,1708307298197788,125881
34028,1708307298205600,1708307298338035,132435
34029,1708307298345589,1708307298483310,137721
34030,1708307298490873,1708307298622823,131950
34031,1708307298628196,1708307298761349,133153
34032,1708307298768876,1708307298901617,132741
34033,1708307298906461,1708307299032266,125805
34034,1708307299037242,1708307299164406,127164
34035,1708307299169348,1708307299299437,130089
34036,1708307299306654,1708307299436781,130127
34037,1708307299444162,1708307299576452,132290
34038,1708307299583701,1708307299713939,130238
34039,1708307299721568,1708307299853128,131560
34040,1708307299860508,1708307299992767,132259
34041,1708307300000246,1708307300129845,129599
34042,1708307300134791,1708307300269314,134523
34043,1708307300276557,1708307300409392,132835
34044,1708307300416768,1708307300574806,158038
34045,1708307300581038,1708307300712837,131799
34046,1708307300716648,1708307300852909,136261
34047,1708307300858723,1708307300992310,133587
34048,1708307300997137,1708307301131058,133921
34049,1708307301133496,1708307301281578,148082
34050,1708307301302363,1708307301442956,140593
34051,1708307301449824,1708307301582279,132455
34052,1708307301589808,1708307301731295,141487
34053,1708307301736320,1708307301872983,136663
34054,1708307301878066,1708307302004823,126757
34055,1708307302010795,1708307302146273,135478
34056,1708307302149469,1708307302278901,129432
34057,1708307302283729,1708307302415425,131696
34058,1708307302423232,1708307302554466,131234
34059,1708307302562219,1708307302692406,130187
34060,1708307302697936,1708307302825322,127386
34061,1708307302830305,1708307302957776,127471
34062,1708307302964848,1708307303090442,125594
34063,1708307303095756,1708307303221511,125755
34064,1708307303229198,1708307303360225,131027
34065,1708307303366727,1708307303499346,132619
34066,1708307303507302,1708307303641359,134057
34067,1708307303650272,1708307303777869,127597
34068,1708307303783396,1708307303915930,132534
34069,1708307303923245,1708307304055327,132082
34070,1708307304062063,1708307304257421,195358
34071,1708307304264991,1708307304439410,174419
34072,1708307304446181,1708307304574624,128443
34073,1708307304578399,1708307304706612,128213
34074,1708307304710184,1708307304836313,126129
34075,1708307304843002,1708307304970283,127281
34076,1708307304972016,1708307305097596,125580
34077,1708307305103720,1708307305232941,129221
34078,1708307305234885,1708307305363615,128730
34079,1708307305369720,1708307305504537,134817
34080,1708307305507940,1708307305633972,126032
34081,1708307305640263,1708307305765806,125543
34082,1708307305772194,1708307305895277,123083
34083,1708307305903497,1708307306029211,125714
34084,1708307306037215,1708307306166583,129368
34085,1708307306174124,1708307306314691,140567
34086,1708307306322187,1708307306449043,126856
34087,1708307306456882,1708307306591173,134291
34088,1708307306596704,1708307306731625,134921
34089,1708307306737059,1708307306895623,158564
34090,1708307306878691,1708307307016357,137666
34091,1708307307022639,1708307307148175,125536
34092,1708307307152653,1708307307378881,226228
34093,1708307307365708,1708307307507331,141623
34094,1708307307510949,1708307307637429,126480
34095,1708307307641353,1708307307767255,125902
34096,1708307307773476,1708307307898728,125252
34097,1708307307903817,1708307308028754,124937
34098,1708307308035139,1708307308160581,125442
34099,1708307308167348,1708307308294778,127430
34100,1708307308298203,1708307308424582,126379
34101,1708307308428898,1708307308554952,126054
34102,1708307308561903,1708307308694219,132316
34103,1708307308700370,1708307308833396,133026
34104,1708307308839413,1708307308971995,132582
34105,1708307308977816,1708307309107797,129981
34106,1708307309113843,1708307309237683,123840
34107,1708307309244196,1708307309384805,140609
34108,1708307309390662,1708307309522711,132049
34109,1708307309528501,1708307309669800,141299
34110,1708307309673454,1708307309809857,136403
34111,1708307309814230,1708307309941744,127514
34112,1708307309944999,1708307310073150,128151
34113,1708307310076447,1708307310208669,132222
34114,1708307310214632,1708307310349265,134633
34115,1708307310352672,1708307310485034,132362
34116,1708307310494006,1708307310626191,132185
34117,1708307310632361,1708307310759157,126796
34118,1708307310765827,1708307310915795,149968
34119,1708307310919615,1708307311055151,135536
34120,1708307311058778,1708307311187557,128779
34121,1708307311193870,1708307311319404,125534
34122,1708307311323248,1708307311447049,123801
34123,1708307311453327,1708307311579218,125891
34124,1708307311585407,1708307311710225,124818
34125,1708307311716354,1708307311841637,125283
34126,1708307311847650,1708307311974606,126956
34127,1708307311978425,1708307312105645,127220
34128,1708307312109454,1708307312237849,128395
34129,1708307312244305,1708307312371194,126889
34130,1708307312374308,1708307312501147,126839
34131,1708307312505019,1708307312634484,129465
34132,1708307312637772,1708307312782836,145064
34133,1708307312777272,1708307312907965,130693
34134,1708307312911992,1708307313041745,129753
34135,1708307313047863,1708307313178813,130950
34136,1708307313184889,1708307313312827,127938
34137,1708307313316143,1708307313448225,132082
34138,1708307313451467,1708307313581820,130353
34139,1708307313585162,1708307313715026,129864
34140,1708307313721134,1708307313851332,130198
34141,1708307313856794,1708307313987986,131192
34142,1708307313993865,1708307314125567,131702
34143,1708307314131578,1708307314261208,129630
34144,1708307314267221,1708307314405374,138153
34145,1708307314423021,1708307314552731,129710
34146,1708307314558124,1708307314690125,132001
34147,1708307314697574,1708307314830867,133293
34148,1708307314838256,1708307314969196,130940
34149,1708307314976180,1708307315107764,131584
34150,1708307315115262,1708307315244738,129476
34151,1708307315249901,1708307315379431,129530
34152,1708307315384930,1708307315514580,129650
34153,1708307315522004,1708307315654342,132338
34154,1708307315661697,1708307315828052,166355
34155,1708307315800117,1708307315949888,149771
34156,1708307315956002,1708307316079466,123464
34157,1708307316088140,1708307316216685,128545
34158,1708307316224712,1708307316358412,133700
34159,1708307316364309,1708307316489460,125151
34160,1708307316497956,1708307316624524,126568
34161,1708307316632388,1708307316759204,126816
34162,1708307316767059,1708307316897724,130665
34163,1708307316905352,1708307317038228,132876
34164,1708307317045866,1708307317179374,133508
34165,1708307317186604,1708307317362883,176279
34166,1708307317340358,1708307317517018,176660
34167,1708307317522225,1708307317654909,132684
34168,1708307317662389,1708307317795022,132633
34169,1708307317802495,1708307317931995,129500
34170,1708307317938000,1708307318068491,130491
34171,1708307318075772,1708307318206207,130435
34172,1708307318213644,1708307318448121,234477
34173,1708307318453065,1708307318697499,244434
34174,1708307318727574,1708307318981866,254292
34175,1708307318962631,1708307319111951,149320
34176,1708307319120558,1708307319246199,125641
34177,1708307319253946,1708307319385404,131458
34178,1708307319392332,1708307319525824,133492
34179,1708307319532877,1708307319724807,191930
34180,1708307319703448,1708307319914737,211289
34181,1708307319902983,1708307320039310,136327
34182,1708307320044055,1708307320176748,132693
34183,1708307320184149,1708307320316495,132346
34184,1708307320321789,1708307320452890,131101
34185,1708307320457399,1708307320588339,130940
34186,1708307320595490,1708307320726724,131234
34187,1708307320734244,1708307320865208,130964
34188,1708307320872514,1708307321004807,132293
34189,1708307321011885,1708307321143133,131248
34190,1708307321150374,1708307321287035,136661
34191,1708307321290918,1708307321422270,131352
34192,1708307321426850,1708307321560863,134013
34193,1708307321568399,1708307321697413,129014
34194,1708307321702344,1708307321840174,137830
34195,1708307321847829,1708307321984708,136879
34196,1708307321991240,1708307322115947,124707
34197,1708307322121495,1708307322249125,127630
34198,1708307322257107,1708307322387617,130510
34199,1708307322395393,1708307322544859,149466
34200,1708307322535038,1708307322670900,135862
34201,1708307322678599,1708307322819946,141347
34202,1708307322824376,1708307322952853,128477
34203,1708307322958216,1708307323092294,134078
34204,1708307323098564,1708307323279873,181309
34205,1708307323284562,1708307323419674,135112
