frame number,publisher_sent,subscriber_received,latency
70002,1706467346057,1706467346058,1
70003,1706467346070,1706467346070,0
70004,1706467346083,1706467346083,0
70005,1706467346096,1706467346096,0
70006,1706467346109,1706467346109,0
70007,1706467346122,1706467346122,0
70008,1706467346135,1706467346135,0
70009,1706467346147,1706467346148,1
70010,1706467346160,1706467346161,1
70011,1706467346173,1706467346174,1
70012,1706467346186,1706467346187,1
70013,1706467346199,1706467346200,1
70014,1706467346212,1706467346213,1
70015,1706467346225,1706467346226,1
70016,1706467346238,1706467346239,1
70017,1706467346251,1706467346252,1
70018,1706467346264,1706467346265,1
70019,1706467346277,1706467346278,1
70020,1706467346290,1706467346291,1
70021,1706467346303,1706467346304,1
70022,1706467346316,1706467346317,1
70023,1706467346329,1706467346330,1
70024,1706467346342,1706467346343,1
70025,1706467346355,1706467346356,1
70026,1706467346368,1706467346369,1
70027,1706467346381,1706467346382,1
70028,1706467346394,1706467346395,1
70029,1706467346407,1706467346408,1
70030,1706467346420,1706467346421,1
70031,1706467346433,1706467346434,1
70032,1706467346446,1706467346447,1
70033,1706467346459,1706467346460,1
70034,1706467346472,1706467346473,1
70035,1706467346485,1706467346486,1
70036,1706467346498,1706467346499,1
70037,1706467346511,1706467346512,1
70038,1706467346524,1706467346525,1
70039,1706467346537,1706467346538,1
70040,1706467346550,1706467346551,1
70041,1706467346563,1706467346564,1
70042,1706467346576,1706467346577,1
70043,1706467346589,1706467346590,1
70044,1706467346602,1706467346603,1
70045,1706467346615,1706467346616,1
70046,1706467346628,1706467346629,1
70047,1706467346641,1706467346642,1
70048,1706467346654,1706467346655,1
70049,1706467346667,1706467346668,1
70050,1706467346680,1706467346681,1
70051,1706467346693,1706467346694,1
70052,1706467346706,1706467346707,1
70053,1706467346719,1706467346720,1
70054,1706467346732,1706467346733,1
70055,1706467346745,1706467346746,1
70056,1706467346758,1706467346759,1
70057,1706467346771,1706467346772,1
70058,1706467346784,1706467346785,1
70059,1706467346797,1706467346798,1
70060,1706467346810,1706467346811,1
70061,1706467346823,1706467346824,1
70062,1706467346836,1706467346837,1
70063,1706467346849,1706467346850,1
70064,1706467346862,1706467346863,1
70065,1706467346875,1706467346877,2
70066,1706467346888,1706467346889,1
70067,1706467346901,1706467346902,1
70068,1706467346914,1706467346915,1
70069,1706467346927,1706467346928,1
70070,1706467346940,1706467346941,1
70071,1706467346953,1706467346954,1
70072,1706467346966,1706467346967,1
70073,1706467346979,1706467346980,1
70074,1706467346992,1706467346993,1
70075,1706467347005,1706467347006,1
70076,1706467347018,1706467347019,1
70077,1706467347031,1706467347032,1
70078,1706467347044,1706467347045,1
70079,1706467347057,1706467347058,1
70080,1706467347070,1706467347071,1
70081,1706467347083,1706467347084,1
70082,1706467347096,1706467347097,1
70083,1706467347109,1706467347110,1
70084,1706467347122,1706467347123,1
70085,1706467347135,1706467347136,1
70086,1706467347148,1706467347149,1
70087,1706467347161,1706467347162,1
70088,1706467347174,1706467347175,1
70089,1706467347187,1706467347188,1
70090,1706467347200,1706467347201,1
70091,1706467347213,1706467347214,1
70092,1706467347226,1706467347227,1
70093,1706467347239,1706467347240,1
70094,1706467347252,1706467347253,1
70095,1706467347265,1706467347266,1
70096,1706467347278,1706467347279,1
70097,1706467347291,1706467347292,1
70098,1706467347304,1706467347305,1
70099,1706467347317,1706467347318,1
70100,1706467347330,1706467347331,1
70101,1706467347343,1706467347344,1
70102,1706467347356,1706467347357,1
70103,1706467347369,1706467347370,1
70104,1706467347382,1706467347383,1
70105,1706467347395,1706467347396,1
70106,1706467347408,1706467347409,1
70107,1706467347421,1706467347422,1
70108,1706467347434,1706467347435,1
70109,1706467347447,1706467347448,1
70110,1706467347460,1706467347461,1
70111,1706467347473,1706467347474,1
70112,1706467347486,1706467347487,1
70113,1706467347499,1706467347500,1
70114,1706467347512,1706467347513,1
70115,1706467347525,1706467347526,1
70116,1706467347538,1706467347539,1
70117,1706467347551,1706467347552,1
70118,1706467347564,1706467347565,1
70119,1706467347577,1706467347578,1
70120,1706467347590,1706467347591,1
70121,1706467347603,1706467347604,1
70122,1706467347616,1706467347617,1
70123,1706467347629,1706467347630,1
70124,1706467347642,1706467347643,1
70125,1706467347655,1706467347656,1
70126,1706467347668,1706467347669,1
70127,1706467347681,1706467347682,1
70128,1706467347694,1706467347695,1
70129,1706467347707,1706467347708,1
70130,1706467347720,1706467347721,1
70131,1706467347733,1706467347734,1
70132,1706467347746,1706467347747,1
70133,1706467347759,1706467347760,1
70134,1706467347772,1706467347773,1
70135,1706467347785,1706467347786,1
70136,1706467347798,1706467347799,1
70137,1706467347811,1706467347812,1
70138,1706467347824,1706467347825,1
70139,1706467347837,1706467347838,1
70140,1706467347850,1706467347851,1
70141,1706467347863,1706467347864,1
70142,1706467347876,1706467347877,1
70143,1706467347889,1706467347890,1
70144,1706467347902,1706467347903,1
70145,1706467347915,1706467347916,1
70146,1706467347928,1706467347929,1
70147,1706467347941,1706467347942,1
70148,1706467347954,1706467347955,1
70149,1706467347967,1706467347968,1
70150,1706467347980,1706467347981,1
70151,1706467347993,1706467347994,1
70152,1706467348006,1706467348007,1
70153,1706467348019,1706467348020,1
70154,1706467348032,1706467348033,1
70155,1706467348045,1706467348046,1
70156,1706467348058,1706467348059,1
70157,1706467348071,1706467348072,1
70158,1706467348084,1706467348085,1
70159,1706467348097,1706467348098,1
70160,1706467348110,1706467348111,1
70161,1706467348123,1706467348124,1
70162,1706467348136,1706467348137,1
70163,1706467348149,1706467348150,1
70164,1706467348162,1706467348163,1
70165,1706467348175,1706467348176,1
70166,1706467348188,1706467348189,1
70167,1706467348201,1706467348202,1
70168,1706467348214,1706467348215,1
70169,1706467348227,1706467348228,1
70170,1706467348240,1706467348241,1
70171,1706467348253,1706467348254,1
70172,1706467348266,1706467348267,1
70173,1706467348279,1706467348280,1
70174,1706467348292,1706467348293,1
70175,1706467348305,1706467348306,1
70176,1706467348318,1706467348319,1
70177,1706467348331,1706467348332,1
70178,1706467348344,1706467348345,1
70179,1706467348357,1706467348358,1
70180,1706467348370,1706467348371,1
70181,1706467348383,1706467348384,1
70182,1706467348396,1706467348397,1
70183,1706467348409,1706467348410,1
70184,1706467348422,1706467348423,1
70185,1706467348435,1706467348436,1
70186,1706467348448,1706467348449,1
70187,1706467348461,1706467348462,1
70188,1706467348474,1706467348475,1
70189,1706467348487,1706467348488,1
70190,1706467348500,1706467348501,1
70191,1706467348513,1706467348514,1
70192,1706467348526,1706467348527,1
70193,1706467348539,1706467348540,1
70194,1706467348552,1706467348553,1
70195,1706467348565,1706467348566,1
70196,1706467348578,1706467348579,1
70197,1706467348591,1706467348592,1
70198,1706467348604,1706467348605,1
70199,1706467348617,1706467348618,1
70200,1706467348630,1706467348631,1
70201,1706467348643,1706467348644,1
70202,1706467348656,1706467348657,1
70203,1706467348669,1706467348670,1
70204,1706467348682,1706467348683,1
70205,1706467348695,1706467348696,1
70206,1706467348708,1706467348709,1
70207,1706467348721,1706467348722,1
70208,1706467348734,1706467348735,1
70209,1706467348747,1706467348748,1
70210,1706467348760,1706467348761,1
70211,1706467348773,1706467348774,1
70212,1706467348786,1706467348787,1
70213,1706467348799,1706467348800,1
70214,1706467348812,1706467348813,1
70215,1706467348825,1706467348826,1
70216,1706467348838,1706467348839,1
70217,1706467348851,1706467348852,1
70218,1706467348864,1706467348865,1
70219,1706467348877,1706467348878,1
70220,1706467348890,1706467348891,1
70221,1706467348903,1706467348904,1
70222,1706467348916,1706467348917,1
70223,1706467348929,1706467348930,1
70224,1706467348942,1706467348943,1
70225,1706467348955,1706467348956,1
70226,1706467348968,1706467348969,1
70227,1706467348981,1706467348982,1
70228,1706467348994,1706467348995,1
70229,1706467349007,1706467349008,1
70230,1706467349020,1706467349021,1
70231,1706467349034,1706467349034,0
70232,1706467349047,1706467349047,0
70233,1706467349060,1706467349060,0
70234,1706467349073,1706467349073,0
70235,1706467349086,1706467349086,0
70236,1706467349099,1706467349100,1
70237,1706467349112,1706467349113,1
70238,1706467349125,1706467349126,1
70239,1706467349138,1706467349139,1
70240,1706467349151,1706467349152,1
70241,1706467349164,1706467349165,1
70242,1706467349177,1706467349178,1
70243,1706467349190,1706467349191,1
70244,1706467349203,1706467349204,1
70245,1706467349216,1706467349217,1
70246,1706467349229,1706467349230,1
70247,1706467349242,1706467349243,1
70248,1706467349255,1706467349256,1
70249,1706467349268,1706467349269,1
70250,1706467349281,1706467349282,1
70251,1706467349294,1706467349295,1
70252,1706467349307,1706467349308,1
70253,1706467349320,1706467349321,1
70254,1706467349333,1706467349334,1
70255,1706467349346,1706467349347,1
70256,1706467349359,1706467349360,1
70257,1706467349372,1706467349373,1
70258,1706467349385,1706467349386,1
70259,1706467349398,1706467349399,1
70260,1706467349411,1706467349412,1
70261,1706467349424,1706467349425,1
70262,1706467349438,1706467349438,0
70263,1706467349451,1706467349451,0
70264,1706467349464,1706467349464,0
70265,1706467349477,1706467349477,0
70266,1706467349490,1706467349490,0
70267,1706467349503,1706467349503,0
70268,1706467349516,1706467349516,0
70269,1706467349529,1706467349529,0
70270,1706467349542,1706467349542,0
70271,1706467349555,1706467349555,0
70272,1706467349568,1706467349568,0
70273,1706467349581,1706467349581,0
70274,1706467349594,1706467349595,1
70275,1706467349607,1706467349608,1
70276,1706467349620,1706467349621,1
70277,1706467349633,1706467349634,1
70278,1706467349646,1706467349647,1
70279,1706467349659,1706467349660,1
70280,1706467349672,1706467349673,1
70281,1706467349685,1706467349686,1
70282,1706467349698,1706467349699,1
70283,1706467349711,1706467349712,1
70284,1706467349724,1706467349725,1
70285,1706467349737,1706467349738,1
70286,1706467349750,1706467349751,1
70287,1706467349763,1706467349764,1
70288,1706467349776,1706467349777,1
70289,1706467349789,1706467349790,1
70290,1706467349802,1706467349803,1
70291,1706467349815,1706467349816,1
70292,1706467349828,1706467349829,1
70293,1706467349841,1706467349842,1
70294,1706467349854,1706467349855,1
70295,1706467349867,1706467349868,1
70296,1706467349880,1706467349881,1
70297,1706467349893,1706467349894,1
70298,1706467349906,1706467349907,1
70299,1706467349919,1706467349920,1
70300,1706467349932,1706467349933,1
70301,1706467349945,1706467349946,1
70302,1706467349958,1706467349959,1
70303,1706467349971,1706467349972,1
70304,1706467349985,1706467349985,0
70305,1706467349998,1706467349998,0
70306,1706467350011,1706467350011,0
70307,1706467350024,1706467350024,0
70308,1706467350037,1706467350037,0
70309,1706467350050,1706467350050,0
70310,1706467350063,1706467350063,0
70311,1706467350076,1706467350076,0
70312,1706467350089,1706467350089,0
70313,1706467350102,1706467350102,0
70314,1706467350115,1706467350115,0
70315,1706467350128,1706467350128,0
70316,1706467350141,1706467350141,0
70317,1706467350154,1706467350154,0
70318,1706467350167,1706467350168,1
70319,1706467350180,1706467350181,1
70320,1706467350193,1706467350194,1
70321,1706467350206,1706467350207,1
70322,1706467350219,1706467350220,1
70323,1706467350232,1706467350233,1
70324,1706467350245,1706467350246,1
70325,1706467350258,1706467350259,1
70326,1706467350271,1706467350272,1
70327,1706467350284,1706467350285,1
70328,1706467350297,1706467350298,1
70329,1706467350310,1706467350311,1
70330,1706467350323,1706467350324,1
70331,1706467350336,1706467350337,1
70332,1706467350349,1706467350350,1
70333,1706467350362,1706467350363,1
70334,1706467350375,1706467350376,1
70335,1706467350388,1706467350389,1
70336,1706467350401,1706467350402,1
70337,1706467350414,1706467350415,1
70338,1706467350428,1706467350428,0
70339,1706467350441,1706467350441,0
70340,1706467350454,1706467350454,0
70341,1706467350467,1706467350467,0
70342,1706467350480,1706467350480,0
70343,1706467350493,1706467350493,0
70344,1706467350506,1706467350506,0
70345,1706467350519,1706467350519,0
70346,1706467350532,1706467350532,0
70347,1706467350545,1706467350546,1
70348,1706467350558,1706467350559,1
70349,1706467350571,1706467350572,1
70350,1706467350584,1706467350585,1
70351,1706467350597,1706467350598,1
70352,1706467350610,1706467350611,1
70353,1706467350623,1706467350624,1
70354,1706467350636,1706467350637,1
70355,1706467350649,1706467350650,1
70356,1706467350662,1706467350663,1
70357,1706467350675,1706467350676,1
70358,1706467350688,1706467350689,1
70359,1706467350701,1706467350702,1
70360,1706467350714,1706467350715,1
70361,1706467350727,1706467350728,1
70362,1706467350740,1706467350741,1
70363,1706467350753,1706467350754,1
70364,1706467350766,1706467350767,1
70365,1706467350779,1706467350780,1
70366,1706467350792,1706467350793,1
70367,1706467350805,1706467350806,1
70368,1706467350818,1706467350819,1
70369,1706467350831,1706467350832,1
70370,1706467350844,1706467350845,1
70371,1706467350857,1706467350858,1
70372,1706467350870,1706467350871,1
70373,1706467350883,1706467350884,1
70374,1706467350896,1706467350897,1
70375,1706467350909,1706467350910,1
70376,1706467350922,1706467350923,1
70377,1706467350935,1706467350936,1
70378,1706467350948,1706467350949,1
70379,1706467350961,1706467350962,1
70380,1706467350974,1706467350975,1
70381,1706467350987,1706467350988,1
70382,1706467351001,1706467351001,0
70383,1706467351014,1706467351014,0
70384,1706467351027,1706467351028,1
70385,1706467351040,1706467351041,1
70386,1706467351053,1706467351054,1
70387,1706467351066,1706467351067,1
70388,1706467351079,1706467351080,1
70389,1706467351092,1706467351093,1
70390,1706467351105,1706467351106,1
70391,1706467351118,1706467351119,1
70392,1706467351131,1706467351132,1
70393,1706467351144,1706467351145,1
70394,1706467351157,1706467351158,1
70395,1706467351170,1706467351171,1
70396,1706467351183,1706467351184,1
70397,1706467351196,1706467351197,1
70398,1706467351209,1706467351210,1
70399,1706467351223,1706467351223,0
70400,1706467351236,1706467351236,0
70401,1706467351249,1706467351249,0
70402,1706467351262,1706467351262,0
70403,1706467351275,1706467351275,0
70404,1706467351288,1706467351288,0
70405,1706467351301,1706467351301,0
70406,1706467351314,1706467351315,1
70407,1706467351327,1706467351328,1
70408,1706467351340,1706467351341,1
70409,1706467351353,1706467351354,1
70410,1706467351366,1706467351367,1
70411,1706467351379,1706467351380,1
70412,1706467351392,1706467351393,1
70413,1706467351406,1706467351406,0
