frame number,publisher_sent,subscriber_received,latency
110002,1706467812442,1706467812443,1
110003,1706467812451,1706467812452,1
110004,1706467812460,1706467812461,1
110005,1706467812469,1706467812470,1
110006,1706467812478,1706467812478,0
110007,1706467812487,1706467812487,0
110008,1706467812496,1706467812496,0
110009,1706467812504,1706467812505,1
110010,1706467812513,1706467812513,0
110011,1706467812522,1706467812522,0
110012,1706467812530,1706467812530,0
110013,1706467812539,1706467812539,0
110014,1706467812547,1706467812548,1
110015,1706467812556,1706467812556,0
110016,1706467812565,1706467812565,0
110017,1706467812573,1706467812573,0
110018,1706467812582,1706467812582,0
110019,1706467812590,1706467812591,1
110020,1706467812599,1706467812600,1
110021,1706467812608,1706467812609,1
110022,1706467812617,1706467812617,0
110023,1706467812626,1706467812626,0
110024,1706467812635,1706467812635,0
110025,1706467812644,1706467812644,0
110026,1706467812652,1706467812653,1
110027,1706467812661,1706467812662,1
110028,1706467812670,1706467812671,1
110029,1706467812679,1706467812679,0
110030,1706467812688,1706467812688,0
110031,1706467812697,1706467812697,0
110032,1706467812705,1706467812706,1
110033,1706467812714,1706467812715,1
110034,1706467812723,1706467812724,1
110035,1706467812732,1706467812733,1
110036,1706467812741,1706467812741,0
110037,1706467812750,1706467812750,0
110038,1706467812759,1706467812759,0
110039,1706467812767,1706467812768,1
110040,1706467812776,1706467812777,1
110041,1706467812785,1706467812786,1
110042,1706467812794,1706467812794,0
110043,1706467812803,1706467812803,0
110044,1706467812812,1706467812812,0
110045,1706467812820,1706467812821,1
110046,1706467812829,1706467812830,1
110047,1706467812838,1706467812839,1
110048,1706467812847,1706467812848,1
110049,1706467812856,1706467812856,0
110050,1706467812865,1706467812865,0
110051,1706467812874,1706467812874,0
110052,1706467812882,1706467812883,1
110053,1706467812891,1706467812892,1
110054,1706467812900,1706467812901,1
110055,1706467812909,1706467812909,0
110056,1706467812918,1706467812918,0
110057,1706467812927,1706467812927,0
110058,1706467812935,1706467812936,1
110059,1706467812944,1706467812945,1
110060,1706467812953,1706467812954,1
110061,1706467812962,1706467812962,0
110062,1706467812971,1706467812971,0
110063,1706467812980,1706467812980,0
110064,1706467812989,1706467812989,0
110065,1706467812997,1706467812998,1
110066,1706467813006,1706467813007,1
110067,1706467813015,1706467813016,1
110068,1706467813024,1706467813025,1
110069,1706467813033,1706467813033,0
110070,1706467813042,1706467813042,0
110071,1706467813051,1706467813051,0
110072,1706467813059,1706467813060,1
110073,1706467813068,1706467813069,1
110074,1706467813077,1706467813078,1
110075,1706467813086,1706467813086,0
110076,1706467813095,1706467813095,0
110077,1706467813104,1706467813104,0
110078,1706467813112,1706467813113,1
110079,1706467813121,1706467813122,1
110080,1706467813130,1706467813131,1
110081,1706467813139,1706467813139,0
110082,1706467813148,1706467813148,0
110083,1706467813157,1706467813157,0
110084,1706467813165,1706467813166,1
110085,1706467813174,1706467813175,1
110086,1706467813183,1706467813184,1
110087,1706467813192,1706467813192,0
110088,1706467813201,1706467813201,0
110089,1706467813210,1706467813210,0
110090,1706467813218,1706467813219,1
110091,1706467813227,1706467813228,1
110092,1706467813236,1706467813237,1
110093,1706467813245,1706467813245,0
110094,1706467813254,1706467813254,0
110095,1706467813263,1706467813264,1
110096,1706467813272,1706467813273,1
110097,1706467813281,1706467813281,0
110098,1706467813290,1706467813290,0
110099,1706467813299,1706467813299,0
110100,1706467813308,1706467813308,0
110101,1706467813316,1706467813317,1
110102,1706467813325,1706467813326,1
110103,1706467813334,1706467813335,1
110104,1706467813343,1706467813343,0
110105,1706467813352,1706467813359,7
110106,1706467813361,1706467813363,2
110107,1706467813371,1706467813371,0
110108,1706467813380,1706467813380,0
110109,1706467813389,1706467813389,0
110110,1706467813398,1706467813398,0
110111,1706467813406,1706467813407,1
110112,1706467813415,1706467813416,1
110113,1706467813424,1706467813425,1
110114,1706467813433,1706467813434,1
110115,1706467813442,1706467813442,0
110116,1706467813451,1706467813451,0
110117,1706467813460,1706467813460,0
110118,1706467813469,1706467813469,0
110119,1706467813477,1706467813478,1
110120,1706467813486,1706467813487,1
110121,1706467813495,1706467813496,1
110122,1706467813504,1706467813504,0
110123,1706467813513,1706467813513,0
110124,1706467813522,1706467813522,0
110125,1706467813531,1706467813531,0
110126,1706467813539,1706467813540,1
110127,1706467813548,1706467813549,1
110128,1706467813557,1706467813558,1
110129,1706467813566,1706467813566,0
110130,1706467813575,1706467813575,0
110131,1706467813584,1706467813584,0
110132,1706467813592,1706467813593,1
110133,1706467813601,1706467813602,1
110134,1706467813610,1706467813611,1
110135,1706467813619,1706467813619,0
110136,1706467813628,1706467813628,0
110137,1706467813637,1706467813637,0
110138,1706467813646,1706467813646,0
110139,1706467813654,1706467813655,1
110140,1706467813663,1706467813664,1
110141,1706467813672,1706467813673,1
110142,1706467813681,1706467813681,0
110143,1706467813690,1706467813690,0
110144,1706467813699,1706467813699,0
110145,1706467813707,1706467813708,1
110146,1706467813716,1706467813717,1
110147,1706467813725,1706467813726,1
110148,1706467813734,1706467813735,1
110149,1706467813743,1706467813743,0
110150,1706467813752,1706467813752,0
110151,1706467813761,1706467813761,0
110152,1706467813769,1706467813770,1
110153,1706467813778,1706467813779,1
110154,1706467813787,1706467813788,1
110155,1706467813796,1706467813796,0
110156,1706467813805,1706467813805,0
110157,1706467813814,1706467813814,0
110158,1706467813822,1706467813823,1
110159,1706467813831,1706467813832,1
110160,1706467813840,1706467813841,1
110161,1706467813849,1706467813849,0
110162,1706467813858,1706467813858,0
110163,1706467813867,1706467813867,0
110164,1706467813876,1706467813876,0
110165,1706467813884,1706467813885,1
110166,1706467813893,1706467813894,1
110167,1706467813902,1706467813903,1
110168,1706467813911,1706467813911,0
110169,1706467813920,1706467813920,0
110170,1706467813929,1706467813929,0
110171,1706467813937,1706467813938,1
110172,1706467813946,1706467813947,1
110173,1706467813955,1706467813956,1
110174,1706467813964,1706467813964,0
110175,1706467813973,1706467813973,0
110176,1706467813982,1706467813982,0
110177,1706467813991,1706467813991,0
110178,1706467813999,1706467814000,1
110179,1706467814008,1706467814009,1
110180,1706467814017,1706467814018,1
110181,1706467814026,1706467814026,0
110182,1706467814035,1706467814035,0
110183,1706467814044,1706467814044,0
110184,1706467814052,1706467814053,1
110185,1706467814061,1706467814062,1
110186,1706467814070,1706467814071,1
110187,1706467814079,1706467814079,0
110188,1706467814088,1706467814088,0
110189,1706467814097,1706467814097,0
110190,1706467814105,1706467814106,1
110191,1706467814114,1706467814115,1
110192,1706467814123,1706467814124,1
110193,1706467814132,1706467814132,0
110194,1706467814141,1706467814141,0
110195,1706467814150,1706467814150,0
110196,1706467814159,1706467814159,0
110197,1706467814167,1706467814168,1
110198,1706467814176,1706467814177,1
110199,1706467814185,1706467814186,1
110200,1706467814194,1706467814194,0
110201,1706467814203,1706467814203,0
110202,1706467814212,1706467814212,0
110203,1706467814220,1706467814221,1
110204,1706467814229,1706467814230,1
110205,1706467814238,1706467814239,1
110206,1706467814247,1706467814247,0
110207,1706467814262,1706467814262,0
110208,1706467814271,1706467814271,0
110209,1706467814279,1706467814280,1
110210,1706467814288,1706467814289,1
110211,1706467814297,1706467814298,1
110212,1706467814306,1706467814307,1
110213,1706467814315,1706467814315,0
110214,1706467814324,1706467814324,0
110215,1706467814333,1706467814333,0
110216,1706467814341,1706467814342,1
110217,1706467814350,1706467814351,1
110218,1706467814359,1706467814360,1
110219,1706467814368,1706467814368,0
110220,1706467814377,1706467814377,0
110221,1706467814386,1706467814386,0
110222,1706467814395,1706467814395,0
110223,1706467814403,1706467814404,1
110224,1706467814412,1706467814413,1
110225,1706467814421,1706467814422,1
110226,1706467814430,1706467814430,0
110227,1706467814439,1706467814439,0
110228,1706467814448,1706467814448,0
110229,1706467814457,1706467814457,0
110230,1706467814465,1706467814466,1
110231,1706467814474,1706467814475,1
110232,1706467814483,1706467814484,1
110233,1706467814492,1706467814492,0
110234,1706467814501,1706467814501,0
110235,1706467814510,1706467814510,0
110236,1706467814519,1706467814519,0
110237,1706467814527,1706467814528,1
