frame number,publisher_sent,subscriber_received,latency
160002,1706468221418,1706468221418,0
160003,1706468221424,1706468221425,1
160004,1706468221431,1706468221431,0
160005,1706468221437,1706468221438,1
160006,1706468221444,1706468221445,1
160007,1706468221450,1706468221451,1
160008,1706468221468,1706468221469,1
160009,1706468221475,1706468221476,1
160010,1706468221491,1706468221492,1
160011,1706468221498,1706468221499,1
160012,1706468221504,1706468221505,1
160013,1706468221512,1706468221513,1
160014,1706468221519,1706468221519,0
160015,1706468221525,1706468221525,0
160016,1706468221531,1706468221532,1
160017,1706468221538,1706468221538,0
160018,1706468221544,1706468221544,0
160019,1706468221550,1706468221551,1
160020,1706468221568,1706468221569,1
160021,1706468221575,1706468221575,0
160022,1706468221581,1706468221581,0
160023,1706468221587,1706468221587,0
160024,1706468221593,1706468221594,1
160025,1706468221600,1706468221600,0
160026,1706468221606,1706468221606,0
160027,1706468221612,1706468221612,0
160028,1706468221618,1706468221618,0
160029,1706468221624,1706468221625,1
160030,1706468221631,1706468221631,0
160031,1706468221637,1706468221637,0
160032,1706468221643,1706468221644,1
160033,1706468221650,1706468221650,0
160034,1706468221657,1706468221658,1
160035,1706468221663,1706468221664,1
160036,1706468221672,1706468221673,1
160037,1706468221679,1706468221686,7
160038,1706468221685,1706468221686,1
160039,1706468221691,1706468221692,1
160040,1706468221698,1706468221698,0
160041,1706468221704,1706468221704,0
160042,1706468221710,1706468221711,1
160043,1706468221717,1706468221717,0
160044,1706468221723,1706468221723,0
160045,1706468221729,1706468221729,0
160046,1706468221735,1706468221736,1
160047,1706468221742,1706468221742,0
160048,1706468221748,1706468221748,0
160049,1706468221754,1706468221755,1
160050,1706468221760,1706468221761,1
160051,1706468221767,1706468221767,0
160052,1706468221773,1706468221773,0
160053,1706468221779,1706468221780,1
160054,1706468221786,1706468221786,0
160055,1706468221792,1706468221792,0
160056,1706468221798,1706468221799,1
160057,1706468221805,1706468221805,0
160058,1706468221811,1706468221812,1
160059,1706468221817,1706468221818,1
160060,1706468221824,1706468221824,0
160061,1706468221830,1706468221831,1
160062,1706468221837,1706468221837,0
160063,1706468221843,1706468221843,0
160064,1706468221849,1706468221849,0
160065,1706468221855,1706468221856,1
160066,1706468221874,1706468221874,0
160067,1706468221880,1706468221881,1
160068,1706468221886,1706468221887,1
160069,1706468221893,1706468221893,0
160070,1706468221900,1706468221900,0
160071,1706468221908,1706468221909,1
160072,1706468221915,1706468221915,0
160073,1706468221921,1706468221922,1
160074,1706468221928,1706468221928,0
160075,1706468221934,1706468221935,1
160076,1706468221941,1706468221941,0
160077,1706468221947,1706468221947,0
160078,1706468221958,1706468221958,0
160079,1706468221964,1706468221965,1
160080,1706468221970,1706468221971,1
160081,1706468221977,1706468221977,0
160082,1706468221983,1706468221983,0
160083,1706468221989,1706468221990,1
160084,1706468221996,1706468221996,0
160085,1706468222002,1706468222002,0
160086,1706468222008,1706468222008,0
160087,1706468222018,1706468222019,1
160088,1706468222025,1706468222025,0
160089,1706468222031,1706468222032,1
160090,1706468222038,1706468222038,0
160091,1706468222046,1706468222046,0
160092,1706468222053,1706468222053,0
160093,1706468222059,1706468222060,1
160094,1706468222065,1706468222066,1
160095,1706468222075,1706468222076,1
160096,1706468222082,1706468222082,0
160097,1706468222088,1706468222089,1
160098,1706468222094,1706468222095,1
160099,1706468222101,1706468222101,0
160100,1706468222108,1706468222108,0
160101,1706468222114,1706468222115,1
160102,1706468222121,1706468222121,0
160103,1706468222127,1706468222128,1
160104,1706468222134,1706468222134,0
160105,1706468222140,1706468222140,0
160106,1706468222146,1706468222147,1
160107,1706468222152,1706468222153,1
160108,1706468222159,1706468222159,0
160109,1706468222166,1706468222166,0
160110,1706468222172,1706468222172,0
160111,1706468222178,1706468222178,0
160112,1706468222184,1706468222185,1
160113,1706468222191,1706468222191,0
160114,1706468222197,1706468222197,0
160115,1706468222204,1706468222204,0
160116,1706468222210,1706468222210,0
160117,1706468222216,1706468222216,0
160118,1706468222222,1706468222223,1
160119,1706468222229,1706468222229,0
160120,1706468222235,1706468222235,0
160121,1706468222241,1706468222241,0
160122,1706468222247,1706468222247,0
160123,1706468222253,1706468222254,1
160124,1706468222259,1706468222260,1
160125,1706468222266,1706468222266,0
160126,1706468222272,1706468222272,0
