frame number,publisher_sent,subscriber_received,latency
40002,1706466806041,1706466806042,1
40003,1706466806062,1706466806062,0
40004,1706466806082,1706466806083,1
40005,1706466806103,1706466806103,0
40006,1706466806123,1706466806124,1
40007,1706466806144,1706466806144,0
40008,1706466806164,1706466806164,0
40009,1706466806184,1706466806185,1
40010,1706466806205,1706466806205,0
40011,1706466806225,1706466806226,1
40012,1706466806246,1706466806246,0
40013,1706466806266,1706466806267,1
40014,1706466806287,1706466806288,1
40015,1706466806308,1706466806308,0
40016,1706466806328,1706466806329,1
40017,1706466806349,1706466806349,0
40018,1706466806369,1706466806370,1
40019,1706466806390,1706466806390,0
40020,1706466806410,1706466806411,1
40021,1706466806431,1706466806431,0
40022,1706466806451,1706466806452,1
40023,1706466806472,1706466806472,0
40024,1706466806492,1706466806493,1
40025,1706466806513,1706466806513,0
40026,1706466806533,1706466806534,1
40027,1706466806554,1706466806554,0
40028,1706466806574,1706466806575,1
40029,1706466806595,1706466806595,0
40030,1706466806615,1706466806616,1
40031,1706466806636,1706466806636,0
40032,1706466806656,1706466806657,1
40033,1706466806677,1706466806677,0
40034,1706466806697,1706466806698,1
40035,1706466806718,1706466806718,0
40036,1706466806738,1706466806739,1
40037,1706466806759,1706466806759,0
40038,1706466806779,1706466806780,1
40039,1706466806800,1706466806800,0
40040,1706466806820,1706466806821,1
40041,1706466806841,1706466806841,0
40042,1706466806861,1706466806862,1
40043,1706466806882,1706466806882,0
40044,1706466806902,1706466806903,1
40045,1706466806923,1706466806923,0
40046,1706466806943,1706466806944,1
40047,1706466806964,1706466806964,0
40048,1706466806984,1706466806985,1
40049,1706466807005,1706466807005,0
40050,1706466807025,1706466807026,1
40051,1706466807046,1706466807046,0
40052,1706466807066,1706466807067,1
40053,1706466807087,1706466807087,0
40054,1706466807107,1706466807108,1
40055,1706466807128,1706466807128,0
40056,1706466807148,1706466807149,1
40057,1706466807169,1706466807169,0
40058,1706466807189,1706466807190,1
40059,1706466807210,1706466807210,0
40060,1706466807230,1706466807231,1
40061,1706466807251,1706466807251,0
40062,1706466807271,1706466807272,1
40063,1706466807292,1706466807292,0
40064,1706466807312,1706466807313,1
40065,1706466807333,1706466807333,0
40066,1706466807353,1706466807354,1
40067,1706466807374,1706466807374,0
40068,1706466807394,1706466807395,1
40069,1706466807415,1706466807415,0
40070,1706466807435,1706466807436,1
40071,1706466807456,1706466807456,0
40072,1706466807476,1706466807477,1
40073,1706466807497,1706466807497,0
40074,1706466807517,1706466807518,1
40075,1706466807538,1706466807538,0
40076,1706466807558,1706466807559,1
40077,1706466807579,1706466807579,0
40078,1706466807599,1706466807600,1
40079,1706466807620,1706466807620,0
40080,1706466807640,1706466807641,1
40081,1706466807661,1706466807661,0
40082,1706466807681,1706466807682,1
40083,1706466807702,1706466807702,0
40084,1706466807723,1706466807724,1
40085,1706466807744,1706466807745,1
40086,1706466807765,1706466807765,0
40087,1706466807785,1706466807786,1
40088,1706466807806,1706466807806,0
