frame number,publisher_sent,subscriber_received,latency
2,1706562321834,1706562321846,12
3,1706562321955,1706562321967,12
4,1706562322075,1706562322087,12
5,1706562322188,1706562322207,19
7,1706562322426,1706562322445,19
8,1706562322546,1706562322563,17
9,1706562322665,1706562322683,18
10,1706562322784,1706562322803,19
12,1706562323022,1706562323041,19
13,1706562323142,1706562323160,18
14,1706562323261,1706562323277,16
15,1706562323378,1706562323398,20
16,1706562323498,1706562323516,18
17,1706562323616,1706562323635,19
18,1706562323736,1706562323753,17
19,1706562323853,1706562323864,11
20,1706562323963,1706562323972,9
21,1706562324074,1706562324093,19
22,1706562324194,1706562324213,19
23,1706562324314,1706562324332,18
24,1706562324432,1706562324452,20
25,1706562324553,1706562324568,15
26,1706562324670,1706562324689,19
27,1706562324790,1706562324808,18
28,1706562324909,1706562324929,20
29,1706562325030,1706562325049,19
30,1706562325150,1706562325168,18
31,1706562325269,1706562325289,20
32,1706562325389,1706562325402,13
33,1706562325503,1706562325521,18
34,1706562325622,1706562325635,13
35,1706562325736,1706562325751,15
36,1706562325852,1706562325871,19
37,1706562325972,1706562325989,17
38,1706562326090,1706562326108,18
39,1706562326209,1706562326227,18
40,1706562326327,1706562326346,19
41,1706562326447,1706562326464,17
42,1706562326565,1706562326583,18
43,1706562326684,1706562326701,17
44,1706562326802,1706562326820,18
45,1706562326921,1706562326943,22
46,1706562327043,1706562327060,17
47,1706562327161,1706562327180,19
48,1706562327282,1706562327300,18
49,1706562327400,1706562327415,15
50,1706562327516,1706562327535,19
51,1706562327636,1706562327653,17
52,1706562327754,1706562327768,14
53,1706562327870,1706562327888,18
54,1706562327989,1706562328007,18
55,1706562328108,1706562328125,17
56,1706562328226,1706562328245,19
57,1706562328346,1706562328357,11
58,1706562328458,1706562328476,18
59,1706562328577,1706562328597,20
60,1706562328698,1706562328716,18
61,1706562328816,1706562328837,21
62,1706562328938,1706562328955,17
63,1706562329057,1706562329077,20
64,1706562329177,1706562329188,11
65,1706562329290,1706562329308,18
66,1706562329409,1706562329429,20
67,1706562329530,1706562329548,18
68,1706562329649,1706562329669,20
69,1706562329769,1706562329783,14
70,1706562329884,1706562329903,19
71,1706562330004,1706562330024,20
72,1706562330124,1706562330144,20
73,1706562330244,1706562330265,21
74,1706562330366,1706562330384,18
75,1706562330485,1706562330505,20
