frame number,publisher_sent,subscriber_received,latency
13007,1707191100499285,1707191100510509,11224
13008,1707191100517160,1707191100525715,8555
13009,1707191100533145,1707191100540874,7729
13010,1707191100548767,1707191100556575,7808
13011,1707191100563795,1707191100571916,8121
13012,1707191100578782,1707191100588124,9342
13013,1707191100595159,1707191100603457,8298
13014,1707191100611289,1707191100620245,8956
13015,1707191100627310,1707191100635472,8162
13016,1707191100642597,1707191100650533,7936
13017,1707191100658188,1707191100665397,7209
13018,1707191100672676,1707191100680249,7573
13019,1707191100687304,1707191100696236,8932
13020,1707191100703857,1707191100711742,7885
13021,1707191100718491,1707191100726450,7959
13022,1707191100733677,1707191100740000,6323
13023,1707191100747618,1707191100755142,7524
13024,1707191100762303,1707191100768612,6309
13025,1707191100775793,1707191100784356,8563
13026,1707191100791497,1707191100798463,6966
13027,1707191100805709,1707191100812107,6398
13028,1707191100819953,1707191100828545,8592
13029,1707191100835674,1707191100843610,7936
13030,1707191100850294,1707191100857265,6971
13031,1707191100864449,1707191100872054,7605
13032,1707191100878994,1707191100886608,7614
13033,1707191100894308,1707191100900550,6242
13034,1707191100907738,1707191100915605,7867
13035,1707191100923836,1707191100932414,8578
13036,1707191100939566,1707191100947493,7927
13037,1707191100955233,1707191100962169,6936
13038,1707191100969372,1707191100976590,7218
13039,1707191100984269,1707191100992909,8640
13040,1707191101000214,1707191101009012,8798
13041,1707191101016818,1707191101024708,7890
13042,1707191101031864,1707191101040742,8878
13043,1707191101047920,1707191101054537,6617
13044,1707191101061739,1707191101069635,7896
13045,1707191101076768,1707191101084336,7568
13046,1707191101091904,1707191101100412,8508
13047,1707191101107555,1707191101116206,8651
13048,1707191101124185,1707191101130727,6542
13049,1707191101137893,1707191101145749,7856
13050,1707191101152862,1707191101160485,7623
13051,1707191101167372,1707191101174824,7452
13052,1707191101182013,1707191101189026,7013
13053,1707191101197764,1707191101205804,8040
13054,1707191101213472,1707191101221541,8069
13055,1707191101228608,1707191101234956,6348
13056,1707191101242155,1707191101250081,7926
13057,1707191101257170,1707191101264488,7318
13058,1707191101272209,1707191101279335,7126
13059,1707191101286487,1707191101293539,7052
13060,1707191101301084,1707191101307829,6745
13061,1707191101315010,1707191101322031,7021
13062,1707191101329111,1707191101336290,7179
13063,1707191101344298,1707191101351397,7099
