frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
63,100,100,1705263043234393243,1705263043235267631,5,874388,126,3
64,100,100,1705263043434755043,1705263043435348413,5,593370,127,3
64,100,100,1705263043434755043,1705263043435556093,5,801050,128,3
65,100,100,1705263043635138178,1705263043635717214,5,579036,129,3
65,100,100,1705263043635138178,1705263043636006899,5,868721,130,3
66,100,100,1705263043835495311,1705263043836135018,5,639707,131,3
66,100,100,1705263043835495311,1705263043836350698,5,855387,132,3
67,100,100,1705263044035866779,1705263044036526153,5,659374,133,3
67,100,100,1705263044035866779,1705263044036759501,5,892722,134,3
68,100,100,1705263044236277916,1705263044236942624,5,664708,135,3
68,100,100,1705263044236277916,1705263044237166971,5,889055,136,3
69,100,100,1705263044436656050,1705263044437452100,5,796050,137,3
69,100,100,1705263044436656050,1705263044437706782,5,1050732,138,3
70,100,100,1705263044637151859,1705263044637842569,5,690710,139,3
70,100,100,1705263044637151859,1705263044638153255,5,1001396,140,3
71,100,100,1705263044837578663,1705263044838573059,5,994396,141,3
71,100,100,1705263044837578663,1705263044838843409,5,1264746,142,3
72,100,100,1705263045038215481,1705263045038871188,5,655707,143,3
72,100,100,1705263045038215481,1705263045039158539,5,943058,144,3
73,100,100,1705263045238626617,1705263045239281325,5,654708,145,3
73,100,100,1705263045238626617,1705263045249481960,5,10855343,146,3
74,100,100,1705263045439043421,1705263045439801802,5,758381,147,3
74,100,100,1705263045439043421,1705263045440138156,5,1094735,148,3
75,100,100,1705263045639501561,1705263045640212938,5,711377,149,3
75,100,100,1705263045639501561,1705263045640442619,5,941058,150,3
76,100,100,1705263045839908364,1705263045840591407,5,683043,151,3
76,100,100,1705263045839908364,1705263045840830755,5,922391,152,3
77,100,100,1705263046040334168,1705263046041037545,5,703377,153,3
77,100,100,1705263046040334168,1705263046041264893,5,930725,154,3
78,100,100,1705263046240729304,1705263046241401346,5,672042,155,3
78,100,100,1705263046240729304,1705263046241631694,5,902390,156,3
79,100,100,1705263046441161442,1705263046441739145,5,577703,157,3
79,100,100,1705263046441161442,1705263046442011162,5,849720,158,3
80,100,100,1705263046641517575,1705263046642223619,5,706044,159,3
80,100,100,1705263046641517575,1705263046642461968,5,944393,160,3
81,100,100,1705263046841971382,1705263046842576086,5,604704,161,3
81,100,100,1705263046841971382,1705263046842797433,5,826051,162,3
82,100,100,1705263047042348850,1705263047043032892,5,684042,163,3
82,100,100,1705263047042348850,1705263047043259573,5,910723,164,3
83,100,100,1705263047242737652,1705263047243362357,5,624705,165,3
83,100,100,1705263047242737652,1705263047243581037,5,843385,166,3
84,100,100,1705263047443134454,1705263047443974506,5,840052,167,3
84,100,100,1705263047443134454,1705263047444235856,5,1101402,168,3
85,100,100,1705263047643607595,1705263047644260635,5,653040,169,3
85,100,100,1705263047643607595,1705263047644486649,5,879054,170,3
86,100,100,1705263047844021398,1705263047844636770,5,615372,171,3
86,100,100,1705263047844021398,1705263047844865784,5,844386,172,3
87,100,100,1705263048044406200,1705263048045073908,5,667708,173,3
87,100,100,1705263048044406200,1705263048045296256,5,890056,174,3
88,100,100,1705263048244790002,1705263048245421708,5,631706,175,3
88,100,100,1705263048244790002,1705263048245636055,5,846053,176,3
89,100,100,1705263048445197472,1705263048446016856,5,819384,177,3
89,100,100,1705263048445197472,1705263048446276539,5,1079067,178,3
90,100,100,1705263048645648611,1705263048646317319,5,668708,179,3
90,100,100,1705263048645648611,1705263048646544667,5,896056,180,3
91,100,100,1705263048846077416,1705263048846662452,5,585036,181,3
91,100,100,1705263048846077416,1705263048846876799,5,799383,182,3
92,100,100,1705263049046439549,1705263049047138260,5,698711,183,3
92,100,100,1705263049046439549,1705263049047367607,5,928058,184,3
93,100,100,1705263049246848686,1705263049247522061,5,673375,185,3
93,100,100,1705263049246848686,1705263049247753409,5,904723,186,3
94,100,100,1705263049447265823,1705263049447866194,5,600371,187,3
94,100,100,1705263049447265823,1705263049448137544,5,871721,188,3
95,100,100,1705263049647636291,1705263049648339668,5,703377,189,3
95,100,100,1705263049647636291,1705263049648574016,5,937725,190,3
96,100,100,1705263049848081430,1705263049848676800,5,595370,191,3
96,100,100,1705263049848081430,1705263049848889813,5,808383,192,3
97,100,100,1705263050048455231,1705263050049125939,5,670708,193,3
