frame number,publisher_sent,subscriber_received,latency
17002,1706566229567,1706566229572,5
17003,1706566229579,1706566229584,5
17004,1706566229590,1706566229596,6
17005,1706566229601,1706566229607,6
17006,1706566229612,1706566229618,6
17007,1706566229624,1706566229630,6
17008,1706566229636,1706566229641,5
17009,1706566229647,1706566229653,6
17010,1706566229658,1706566229664,6
17011,1706566229669,1706566229675,6
17012,1706566229681,1706566229686,5
17013,1706566229692,1706566229698,6
17014,1706566229705,1706566229712,7
17015,1706566229719,1706566229726,7
17016,1706566229731,1706566229738,7
17017,1706566229744,1706566229750,6
17018,1706566229756,1706566229763,7
17019,1706566229768,1706566229774,6
17020,1706566229780,1706566229786,6
17021,1706566229792,1706566229798,6
17022,1706566229804,1706566229810,6
17023,1706566229817,1706566229823,6
17024,1706566229829,1706566229834,5
17025,1706566229841,1706566229848,7
17026,1706566229854,1706566229861,7
17027,1706566229866,1706566229872,6
17028,1706566229877,1706566229883,6
17029,1706566229890,1706566229896,6
17030,1706566229902,1706566229908,6
17031,1706566229913,1706566229919,6
17032,1706566229924,1706566229930,6
17033,1706566229936,1706566229941,5
17034,1706566229947,1706566229953,6
17035,1706566229958,1706566229964,6
17036,1706566229969,1706566229975,6
17037,1706566229980,1706566229986,6
17038,1706566229992,1706566229997,5
17039,1706566230003,1706566230009,6
17040,1706566230015,1706566230020,5
17041,1706566230025,1706566230032,7
17042,1706566230037,1706566230043,6
17043,1706566230048,1706566230054,6
17044,1706566230060,1706566230066,6
17045,1706566230072,1706566230077,5
17046,1706566230083,1706566230090,7
17047,1706566230096,1706566230101,5
17048,1706566230107,1706566230113,6
17049,1706566230118,1706566230124,6
17050,1706566230129,1706566230137,8
17051,1706566230142,1706566230150,8
17052,1706566230155,1706566230160,5
17053,1706566230166,1706566230172,6
17054,1706566230178,1706566230183,5
17055,1706566230188,1706566230195,7
17056,1706566230201,1706566230206,5
17057,1706566230212,1706566230218,6
17058,1706566230223,1706566230229,6
17059,1706566230235,1706566230240,5
17060,1706566230246,1706566230252,6
17061,1706566230257,1706566230263,6
17062,1706566230268,1706566230275,7
17063,1706566230282,1706566230288,6
17064,1706566230294,1706566230300,6
