frame number,publisher_sent,subscriber_received,latency
3,1706565701952,1706565701967,15
4,1706565702074,1706565702086,12
5,1706565702187,1706565702204,17
6,1706565702305,1706565702322,17
7,1706565702423,1706565702440,17
8,1706565702542,1706565702560,18
9,1706565702661,1706565702678,17
10,1706565702778,1706565702796,18
11,1706565702898,1706565702915,17
12,1706565703015,1706565703033,18
13,1706565703134,1706565703151,17
14,1706565703251,1706565703269,18
15,1706565703370,1706565703388,18
16,1706565703489,1706565703506,17
17,1706565703606,1706565703624,18
18,1706565703725,1706565703744,19
19,1706565703845,1706565703864,19
20,1706565703965,1706565703982,17
21,1706565704083,1706565704100,17
22,1706565704202,1706565704219,17
23,1706565704320,1706565704337,17
24,1706565704438,1706565704456,18
25,1706565704557,1706565704574,17
26,1706565704674,1706565704693,19
27,1706565704794,1706565704811,17
28,1706565704911,1706565704929,18
29,1706565705030,1706565705047,17
30,1706565705147,1706565705163,16
31,1706565705263,1706565705280,17
32,1706565705381,1706565705399,18
33,1706565705499,1706565705517,18
34,1706565705618,1706565705635,17
35,1706565705735,1706565705751,16
36,1706565705852,1706565705870,18
37,1706565705969,1706565705982,13
38,1706565706083,1706565706100,17
39,1706565706201,1706565706219,18
40,1706565706319,1706565706339,20
41,1706565706440,1706565706458,18
42,1706565706558,1706565706576,18
43,1706565706677,1706565706695,18
44,1706565706795,1706565706811,16
45,1706565706911,1706565706929,18
46,1706565707030,1706565707047,17
47,1706565707147,1706565707164,17
48,1706565707265,1706565707282,17
49,1706565707382,1706565707400,18
50,1706565707501,1706565707519,18
51,1706565707619,1706565707635,16
52,1706565707735,1706565707752,17
53,1706565707854,1706565707871,17
54,1706565707971,1706565707989,18
55,1706565708090,1706565708107,17
56,1706565708207,1706565708225,18
57,1706565708326,1706565708343,17
58,1706565708443,1706565708463,20
59,1706565708564,1706565708582,18
60,1706565708683,1706565708699,16
61,1706565708800,1706565708818,18
62,1706565708919,1706565708935,16
63,1706565709035,1706565709052,17
64,1706565709153,1706565709170,17
65,1706565709271,1706565709288,17
66,1706565709389,1706565709408,19
67,1706565709509,1706565709526,17
68,1706565709627,1706565709644,17
69,1706565709746,1706565709759,13
70,1706565709860,1706565709880,20
71,1706565709980,1706565709998,18
72,1706565710098,1706565710116,18
73,1706565710217,1706565710236,19
74,1706565710336,1706565710354,18
75,1706565710454,1706565710472,18
76,1706565710573,1706565710590,17
77,1706565710690,1706565710708,18
78,1706565710809,1706565710826,17
79,1706565710927,1706565710945,18
80,1706565711046,1706565711064,18
81,1706565711165,1706565711182,17
82,1706565711282,1706565711300,18
83,1706565711401,1706565711418,17
84,1706565711518,1706565711536,18
85,1706565711637,1706565711654,17
86,1706565711755,1706565711767,12
87,1706565711869,1706565711888,19
88,1706565711988,1706565712006,18
89,1706565712106,1706565712124,18
90,1706565712225,1706565712242,17
91,1706565712343,1706565712361,18
92,1706565712462,1706565712479,17
93,1706565712579,1706565712597,18
94,1706565712698,1706565712715,17
95,1706565712815,1706565712831,16
96,1706565712931,1706565712949,18
97,1706565713050,1706565713067,17
98,1706565713167,1706565713184,17
99,1706565713285,1706565713302,17
