frame number,publisher_sent,subscriber_received,latency
35001,1708314672571459,1708314672628807,57348
35002,1708314672639667,1708314672696980,57313
35003,1708314672708021,1708314672751958,43937
35004,1708314672763173,1708314672807015,43842
35005,1708314672818001,1708314672862670,44669
35006,1708314672873317,1708314672917428,44111
35007,1708314672928420,1708314672972873,44453
35008,1708314672983968,1708314673027957,43989
35009,1708314673039137,1708314673084139,45002
35010,1708314673094988,1708314673139056,44068
35011,1708314673150106,1708314673194179,44073
35012,1708314673205039,1708314673248818,43779
35013,1708314673259933,1708314673303893,43960
35014,1708314673314963,1708314673359150,44187
35015,1708314673370124,1708314673420458,50334
35016,1708314673430568,1708314673474882,44314
35017,1708314673485884,1708314673530209,44325
35018,1708314673541174,1708314673585953,44779
35019,1708314673596475,1708314673640319,43844
35020,1708314673651336,1708314673695351,44015
35021,1708314673706466,1708314673750804,44338
35022,1708314673761770,1708314673805590,43820
35023,1708314673816668,1708314673860555,43887
35024,1708314673871605,1708314673915485,43880
35025,1708314673926732,1708314673970630,43898
35026,1708314673981701,1708314674025886,44185
35027,1708314674036709,1708314674080644,43935
35028,1708314674091645,1708314674135474,43829
35029,1708314674146598,1708314674190563,43965
35030,1708314674201593,1708314674245479,43886
35031,1708314674256504,1708314674300411,43907
35032,1708314674311563,1708314674355363,43800
35033,1708314674366437,1708314674410222,43785
35034,1708314674421198,1708314674465191,43993
35035,1708314674476250,1708314674520271,44021
35036,1708314674531283,1708314674575440,44157
35037,1708314674586331,1708314674632400,46069
35038,1708314674643403,1708314674687326,43923
35039,1708314674698510,1708314674742514,44004
35040,1708314674753582,1708314674798016,44434
35041,1708314674809105,1708314674853518,44413
35042,1708314674864541,1708314674908587,44046
35043,1708314674919681,1708314674963897,44216
35044,1708314674974981,1708314675018981,44000
35045,1708314675030026,1708314675074332,44306
35046,1708314675085275,1708314675129335,44060
35047,1708314675140381,1708314675184364,43983
35048,1708314675195401,1708314675239537,44136
35049,1708314675250514,1708314675294604,44090
35050,1708314675305672,1708314675349659,43987
35051,1708314675360700,1708314675405522,44822
35052,1708314675416480,1708314675460774,44294
35053,1708314675471820,1708314675516455,44635
35054,1708314675527449,1708314675571620,44171
35055,1708314675582834,1708314675627158,44324
35056,1708314675638182,1708314675682488,44306
35057,1708314675693637,1708314675738594,44957
35058,1708314675749208,1708314675793406,44198
35059,1708314675804398,1708314675848726,44328
35060,1708314675859708,1708314675903898,44190
35061,1708314675914980,1708314675959298,44318
35062,1708314675970403,1708314676014864,44461
